,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
10,../../2017_Feb_Zr/30MeV/AX130217_Zr05_18cm_30MeV.Spe,92Y,1405.4,0.83236334645542,1.6122299683475014,0.048,0.005,0.0009790241280886,9.240949285365558e-05,17889.56122650313,39893.5542503633,59.04145619307964,131.66189521572045,1.7036398902856544,02/13/2017 15:07:40,300.0,303.0
11,../../2017_Feb_Zr/30MeV/AX130217_Zr05_18cm_30MeV.Spe,40K,1460.82,33.746280225848764,5.644522040405108,0.1066,0.0017,0.0009486731439739,0.0001217394779108,337033.81111580983,91888.47321823252,1112.3228089630688,303.2622878489522,1.3902386875250887,02/13/2017 15:07:40,300.0,303.0
12,../../2017_Feb_Zr/30MeV/AX130217_Zr05_18cm_30MeV.Spe,92Y,1847.3,6.241390828613187,3.106447928770883,0.0036,0.0004,0.0007831607068432,0.0005579470161616,2235884.4820230547,2153709.3285054383,7379.1567063467155,7107.951579225869,1.5694649529301796,02/13/2017 15:07:40,300.0,303.0
13,../../2017_Feb_Zr/30MeV/AX130217_Zr05_18cm_30MeV.Spe,90NB,2318.959,22.814149238172607,5.479372427889715,0.8200000000000001,0.003,0.0006503260339043,0.0015490644820438,43209.64114069458,103841.35947109206,142.6060763719293,342.71075733033683,1.5584614952669302,02/13/2017 15:07:40,300.0,303.0
14,../../2017_Feb_Zr/30MeV/AX130217_Zr05_18cm_30MeV.Spe,24NA,2754.007,731.5122343822292,37.80080345072553,0.99855,5e-05,0.0005658689751977,0.0027259905935407,1307546.878276669,6299462.74009569,4315.336231936201,20790.306072923067,3.5893138704936693,02/13/2017 15:07:40,300.0,303.0
0,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,132.716,25650.8383836279,11798.48510662508,0.0412999999999999,0.0004,0.005808631395323,0.0024103275160295,140997028.89671102,87360048.39217237,224160.61827776,138887.19935162537,1032.9079799036645,02/13/2017 20:36:19,477.0,629.0
1,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,87NB,135.2,2738.037198294793,10490.52598511108,0.272,0.006,0.005792328755849,0.0024121839583529,2291656.4057951453,8832227.105238803,3643.332918593236,14041.696510713518,1032.9079799036645,02/13/2017 20:36:19,477.0,629.0
2,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,141.178,461286.8476141506,22118.80926947952,0.668,0.0069999999999999,0.0057414007394762,0.0023603067022246,158602129.8249687,65665270.94509475,252149.6499602046,104396.29721000756,1032.9079799036645,02/13/2017 20:36:19,477.0,629.0
3,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,87NB,201.2,3483.68651917822,9833.662343324138,0.964,0.0482,0.0047413666935236,0.0008283941793658,1005057.1461524088,2842974.316836776,1597.865097221635,4519.831982252425,3.748551826382741,02/13/2017 20:36:19,477.0,629.0
4,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90Ym,202.53,7126.836520935045,9989.614288222643,0.973,0.004,0.0047172887202969,0.0008059505117556,2047499.314581647,2891313.684387967,3255.165841942205,4596.683123033334,3.748551826382741,02/13/2017 20:36:19,477.0,629.0
5,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,355.7,267.80315982028407,140.21266293743807,0.0024,0.0005,0.0028995823807662,0.000174188024601,50745936.25055239,28923722.49392202,80677.16415032177,45983.66056267412,1.3411045044178145,02/13/2017 20:36:19,477.0,629.0
6,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,371.307,6454.798387903713,277.92393629234726,0.018,0.0007,0.0027963186101192,0.0001631700189535,169104743.54651424,14073430.953482645,268846.9690723597,22374.2940436926,2.8379337009294354,02/13/2017 20:36:19,477.0,629.0
7,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,87Ym,380.79,20428.67708723041,629.85880529826,0.7805,0.039025,0.0027379101476486,0.000157173380249,12606090.227720844,1039146.8307265512,20041.478899397207,1652.0617340644694,9.45972995258454,02/13/2017 20:36:19,477.0,629.0
8,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,87Y,388.5276,1904.111230795909,433.13640296017553,0.8220000000000001,0.0411,0.0026924551401296,0.0001526052887821,1134499.4439098297,273181.80720316496,1803.655713688124,434.3112992101192,9.45972995258454,02/13/2017 20:36:19,477.0,629.0
9,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,96NB,460.04,589.2485334454137,67.69839551444505,0.2662,0.0019,0.0023466384315925,0.0001199171760658,1243874.4482468816,164826.13627732816,1977.542842999812,262.0447317604581,0.5560387757456522,02/13/2017 20:36:19,477.0,629.0
10,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90Ym,479.51,5439.296475548184,178.85534012909707,0.9074,0.0005,0.0022706069548746,0.0001130814289495,3481242.356131847,213058.00003098443,5534.5665439298045,338.72496030363186,1.7627428457499368,02/13/2017 20:36:19,477.0,629.0
11,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,87Y,484.805,2465.692809793698,159.74999368295727,0.898,0.009,0.0022509822160749,0.000111331790838,1608506.55320637,136010.14967184738,2557.2441227446266,216.2323524194712,1.7627428457499368,02/13/2017 20:36:19,477.0,629.0
12,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,532.4,110.26849003237884,165.6839131116436,0.0053,0.0013,0.0020917967694687,9.74725667534764e-05,13115605.23562664,20016064.51570125,20851.51865759402,31822.0421553279,3.8059654583016176,02/13/2017 20:36:19,477.0,629.0
13,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,96NB,568.871,780.5587072408026,103.85333895203388,0.58,0.003,0.0019872133407506,8.89086928277548e-05,893028.5665498486,129448.77456427734,1419.7592472970566,205.80091345672076,1.015004145512105,02/13/2017 20:36:19,477.0,629.0
14,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,588.0,3035.338354068463,7544.137599519311,0.011,0.003,0.0019371969269514,8.505606486049624e-05,187833443.0869295,469734860.02189934,298622.32605235215,746796.2798440371,2.311163527711277,02/13/2017 20:36:19,477.0,629.0
15,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NBm,588.0,4953.973216599251,7462.11213359605,0.9557,0.047785,0.0019371969269514,8.505606486049624e-05,3528503.586673429,5320363.60412273,5609.703635410857,8458.447701307996,2.311163527711277,02/13/2017 20:36:19,477.0,629.0
16,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,96NB,778.224,1517.7011070803756,94.06672960519433,0.9645,0.0022,0.0015628417466461,6.704696589393356e-05,1327704.0553221449,105767.69992437155,2110.8172580638234,168.152146143675,0.970263323348017,02/13/2017 20:36:19,477.0,629.0
17,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,827.74,2010.6302581200516,125.89880797847954,0.01107,0.00017,0.0014908173554193,6.678958991378297e-05,160654324.18579945,13111916.65685708,255412.2801046096,20845.65446241189,1.6131179734010672,02/13/2017 20:36:19,477.0,629.0
18,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,863.1,583.7589186280294,78.3686976497702,0.0046,0.0011,0.0014437892270379,6.714991893333304e-05,115905532.48407352,32594434.0454383,184269.5270017067,51819.44999274769,0.717416654366978,02/13/2017 20:36:19,477.0,629.0
19,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,890.64,3248.8328394184127,108.85202989979,0.018,0.0004,0.0014093935271891,6.759472953859469e-05,168870914.42704695,10975815.68036601,268475.22166462155,17449.627472759952,0.911730454074302,02/13/2017 20:36:19,477.0,629.0
20,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89ZR,909.15,40556.59309214128,953.4312388132394,0.9904,0.04952,0.0013872207056192,6.790750871872452e-05,38925799.17846662,2879886.3142291075,61885.21332029669,4578.515602907961,18.96779177943235,02/13/2017 20:36:19,477.0,629.0
21,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,920.5,2131.9009759662868,494.2670059958856,0.0139999999999999,0.003,0.0013739154229237,6.807262743441022e-05,146154186.63846582,46813532.53541326,232359.59719946876,74425.32994501313,18.96779177943235,02/13/2017 20:36:19,477.0,629.0
22,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1060.5,216.83419939794948,74.9082349730277,0.0026,0.0006,0.0012269698609051,6.720151577838504e-05,89629877.80330358,38049003.33020669,142495.83116582446,60491.26125629045,1.3282651500632967,02/13/2017 20:36:19,477.0,629.0
23,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,96NB,1091.349,679.5688587645964,81.12253554813685,0.485,0.015,0.0011991861089356,6.62691520845551e-05,1540768.559590935,216432.50198691443,2449.5525589681,344.08982827808336,1.2563405909038363,02/13/2017 20:36:19,477.0,629.0
24,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1127.0,8601.765936545082,11798.684781931765,0.021,0.005,0.0011689794502048,6.488501249184827e-05,462055044.2237452,643789325.8923001,734586.7157770194,1023512.4418001592,118.06234848961834,02/13/2017 20:36:19,477.0,629.0
25,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,1129.224,132073.1559172945,12327.207061139286,0.927,0.005,0.0011671580716769,6.479018893803904e-05,160967207.5380132,17507571.910101578,255909.7099173501,27833.97759952556,118.06234848961834,02/13/2017 20:36:19,477.0,629.0
26,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1259.0,805.546958954421,77.48303597566814,0.012,0.003,0.0010702140418263,6.0858804113041336e-05,82712517.19923781,22836302.678174462,131498.43751866106,36305.72762825829,1.484555441012903,02/13/2017 20:36:19,477.0,629.0
27,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,1270.396,1991.718251937825,91.11930841280096,0.01296,0.00025,0.0010624880519936,6.124585965316957e-05,190735315.96324143,15127098.145889016,303235.7964439451,24049.44061349605,1.484555441012903,02/13/2017 20:36:19,477.0,629.0
28,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1303.0,607.6738790210525,519.3745337228451,0.0032,0.0007,0.0010410060219836,6.388054134725864e-05,240546817.1381388,212956989.71707943,382427.3722386944,338564.37156928366,48.61286306033563,02/13/2017 20:36:19,477.0,629.0
29,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1332.3,959.3474813872906,74.88906658390393,0.012,0.003,0.0010224505117841,6.864462540457278e-05,103106172.05373643,28075103.41150234,163920.7822793902,44634.50462877956,1.1137969399900125,02/13/2017 20:36:19,477.0,629.0
30,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1447.7,346.3634613621018,64.14738330923844,0.0039,0.0008,0.0009556706947486,0.0001139585872948,122543833.39038832,37467959.07757853,194823.26453161892,59567.50250807397,0.9801643295506408,02/13/2017 20:36:19,477.0,629.0
31,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1464.8,520.0092432622056,57.30650944577325,0.0088,0.0019,0.0009465725729614,0.0001241994430464,82320261.44197674,22976117.17160894,130874.81946260211,36528.0082219538,0.8066418357782937,02/13/2017 20:36:19,477.0,629.0
32,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,1470.528,495.38619165781495,57.64780573588303,0.00459,0.00016,0.0009435672901063,0.0001278203214595,150830996.6213219,28268777.896208264,239794.9071881111,44942.413189520295,0.8066418357782937,02/13/2017 20:36:19,477.0,629.0
33,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1511.4,1547.4242980317122,91.96371504832318,0.019,0.004,0.0009227158400829,0.0001563570521329,116391188.07074872,32342064.556984782,185041.63445270067,51418.22664067533,1.6192997009550958,02/13/2017 20:36:19,477.0,629.0
34,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,1575.035,464.4677802158204,64.72161682116489,0.00517,0.00016,0.0008921878926686,0.0002098948801704,132782545.68041234,37054329.63476741,211101.0265189385,58909.90402983691,1.262321099283071,02/13/2017 20:36:19,477.0,629.0
35,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1580.8,351.53655048303824,66.81567658085376,0.0053,0.0012,0.0008895312531172,0.0002152799386,98325388.77562188,37929314.75246646,156320.17293421604,60300.97734891329,1.262321099283071,02/13/2017 20:36:19,477.0,629.0
36,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,1611.76,2644.707853383981,97.20936135139256,0.0237999999999999,0.0007,0.0008755563269149,0.0002456996637743,167358942.70922104,47731767.47559851,266071.4510480462,75885.16291828062,1.4600215210199514,02/13/2017 20:36:19,477.0,629.0
37,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1627.2,2225.884331020542,94.14635673151004,0.035,0.0017499999999999,0.0008687655607867,0.0002618115212144,96530424.90764657,29839661.394684285,153466.49428878626,47439.84323479218,1.4600215210199514,02/13/2017 20:36:19,477.0,629.0
38,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,1716.27,732.9663882274194,89.67553407072214,0.005,0.00016,0.0008317432370754,0.0003669095412174,232411194.7990901,106998882.52777714,369493.1554834501,170109.51117293662,1.6525389908422108,02/13/2017 20:36:19,477.0,629.0
39,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,1833.4,1628.8856276020956,69.11236862351933,0.033,0.0069999999999999,0.0007880169732355,0.0005357210310379,82598725.44921756,58963246.4125797,131317.52853611694,93741.25025847329,0.9155458697124368,02/13/2017 20:36:19,477.0,629.0
40,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,1843.342,744.9751688154429,71.65900419959941,0.0068899999999999,0.00016,0.0007845367880193,0.0005515718872856,181736235.8792484,129201462.96904026,288928.8328763885,205407.73127033428,0.9155458697124368,02/13/2017 20:36:19,477.0,629.0
41,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,1913.194,1440.3523134447332,99.92141174388163,0.0128,0.00017,0.0007610082945691,0.000669414160003,194985196.68782744,172145726.11418986,309992.3635736525,273681.5995456119,1.4353550312457228,02/13/2017 20:36:19,477.0,629.0
42,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,2101.1,255.78127513493456,52.87758005877241,0.006,0.0014,0.0007048100333285,0.0010390931582884,79758630.13013728,120290639.37056015,126802.27365681602,191241.0800803818,0.747789065855563,02/13/2017 20:36:19,477.0,629.0
43,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,2128.2,298.7540410400992,78.53943919960578,0.0056,0.0013,0.0006974651956098,0.0010981872366917,100863837.42982644,162810813.31216446,160355.8623685635,258840.7206870659,1.2603171813992586,02/13/2017 20:36:19,477.0,629.0
44,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,2186.242,15783.588756558936,244.74647082138375,0.1796,0.0017,0.0006823080937943,0.00122915693728,169844374.82520851,305987935.0093479,270022.8534582012,486467.30526128446,3.4568029275970877,02/13/2017 20:36:19,477.0,629.0
45,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,2222.34,587.3890872603258,49.97243843666957,0.00623,0.00025,0.0006732555135482,0.0013134820813657,184667374.5617673,360774223.6876653,293588.8307818241,573567.9231918367,0.938936469426867,02/13/2017 20:36:19,477.0,629.0
46,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,90NB,2318.959,69192.33040641583,1123.9966020890067,0.8200000000000001,0.003,0.0006503260339043,0.0015490644820438,171098117.7506822,407563002.02491885,272016.08545418474,647953.898290809,19.37284096051359,02/13/2017 20:36:19,477.0,629.0
47,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,2572.3,956.6540538198424,54.97954300685784,0.027,0.006,0.0005978972516348,0.0022204052210742,78144220.12887512,290768190.6556564,124235.6440840622,462270.573379422,1.98812730652148,02/13/2017 20:36:19,477.0,629.0
48,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,2612.1,101.94188160018358,22.393992231196144,0.003,0.0007,0.0005905266073699,0.0023302935764754,75879452.15180391,300509808.0719076,120635.05906487108,477758.0414497736,1.2024597263931878,02/13/2017 20:36:19,477.0,629.0
49,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,2753.5,286.8593700463442,28.292323205834077,0.0046,0.0011,0.0005659528439679,0.0027245713888483,145299201.7773017,700551004.4578813,231000.32079062276,1113753.58419377,1.041008316036916,02/13/2017 20:36:19,477.0,629.0
50,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,2960.1,634.4006202966473,37.83935331450967,0.018,0.004,0.0005340046342905,0.0033006080248564,87031873.84714253,538315534.6634765,138365.45921644283,855827.5590834284,1.7803290630486694,02/13/2017 20:36:19,477.0,629.0
51,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,3016.2,110.05400260600744,15.81498261588266,0.0021,0.0005,0.0005260363627578,0.0034549489201649,131372071.40895638,863701224.5120093,208858.6190921405,1373133.9022448475,1.114945592581335,02/13/2017 20:36:19,477.0,629.0
52,../../2017_Feb_Zr/30MeV/BA130217_Zr01_18cm_30MeV.Spe,89NB,3092.7,0.1908493976152084,107.10384803018246,0.03,0.0069999999999999,0.0005156059803694,0.0036629582439349,16269.861622759256,9131383.548837868,25.86623469437084,14517.302939328882,36.82818722770823,02/13/2017 20:36:19,477.0,629.0
0,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,90NB,132.716,534.4152059344667,92.91533481803066,0.0412999999999999,0.0004,0.005808631395323,0.0024103275160295,2232948.464253702,1009485.804702524,250.35861242893847,113.18374309928512,1.3763648117072127,02/14/2017 08:49:21,8898.0,8919.0
1,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,90NB,141.178,6139.665834658441,101.65412355846988,0.668,0.0069999999999999,0.0057414007394762,0.0023603067022246,1604627.2879556925,660733.3049866165,179.9111209727203,74.08154557535784,0.9475169809874516,02/14/2017 08:49:21,8898.0,8919.0
2,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,95NBm,204.1161,556.167494363866,150.3703565783138,0.023,0.00115,0.0046887108817162,0.0007801365298187,5169494.472238491,1675759.0302891997,579.6047171474931,187.8864256406772,1.9864513299766744,02/14/2017 08:49:21,8898.0,8919.0
3,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,219.081,4019.577722899624,105.4936512545161,0.0297,0.0005,0.0044277109594409,0.0005831135107378,30638569.286033664,4174603.146148351,3435.202296898045,468.057309804726,1.1013765524228512,02/14/2017 08:49:21,8898.0,8919.0
4,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,95NBm,235.69,10620.371518893822,145.5160163448586,0.248,0.008,0.00415966068346,0.000443212636353,10319386.66700448,1161809.790292301,1157.011623164534,130.2623377387937,1.3531533877228117,02/14/2017 08:49:21,8898.0,8919.0
5,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,241.377,4511.11028189926,113.65047637171462,0.035,0.004,0.0040735788701191,0.0004089944614038,31714877.130761568,4913055.396493037,3555.878140011388,550.8527185214751,1.3531533877228117,02/14/2017 08:49:21,8898.0,8919.0
6,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,254.17,807.9183564398311,66.78486270146581,0.0115,0.0007,0.0038913485518304,0.0003487460694572,18096444.91349976,2546903.9071364696,2028.97689354185,285.55935723023543,0.887410603195307,02/14/2017 08:49:21,8898.0,8919.0
7,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,350.053,465.6041371355291,4488.60158468497,0.0106,0.0009,0.0029393467195682,0.0001785975167064,14979037.575507415,144413776.1187012,1679.452581624332,16191.700428153514,1.1943426997421311,02/14/2017 08:49:21,8898.0,8919.0
8,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,350.053,713.6994730129131,4431.085601186829,0.0048,0.001,0.0029393467195682,0.0001785975167064,50704567.61397645,315003129.52228826,5685.005899089186,35318.211629362966,1.1943426997421311,02/14/2017 08:49:21,8898.0,8919.0
9,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,352.56,687.0202263590049,90.13003447668116,0.0083,0.0004,0.0029215264313454,0.0001766088123429,28399152.08906698,4458139.670721004,3184.118408909853,499.8474796189039,1.1943426997421311,02/14/2017 08:49:21,8898.0,8919.0
10,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,355.4,979.9819684199692,64.77793689213672,0.0209,0.0009,0.0029016611950098,0.0001744160586347,16197532.476920336,1687751.688101737,1816.070464953508,189.2310447473637,1.1943426997421311,02/14/2017 08:49:21,8898.0,8919.0
11,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,371.807,2075.244645633067,55.139579026484654,0.0262,0.0009,0.0027931610329905,0.0001628418698785,28424694.03205564,2158548.069644106,3186.9821764834223,242.0168258374376,0.6307360776238364,02/14/2017 08:49:21,8898.0,8919.0
12,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,448.5,4.751351759973055,44.85856340283116,0.023,0.003,0.0023948359373282,0.0001242946765689,86464.40234095998,817382.8614625498,9.694405464845833,91.64512405679446,1.146439701625339,02/14/2017 08:49:21,8898.0,8919.0
13,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,460.04,16588.012290454193,134.6066702609328,0.2662,0.0019,0.0023466384315925,0.0001199171760658,26617292.72994511,1405548.9913951284,2984.335993939355,157.59042397075103,1.0370144634599627,02/14/2017 08:49:21,8898.0,8919.0
14,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,480.705,3407.197998384004,70.3751755980238,0.0584,0.0005,0.0022661404984034,0.0001126826454741,25806045.291351706,1474775.2737949016,2893.3787746778453,165.3520881034759,0.8990373429582215,02/14/2017 08:49:21,8898.0,8919.0
15,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,492.6,12.855551102496122,52.82220880236123,0.0049,0.0005,0.0022228511149628,0.0001088359853923,1183063.3664247117,4874117.48617025,132.64529279344228,546.4869925070356,0.9750816036883394,02/14/2017 08:49:21,8898.0,8919.0
16,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,92Y,561.1,42.08494485042231,71.86893129018101,0.024,0.003,0.0020084294568565,9.05970241617466e-05,875150.4104705568,1505080.2932215692,98.12203279185525,168.74989272581783,1.3623746179692986,02/14/2017 08:49:21,8898.0,8919.0
17,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,568.871,27413.032489824676,193.3253288830238,0.58,0.003,0.0019872133407506,8.89086928277548e-05,23840115.531263184,1096300.6630451633,2672.958350853592,122.91744175862353,1.3623746179692986,02/14/2017 08:49:21,8898.0,8919.0
18,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,591.24,627.3807839602119,69.54986351541089,0.0094,0.0009,0.0019290200636262,8.444570896815172e-05,34680901.39442356,5479882.814303793,3888.429352441256,614.4055179172321,1.3653687108361765,02/14/2017 08:49:21,8898.0,8919.0
19,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,602.37,456.5572399956457,41.38423661179973,0.0138,0.0007,0.0019015442984023,8.244073458409543e-05,17439477.26088758,2125848.4870983995,1955.317553636908,238.35054233640537,0.721111277632555,02/14/2017 08:49:21,8898.0,8919.0
20,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97NB,657.94,29546.011466824373,270.19123862642766,0.9823,0.049115,0.0017770435712635,7.44722697011793e-05,16966036.77861435,1122037.428340891,1902.2353154629836,125.80305284683156,2.62500638473994,02/14/2017 08:49:21,8898.0,8919.0
21,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,703.76,259.1641162197258,33.130699814102435,0.0101,0.0005,0.0016877433465482,7.023658057759846e-05,15239504.73622108,2379676.8259973694,1708.6562099137886,266.80982464372346,0.7389989072788624,02/14/2017 08:49:21,8898.0,8919.0
22,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,719.562,2998.520412650203,111.45728710417096,0.0684999999999999,0.0009,0.0016593188138236,6.920816963343514e-05,26442977.978569333,1592607.4707486518,2964.791790399073,178.56345674948446,1.2113842800691126,02/14/2017 08:49:21,8898.0,8919.0
23,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,721.629,396.178426502238,117.7564589398042,0.0102,0.0006,0.0016556833499612,6.908892305679634e-05,23514574.910909694,7288447.410692395,2636.458673720113,817.1821292400936,1.2113842800691126,02/14/2017 08:49:21,8898.0,8919.0
24,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,95ZR,724.192,1833.628724761442,72.68014820238729,0.4427,0.0022,0.0016512012893524,6.894583808447795e-05,2514349.3832966243,156711.89661709833,281.90933773927844,17.570568070086146,1.2113842800691126,02/14/2017 08:49:21,8898.0,8919.0
25,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,97ZR,743.36,23573.035912214276,249.11404782036325,0.9309,0.046545,0.0016185560061537,6.803748101277773e-05,15682255.251105828,1042736.3527785916,1758.2974830256562,116.91180096183334,2.796405060120224,02/14/2017 08:49:21,8898.0,8919.0
26,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,95ZR,756.725,1992.887040625219,47.90085199266704,0.5438000000000001,0.0022,0.0015966637607773,6.756328106965223e-05,2300667.0574567323,123605.13844801777,257.9512341581716,13.85863195963872,0.8481271346704808,02/14/2017 08:49:21,8898.0,8919.0
27,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,95NB,765.803,3958.069732832672,61.83800726808781,0.99808,7.000000000000001e-05,0.0015821788330543,6.73100164293175e-05,2512385.513912241,120662.886029825,281.68914832517555,13.528746051107188,0.8481271346704808,02/14/2017 08:49:21,8898.0,8919.0
28,../../2017_Feb_Zr/30MeV/BI140217_Zr04_18cm_30MeV.Spe,96NB,778.224,37723.7606780471,425.6746737355476,0.9645,0.0022,0.0015628417466461,6.704696589393356e-05,25085427.579260524,1121716.3640695144,2812.582977829412,125.76705505880868,5.2304359242361365,02/14/2017 08:49:21,8898.0,8919.0
