# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 2.600000e+01 1.538624e+02 1.746828e+02 3.725249e+00 1.204480e+01 0.000000e+00 0.000000e+00 2.297316e+02 4.327749e+02 7.537430e+01 3.524432e+01 0.000000e+00 0.000000e+00 2.172397e+00 2.913849e+00 8.775701e-01 1.469880e+00 7.807802e-01 1.942867e+02 3.973441e+02 5.624577e+01 4.950666e+00 2.355302e+00 0.000000e+00 0.000000e+00
 2.850000e+01 1.450882e+02 1.682359e+02 3.124846e+00 1.018595e+01 0.000000e+00 0.000000e+00 1.910679e+02 4.193789e+02 5.358826e+01 3.619694e+01 0.000000e+00 0.000000e+00 2.252432e+00 2.781677e+00 1.518745e+00 1.593741e+00 1.384174e+00 2.035523e+02 4.182426e+02 9.873330e+01 9.305242e+00 5.994846e+00 1.090393e-08 0.000000e+00
 3.100000e+01 1.362795e+02 1.603922e+02 2.651362e+00 8.637455e+00 0.000000e+00 0.000000e+00 1.723045e+02 4.069399e+02 3.898154e+01 3.294706e+01 0.000000e+00 0.000000e+00 2.278750e+00 2.546376e+00 1.972317e+00 1.371541e+00 1.835854e+00 1.826438e+02 4.213250e+02 1.253037e+02 1.545416e+01 1.076576e+01 4.878475e-02 0.000000e+00
 3.350000e+01 1.283078e+02 1.518390e+02 2.269348e+00 7.401377e+00 0.000000e+00 0.000000e+00 1.613761e+02 3.965048e+02 3.053900e+01 2.830159e+01 0.000000e+00 0.000000e+00 2.348463e+00 2.398178e+00 2.074946e+00 1.021652e+00 1.974129e+00 1.475063e+02 4.046628e+02 1.316074e+02 2.137196e+01 1.515179e+01 1.670810e+00 0.000000e+00
 3.600000e+01 1.211738e+02 1.444549e+02 1.951585e+00 6.394484e+00 0.000000e+00 0.000000e+00 1.537890e+02 3.865087e+02 2.545040e+01 2.404406e+01 0.000000e+00 0.000000e+00 2.352181e+00 2.249125e+00 1.910876e+00 7.180215e-01 1.820323e+00 1.140979e+02 3.776487e+02 1.202395e+02 2.536537e+01 1.826236e+01 7.513829e+00 0.000000e+00
 3.850000e+01 1.144572e+02 1.436153e+02 1.683072e+00 5.562751e+00 0.000000e+00 0.000000e+00 1.470783e+02 3.752109e+02 2.237393e+01 2.053484e+01 0.000000e+00 0.000000e+00 2.343003e+00 2.144373e+00 1.680530e+00 5.006495e-01 1.533914e+00 8.982867e+01 3.515854e+02 9.843077e+01 2.644259e+01 1.966789e+01 1.633371e+01 0.000000e+00
 4.100000e+01 1.121338e+02 1.368489e+02 1.446428e+00 4.980009e+00 0.000000e+00 0.000000e+00 1.407627e+02 3.624847e+02 2.029909e+01 1.777830e+01 0.000000e+00 0.000000e+00 2.320831e+00 2.066516e+00 1.461972e+00 3.628153e-01 1.258330e+00 7.615655e+01 3.327491e+02 7.580127e+01 2.535196e+01 2.014770e+01 2.442257e+01 2.536486e-05
 4.350000e+01 1.060822e+02 1.303908e+02 1.253926e+00 4.406531e+00 0.000000e+00 0.000000e+00 1.342347e+02 3.505246e+02 1.871463e+01 1.554034e+01 0.000000e+00 0.000000e+00 2.277613e+00 1.992419e+00 1.276252e+00 2.834233e-01 1.041568e+00 6.720214e+01 3.212920e+02 5.789770e+01 2.336666e+01 2.020779e+01 2.899913e+01 3.915442e-03
 4.600000e+01 1.004688e+02 1.242702e+02 1.094207e+00 3.924732e+00 0.000000e+00 0.000000e+00 1.284664e+02 3.379663e+02 1.744901e+01 1.370734e+01 0.000000e+00 0.000000e+00 2.228960e+00 1.925502e+00 1.132606e+00 2.279906e-01 8.942864e-01 6.232325e+01 3.120020e+02 4.541047e+01 2.136751e+01 2.013624e+01 3.004743e+01 4.698494e-02
 4.850000e+01 9.523165e+01 1.184736e+02 9.595608e-01 3.518224e+00 0.000000e+00 0.000000e+00 1.238969e+02 3.249077e+02 1.614894e+01 1.220303e+01 0.000000e+00 0.000000e+00 2.129124e+00 1.858490e+00 1.017942e+00 1.916361e-01 7.673267e-01 5.917852e+01 3.038756e+02 3.726314e+01 2.003690e+01 2.011187e+01 2.745410e+01 2.404591e-01
 5.100000e+01 9.446835e+01 1.111952e+02 8.530368e-01 3.098383e+00 0.000000e+00 0.000000e+00 1.175049e+02 3.129064e+02 1.559507e+01 1.097725e+01 0.000000e+00 0.000000e+00 2.043265e+00 1.825465e+00 9.818072e-01 1.593012e-01 6.765753e-01 5.724795e+01 2.977495e+02 3.255095e+01 1.839748e+01 2.010115e+01 2.387349e+01 6.884077e-01
 5.350000e+01 8.346861e+01 1.074409e+02 7.572716e-01 2.785095e+00 0.000000e+00 0.000000e+00 1.123333e+02 3.053311e+02 1.431952e+01 9.928113e+00 0.000000e+00 0.000000e+00 2.103339e+00 1.770772e+00 8.482895e-01 1.512068e-01 5.981789e-01 5.478753e+01 2.855121e+02 2.887871e+01 1.786122e+01 1.969212e+01 1.984951e+01 1.312763e+00
