name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,28.35334841454545,1.1555761466637382
Kapton1,Kapton,0.0036128,26.66171232,0.4919666280960708
Silicone1,Silicone,0.0047952,26.661500460000003,0.4919706810571017
Ni01,Ni,23.253,26.253667575,0.5835396675407931
Silicone2,Silicone,0.0047952,25.8437297,0.5034781986719086
Kapton2,Kapton,0.0036128,25.8435196,0.503480026630491
Kapton3,Kapton,0.0036128,25.84334574,0.5034844851868351
Silicone3,Silicone,0.0047952,25.8431326,0.5034904817543623
Zr01,Zr,16.142,25.59267876,0.5468116123902841
Silicone4,Silicone,0.0047952,25.34162714,0.5106833144086659
Kapton4,Kapton,0.0036128,25.34140846,0.5106893234055597
Kapton5,Kapton,0.0036128,25.34122918,0.5106943824994823
Silicone5,Silicone,0.0047952,25.341013439999998,0.5106965965613697
Ti01,Ti,11.535,25.1238303,0.5438216097231794
Silicone6,Silicone,0.0047952,24.90613208,0.5174410768337527
Kapton6,Kapton,0.0036128,24.905910739999996,0.5174455495534312
E1,Al,68.312,23.389637505000003,1.1090278067286568
E2,Al,68.245,20.132031819999998,1.2296400739515152
Kapton7,Kapton,0.0036128,18.3671046,0.6547993438136906
Silicone7,Silicone,0.0047952,18.366821819999995,0.6548085726163697
Ni02,Ni,23.103,17.829675079999998,0.7643472407400929
Silicone8,Silicone,0.0047952,17.28616292,0.6843769668954922
Kapton8,Kapton,0.0036128,17.285869759999997,0.6843856476560145
Kapton9,Kapton,0.0036128,17.28562014,0.6843922282042516
Silicone9,Silicone,0.0047952,17.28531774,0.6844032729621421
Zr02,Zr,16.378,16.944542835,0.7394782459614095
Silicone10,Silicone,0.0047952,16.601612199999998,0.7042096954822193
Kapton10,Kapton,0.0036128,16.6013028,0.7042195807503226
Kapton11,Kapton,0.0036128,16.601048079999998,0.7042312125490561
Silicone11,Silicone,0.0047952,16.600744680000002,0.7042434163353589
Ti02,Ti,11.74,16.294970265,0.7498717934192685
Silicone12,Silicone,0.0047952,15.987266900000002,0.7243345460244113
Kapton12,Kapton,0.0036128,15.986948700000001,0.7243433961653201
E3,Al,68.349,13.752879766153846,1.6187136434434524
Kapton13,Kapton,0.0036128,11.323865979999999,0.942670558678184
Silicone13,Silicone,0.0047952,11.32344948,0.9426955327610975
Ni03,Ni,23.064,10.548620031428571,1.107013810431804
Silicone14,Silicone,0.0047952,9.7478963,1.049302144687749
Kapton14,Kapton,0.0036128,9.747435480000002,1.0493365077215075
Kapton15,Kapton,0.0036128,9.747057019999998,1.049361544973285
Silicone15,Silicone,0.0047952,9.746590099999999,1.0494021803779472
Zr03,Zr,16.14,9.238628585454546,1.1375428859625303
Silicone16,Silicone,0.0047952,8.71881078,1.1337916225461322
Kapton16,Kapton,0.0036128,8.71829812,1.1338454425557591
Kapton17,Kapton,0.0036128,8.717876059999998,1.1338942974011625
Silicone17,Silicone,0.0047952,8.717357400000001,1.1339486421638503
Ti03,Ti,11.273,8.234533167272726,1.225409719086168
Silicone18,Silicone,0.0047952,7.738501159999999,1.24191738850805
Kapton18,Kapton,0.0036128,7.7379276599999995,1.2419897744373438
Kapton19,Kapton,0.0036128,7.7374577,1.2420517737641656
Silicone19,Silicone,0.0047952,7.736895779999999,1.2421340583923266
Ni04,Ni,23.201,6.671467871538461,1.5519579861232093
Silicone20,Silicone,0.0047952,5.51795466,1.6010561046335272
Kapton20,Kapton,0.0036128,5.51719268,1.6012606168123968
Kapton21,Kapton,0.0036128,5.516572040000001,1.6014299343681067
Silicone21,Silicone,0.0047952,5.515809139999998,1.601635530791091
Zr04,Zr,16.195,4.729257205384615,1.8178589608812228
Silicone22,Silicone,0.0047952,3.9013683799999996,1.8860657240764902
Kapton22,Kapton,0.0036128,3.90042442,1.886259557714066
Kapton23,Kapton,0.0036128,3.8996514799999997,1.8864056866257082
Silicone23,Silicone,0.0047952,3.89872014,1.8865917074869114
Ti04,Ti,11.099,3.104618558048781,1.9925701864149836
Silicone24,Silicone,0.0047952,2.31503938,1.9151007562656372
Kapton24,Kapton,0.0036128,2.3140250399999998,1.9150821571548826
Kapton25,Kapton,0.0036128,2.31321574,1.915036918969515
Silicone25,Silicone,0.0047952,2.31222684,1.914986046837839
Ni05,Ni,22.746,1.1763827529411766,1.607261559121476
Silicone26,Silicone,0.0047952,0.36759516000000003,0.8845777080305463
Kapton26,Kapton,0.0036128,0.36721869999999995,0.8841868177994455
Kapton27,Kapton,0.0036128,0.36687852,0.883886499253501
Silicone27,Silicone,0.0047952,0.36647124000000003,0.8835092356352945
Zr05,Zr,16.4,0.18564613294117646,0.6044630373999808
Silicone28,Silicone,0.0047952,0.07783176545454544,0.3219538050359674
Kapton28,Kapton,0.0036128,0.07776057428571428,0.32174041950600296
Kapton29,Kapton,0.0036128,0.07770419142857143,0.3215588948590963
Silicone29,Silicone,0.0047952,0.0776357890909091,0.3213358762154344
Ti05,Ti,11.317,0.04893657058823529,0.19902487296582472
Silicone30,Silicone,0.0047952,0.0341876441860465,0.08984572306153556
Kapton30,Kapton,0.0036128,0.0341800464,0.0897641591510434
SS2,SS_316,100.865,0.030219605882352944,0.020091911959731767
