name,energy,flux
SS1,25.409999999999997,1.25e-07
SS1,25.47,0.0
SS1,25.53,0.0
SS1,25.589999999999996,2.5e-07
SS1,25.65,1.25e-07
SS1,25.71,5e-07
SS1,25.77,1.25e-06
SS1,25.83,6.25e-07
SS1,25.89,2.875e-06
SS1,25.95,3.875e-06
SS1,26.009999999999998,6e-06
SS1,26.07,9.75e-06
SS1,26.13,1.275e-05
SS1,26.189999999999998,2.1375e-05
SS1,26.25,3.4e-05
SS1,26.31,4.7125e-05
SS1,26.369999999999997,7.675e-05
SS1,26.43,0.000108375
SS1,26.49,0.000151
SS1,26.549999999999997,0.000227
SS1,26.61,0.000308125
SS1,26.67,0.000428625
SS1,26.729999999999997,0.000590875
SS1,26.79,0.00076425
SS1,26.85,0.0010205
SS1,26.909999999999997,0.00134325
SS1,26.97,0.001692375
SS1,27.03,0.002165
SS1,27.089999999999996,0.00273375
SS1,27.15,0.003311375
SS1,27.21,0.004032125
SS1,27.27,0.0048455
SS1,27.33,0.0057145
SS1,27.39,0.006761125
SS1,27.45,0.00781625
SS1,27.509999999999998,0.008891125
SS1,27.57,0.010025875
SS1,27.63,0.011242375
SS1,27.689999999999998,0.012562625
SS1,27.75,0.013662125
SS1,27.81,0.014783125
SS1,27.869999999999997,0.015935
SS1,27.93,0.016977875
SS1,27.99,0.01800325
SS1,28.049999999999997,0.01886275
SS1,28.11,0.019674375
SS1,28.17,0.02040975
SS1,28.229999999999997,0.02098875
SS1,28.29,0.02153175
SS1,28.35,0.02204925
SS1,28.409999999999997,0.02249325
SS1,28.47,0.02276575
SS1,28.53,0.022911125
SS1,28.589999999999996,0.023201
SS1,28.65,0.02344975
SS1,28.71,0.02359825
SS1,28.769999999999996,0.023650875
SS1,28.83,0.023672125
SS1,28.89,0.02380175
SS1,28.95,0.023859375
SS1,29.009999999999998,0.02389175
SS1,29.07,0.02385875
SS1,29.13,0.023800125
SS1,29.189999999999998,0.023772625
SS1,29.25,0.02365175
SS1,29.31,0.023546375
SS1,29.369999999999997,0.023347
SS1,29.43,0.023033375
SS1,29.49,0.022685875
SS1,29.549999999999997,0.022288375
SS1,29.61,0.021694125
SS1,29.67,0.021103375
SS1,29.729999999999997,0.0203775
SS1,29.79,0.019446875
SS1,29.85,0.0184865
SS1,29.909999999999997,0.017406375
SS1,29.97,0.0162865
SS1,30.03,0.015058625
SS1,30.089999999999996,0.013665875
SS1,30.15,0.012359625
SS1,30.21,0.011062
SS1,30.269999999999996,0.009772875
SS1,30.33,0.00852175
SS1,30.39,0.00726875
SS1,30.45,0.006177625
SS1,30.509999999999998,0.0051615
SS1,30.57,0.00426025
SS1,30.63,0.003484
SS1,30.689999999999998,0.00275725
SS1,30.75,0.00218375
SS1,30.81,0.001684375
SS1,30.869999999999997,0.001286125
SS1,30.93,0.000986625
SS1,30.99,0.000707875
SS1,31.049999999999997,0.000516375
SS1,31.11,0.000367875
SS1,31.17,0.00026425
SS1,31.229999999999997,0.00019025
SS1,31.29,0.00012175
