name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,28.93959620571428,0.8490406510418705
Kapton1,Kapton,3.6128,27.809018619999996,0.4784724824828441
Silicone1,Silicone,4.773000000000001,27.677136259999997,0.4824289226333889
Ni01,Ni,23.253,27.34210076,0.5266170301152654
Silicone2,Silicone,4.773000000000001,27.00498416,0.49151281544746567
Kapton2,Kapton,3.6128,26.870060299999995,0.4913217991946928
Kapton3,Kapton,3.6128,26.75807416,0.49297129646693877
Silicone3,Silicone,4.773000000000001,26.62204816,0.4971810964232393
Zr01,Zr,16.142,26.382832639999997,0.5129983338673044
Silicone4,Silicone,4.773000000000001,26.14224558,0.5040292290834566
Kapton4,Kapton,3.6128,26.003699839999996,0.5039794725819438
Kapton5,Kapton,3.6128,25.88876518,0.5057777342070008
Silicone5,Silicone,4.773000000000001,25.7490735,0.5101977016782316
Ti01,Ti,11.535,25.52746138,0.521765106353899
Silicone6,Silicone,4.773000000000001,25.30457682,0.5171403367739628
Kapton6,Kapton,3.6128,25.1623441,0.5172115810721856
E1,Al,68.312,24.135806235,0.8317492470300918
E2,Al,68.245,22.117862000000002,0.8823069181163661
Kapton7,Kapton,3.6128,20.99471634,0.5951895017026126
Silicone7,Silicone,4.773000000000001,20.829271459999998,0.6016309919123751
Ni02,Ni,23.103,20.414720054999997,0.6502016310197913
Silicone8,Silicone,4.773000000000001,19.99543084,0.620354758808937
Kapton8,Kapton,3.6128,19.823502199999997,0.6218692770954036
Kapton9,Kapton,3.6128,19.680490059999997,0.6254715416717185
Silicone9,Silicone,4.773000000000001,19.50621302,0.6327306459959716
Zr02,Zr,16.378,19.20058758,0.6559059477926265
Silicone10,Silicone,4.773000000000001,18.891938460000002,0.6479133932655107
Kapton10,Kapton,3.6128,18.71197288,0.6499744811486875
Kapton11,Kapton,3.6128,18.562189659999998,0.6541673643564653
Silicone11,Silicone,4.773000000000001,18.379517359999998,0.6622833452976379
Ti02,Ti,11.74,18.087776079999998,0.6813538027925239
Silicone12,Silicone,4.773000000000001,17.7929682,0.6789765923717547
Kapton12,Kapton,3.6128,17.60415304,0.6817143397778562
E3,Al,68.349,16.222575948,1.0941294995437703
Kapton13,Kapton,3.6128,14.777590800000002,0.7798754427184894
Silicone13,Silicone,4.773000000000001,14.55806522,0.79278108190493
Ni03,Ni,23.064,14.013437539999998,0.857164500034123
Silicone14,Silicone,4.773000000000001,13.455994099999998,0.840303326641749
Kapton14,Kapton,3.6128,13.219619659999998,0.8483191376725414
Kapton15,Kapton,3.6128,13.02162492,0.8585482651749949
Silicone15,Silicone,4.773000000000001,12.778477819999999,0.875497024876754
Zr03,Zr,16.14,12.362720952,0.9095879141348645
Silicone16,Silicone,4.773000000000001,11.937347919999999,0.920216021199193
Kapton16,Kapton,3.6128,11.676977659999999,0.9321715330672378
Kapton17,Kapton,3.6128,11.458178479999999,0.9463029716031169
Silicone17,Silicone,4.773000000000001,11.188401919999999,0.9689832566872936
Ti03,Ti,11.273,10.76931558,1.0056685560408378
Silicone18,Silicone,4.773000000000001,10.33829862,1.0278560037797588
Kapton18,Kapton,3.6128,10.04547952,1.048531636747585
Kapton19,Kapton,3.6128,9.798210459999998,1.069752347390081
Silicone19,Silicone,4.773000000000001,9.491535809999998,1.1011618405518981
Ni04,Ni,23.201,8.72768805,1.2222617771521767
Silicone20,Silicone,4.773000000000001,7.919155699999999,1.26140885328965
Kapton20,Kapton,3.6128,7.55251764,1.3104196762445344
Kapton21,Kapton,3.6128,7.23771882,1.3599661976600035
Silicone21,Silicone,4.773000000000001,6.83858621142857,1.4361321740013608
Zr04,Zr,16.195,6.156639230769231,1.576452058769758
Silicone22,Silicone,4.773000000000001,5.4136657439999984,1.7167265394351328
Kapton22,Kapton,3.6128,4.9003826025,1.8345957891086873
Kapton23,Kapton,3.6128,4.45172463,1.9299619605814418
Silicone23,Silicone,4.773000000000001,3.87965722125,2.030160960084872
Ti04,Ti,11.099,3.0434882245161288,2.0741304597487273
Silicone24,Silicone,4.773000000000001,2.2138995678947366,1.9894101894760885
Kapton24,Kapton,3.6128,1.6811208093333334,1.8538587693636313
Kapton25,Kapton,3.6128,1.2991805952941176,1.6956445720414328
Silicone25,Silicone,4.773000000000001,0.9120555552941175,1.4678590971201273
Ni05,Ni,22.746,0.4002068082352941,0.9715368349928893
Silicone26,Silicone,4.773000000000001,0.12691368000000003,0.4841466752405769
Kapton26,Kapton,3.6128,0.07623873647058824,0.3309742650066049
Kapton27,Kapton,3.6128,0.05454012117647059,0.23787104025883563
Silicone27,Silicone,4.773000000000001,0.04087236823529412,0.1562064484908758
Zr05,Zr,16.4,0.033136350588235296,0.08113081759609726
Silicone28,Silicone,4.773000000000001,0.03065707058823529,0.03541537618050643
Kapton28,Kapton,3.6128,0.030193115294117646,0.018932276222202286
Kapton29,Kapton,3.6128,0.03007051529411765,0.011326841284120141
Silicone29,Silicone,4.773000000000001,0.030022162352941174,0.006074728994739096
Ti05,Ti,11.317,0.030002597647058826,0.0017029090212288792
Silicone30,Silicone,4.773000000000001,0.03,0.0
Kapton30,Kapton,3.6128,0.03,0.0
SS2,SS_316,100.865,0.03,0.0
