name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,29.155397319999995,0.7408935058001369
Kapton1,Kapton,0.0036128,28.30086142,0.47080979636747533
Silicone1,Silicone,0.0047952,28.300756579999998,0.47081122202715553
Ni01,Ni,23.253,28.09876806,0.5012960354160367
Silicone2,Silicone,0.0047952,27.8964626,0.4758925992293218
Kapton2,Kapton,0.0036128,27.896355779999997,0.4758942921075977
Kapton3,Kapton,0.0036128,27.896270419999997,0.4758938224362904
Silicone3,Silicone,0.0047952,27.89616898,0.47589466574627576
Zr01,Zr,16.142,27.773381779999998,0.48783993600773556
Silicone4,Silicone,0.0047952,27.6504551,0.47897532011993055
Kapton4,Kapton,0.0036128,27.650349959999996,0.4789806492208201
Kapton5,Kapton,0.0036128,27.650263779999996,0.4789849254622859
Silicone5,Silicone,0.0047952,27.650155879999996,0.47898471677228444
Ti01,Ti,11.535,27.54478124,0.48801675108961406
Silicone6,Silicone,0.0047952,27.43932976,0.48177104975116797
Kapton6,Kapton,0.0036128,27.4392256,0.4817690379265151
E1,Al,68.312,26.72174668,0.6963963755713966
E2,Al,68.245,25.247481999999998,0.7275170524984277
Kapton7,Kapton,0.0036128,24.489367679999997,0.5263255245296561
Silicone7,Silicone,0.0047952,24.489251879999998,0.5263287492779257
Ni02,Ni,23.103,24.26554784,0.5605740863359048
Silicone8,Silicone,0.0047952,24.041328399999998,0.533538533335166
Kapton8,Kapton,0.0036128,24.04121044,0.5335402691784439
Kapton9,Kapton,0.0036128,24.041114479999997,0.5335422925451455
Silicone9,Silicone,0.0047952,24.040997759999996,0.5335474708730071
Zr02,Zr,16.378,23.9020835,0.5476923214978918
Silicone10,Silicone,0.0047952,23.76299466,0.5380671794594838
Kapton10,Kapton,0.0036128,23.7628732,0.538068450591335
Kapton11,Kapton,0.0036128,23.762773899999996,0.5380692326074685
Silicone11,Silicone,0.0047952,23.762651699999996,0.5380720655145647
Ti02,Ti,11.74,23.64222878,0.549036956624699
Silicone12,Silicone,0.0047952,23.521655579999997,0.5422523403867092
Kapton12,Kapton,0.0036128,23.52153526,0.5422523779355258
E3,Al,68.349,22.708500659999995,0.7805039736200624
Kapton13,Kapton,0.0036128,21.8827432,0.5734314372736814
Silicone13,Silicone,0.0047952,21.88261572,0.5734314058445714
Ni03,Ni,23.064,21.63960092,0.6113904113863364
Silicone14,Silicone,0.0047952,21.39590398,0.5830289456109016
Kapton14,Kapton,0.0036128,21.39577236,0.5830296162803656
Kapton15,Kapton,0.0036128,21.39566378,0.5830309456590719
Silicone15,Silicone,0.0047952,21.39553634,0.5830313093989073
Zr03,Zr,16.14,21.24656174,0.5984663756370715
Silicone16,Silicone,0.0047952,21.09735466,0.5889232579685442
Kapton16,Kapton,0.0036128,21.09722712,0.5889259891841296
Kapton17,Kapton,0.0036128,21.097118339999998,0.5889284826153719
Silicone17,Silicone,0.0047952,21.096985420000003,0.5889305347045809
Ti03,Ti,11.273,20.97037012,0.600581102442614
Silicone18,Silicone,0.0047952,20.84354968,0.5943020805717388
Kapton18,Kapton,0.0036128,20.84341736,0.5943060592410533
Kapton19,Kapton,0.0036128,20.8433087,0.5943098401543676
Silicone19,Silicone,0.0047952,20.84317402,0.5943139702186375
Ni04,Ni,23.201,20.58962146,0.6345462765689106
Silicone20,Silicone,0.0047952,20.335343319999996,0.6051665094264367
Kapton20,Kapton,0.0036128,20.335211679999997,0.6051694698112071
Kapton21,Kapton,0.0036128,20.335102799999998,0.605172580205151
Silicone21,Silicone,0.0047952,20.334967499999998,0.6051735106097671
Zr04,Zr,16.195,20.17985662,0.621595410087764
Silicone22,Silicone,0.0047952,20.02449228,0.6118890744411126
Kapton22,Kapton,0.0036128,20.024354260000003,0.6118900420989479
Kapton23,Kapton,0.0036128,20.024241359999998,0.6118932949995043
Silicone23,Silicone,0.0047952,20.02410736,0.6118982680101573
Ti04,Ti,11.099,19.894383720000004,0.6239832226902912
Silicone24,Silicone,0.0047952,19.76445808,0.6179398941019374
Kapton24,Kapton,0.0036128,19.76432072,0.6179482419901213
Kapton25,Kapton,0.0036128,19.76420538,0.6179550756964907
Silicone25,Silicone,0.0047952,19.76406878,0.6179588946113742
Ni05,Ni,22.746,19.50546344,0.6588577931719153
Silicone26,Silicone,0.0047952,19.24602,0.6300900383278568
Kapton26,Kapton,0.0036128,19.245877039999996,0.6300915981036712
Kapton27,Kapton,0.0036128,19.245763059999998,0.6300921659086363
Silicone27,Silicone,0.0047952,19.24562176,0.6300990530182555
Zr05,Zr,16.4,19.082195360000004,0.6478585731426809
Silicone28,Silicone,0.0047952,18.918424380000005,0.6378188186480668
Kapton28,Kapton,0.0036128,18.91828178,0.6378225719743945
Kapton29,Kapton,0.0036128,18.9181636,0.6378269304717699
Silicone29,Silicone,0.0047952,18.918019979999997,0.6378280335018206
Ti05,Ti,11.317,18.779918799999997,0.6512273395724107
Silicone30,Silicone,0.0047952,18.64154236,0.6449422041746302
Kapton30,Kapton,0.0036128,18.641396179999997,0.6449471937154293
SS2,SS_316,100.865,17.404613543076923,1.0373456454544716
