name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,29.385335771999998,0.6320060324531436
Kapton1,Kapton,0.0036128,28.765730559999998,0.4644719787910638
Silicone1,Silicone,0.0047952,28.765656120000003,0.4644717277795772
Ni01,Ni,23.253,28.620075359999998,0.48116812022501076
Silicone2,Silicone,0.0047952,28.474284819999998,0.46802203443595214
Kapton2,Kapton,0.0036128,28.47420716,0.4680244529987022
Kapton3,Kapton,0.0036128,28.4741453,0.4680237960701464
Silicone3,Silicone,0.0047952,28.47407064,0.4680208989884857
Zr01,Zr,16.142,28.38574004,0.4745953391477822
Silicone4,Silicone,0.0047952,28.297334979999995,0.4701458268116389
Kapton4,Kapton,0.0036128,28.297259439999998,0.4701471332794515
Kapton5,Kapton,0.0036128,28.29720002,0.47014827545360577
Silicone5,Silicone,0.0047952,28.29712614,0.4701491585961846
Ti01,Ti,11.535,28.221540460000003,0.4751252851438117
Silicone6,Silicone,0.0047952,28.14590358,0.47206807363258907
Kapton6,Kapton,0.0036128,28.145828559999998,0.4720740237381489
E1,Al,68.312,27.633870629999997,0.6131303778344399
E2,Al,68.245,26.591761275,0.6315411525865708
Kapton7,Kapton,0.0036128,26.061206979999998,0.5011876319296792
Silicone7,Silicone,0.0047952,26.06112438,0.501190801760782
Ni02,Ni,23.103,25.90531648,0.5192828761286179
Silicone8,Silicone,0.0047952,25.74929234,0.5056808515430699
Kapton8,Kapton,0.0036128,25.749211519999996,0.5056813976203688
Kapton9,Kapton,0.0036128,25.749144039999997,0.5056810062998988
Silicone9,Silicone,0.0047952,25.74906046,0.505679795982189
Zr02,Zr,16.378,25.652586659999997,0.5131590903316868
Silicone10,Silicone,0.0047952,25.55601136,0.5084830431302014
Kapton10,Kapton,0.0036128,25.55592444,0.5084855775837565
Kapton11,Kapton,0.0036128,25.55585182,0.5084872464503781
Silicone11,Silicone,0.0047952,25.55576698,0.508493372170847
Ti02,Ti,11.74,25.472616359999996,0.5142503890716568
Silicone12,Silicone,0.0047952,25.389383079999998,0.5110206674976204
Kapton12,Kapton,0.0036128,25.38930114,0.5110231681584508
E3,Al,68.349,24.833232684000002,0.6529595350970504
Kapton13,Kapton,0.0036128,24.272280419999998,0.5291379367278665
Silicone13,Silicone,0.0047952,24.2721955,0.5291401464449187
Ni03,Ni,23.064,24.108141420000003,0.5484803461204272
Silicone14,Silicone,0.0047952,23.94381386,0.5345753739856527
Kapton14,Kapton,0.0036128,23.943726479999995,0.5345745625699091
Kapton15,Kapton,0.0036128,23.94365508,0.5345717085576018
Silicone15,Silicone,0.0047952,23.94356818,0.5345716671237708
Zr03,Zr,16.14,23.843331739999996,0.5423876572236618
Silicone16,Silicone,0.0047952,23.743012200000003,0.5377804141572655
Kapton16,Kapton,0.0036128,23.74292478,0.5377812671169865
Kapton17,Kapton,0.0036128,23.7428533,0.53778269243172
Silicone17,Silicone,0.0047952,23.742765,0.5377853367050834
Ti03,Ti,11.273,23.658288300000002,0.5436462714698869
Silicone18,Silicone,0.0047952,23.573763319999998,0.5407136401299467
Kapton18,Kapton,0.0036128,23.573673619999997,0.5407147086182283
Kapton19,Kapton,0.0036128,23.57359576,0.54071764249932
Silicone19,Silicone,0.0047952,23.573506499999997,0.5407189747528285
Ni04,Ni,23.201,23.404807299999998,0.5608137889413116
Silicone20,Silicone,0.0047952,23.23581228,0.5465365793807415
Kapton20,Kapton,0.0036128,23.235722319999997,0.546534763627912
Kapton21,Kapton,0.0036128,23.235652440000003,0.54653460670121
Silicone21,Silicone,0.0047952,23.235563420000002,0.5465374497304861
Zr04,Zr,16.195,23.13278716,0.554677692844353
Silicone22,Silicone,0.0047952,23.029893819999998,0.5500658087227451
Kapton22,Kapton,0.0036128,23.029803519999998,0.5500672946064051
Kapton23,Kapton,0.0036128,23.029729019999998,0.550068094484528
Silicone23,Silicone,0.0047952,23.029641859999995,0.550069957128855
Ti04,Ti,11.099,22.944507840000004,0.5559747154129713
Silicone24,Silicone,0.0047952,22.859289179999998,0.5531520184677333
Kapton24,Kapton,0.0036128,22.859198919999997,0.5531547586985341
Kapton25,Kapton,0.0036128,22.859125260000003,0.5531557513304299
Silicone25,Silicone,0.0047952,22.859035220000003,0.5531571939327479
Ni05,Ni,22.746,22.689849919999997,0.5731289794417951
Silicone26,Silicone,0.0047952,22.520337879999996,0.5592788902123033
Kapton26,Kapton,0.0036128,22.520245,0.5592809790927992
Kapton27,Kapton,0.0036128,22.52016898,0.5592828588878437
Silicone27,Silicone,0.0047952,22.520078199999997,0.5592849880738441
Zr05,Zr,16.4,22.413606539999996,0.5678918274365536
Silicone28,Silicone,0.0047952,22.307002519999994,0.5631095516093201
Kapton28,Kapton,0.0036128,22.306907860000003,0.56311402031047
Kapton29,Kapton,0.0036128,22.306831359999997,0.5631163259225845
Silicone29,Silicone,0.0047952,22.30674022,0.5631170193080223
Ti05,Ti,11.317,22.2178094,0.5694736324639097
Silicone30,Silicone,0.0047952,22.12878614,0.5665250516472333
Kapton30,Kapton,0.0036128,22.128690699999996,0.5665248172264918
SS2,SS_316,100.865,21.34531307142857,0.7847995399467091
