name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,28.940416645714283,0.8487083386656658
Kapton1,Kapton,3.6128,27.81100784,0.4790312744054758
Silicone1,Silicone,4.773000000000001,27.679298339999995,0.4829587647752594
Ni01,Ni,23.253,27.344645519999997,0.5270153925113853
Silicone2,Silicone,4.773000000000001,27.007893739999997,0.4920382254142583
Kapton2,Kapton,3.6128,26.87308012,0.4918674651374958
Kapton3,Kapton,3.6128,26.761252459999998,0.49351448220285127
Silicone3,Silicone,4.773000000000001,26.62538696,0.4976990623478795
Zr01,Zr,16.142,26.38642086,0.513486453722842
Silicone4,Silicone,4.773000000000001,26.1461167,0.5045362460528579
Kapton4,Kapton,3.6128,26.00775328,0.5044842192271642
Kapton5,Kapton,3.6128,25.8929519,0.506280786408481
Silicone5,Silicone,4.773000000000001,25.75339162,0.510696037691478
Ti01,Ti,11.535,25.532041,0.5222469445760309
Silicone6,Silicone,4.773000000000001,25.30940252,0.5176597042629931
Kapton6,Kapton,3.6128,25.167357099999997,0.5177384647479748
E1,Al,68.312,24.142042665,0.8314846253056625
E2,Al,68.245,22.12668279333333,0.8819364847916188
Kapton7,Kapton,3.6128,21.0050748,0.5956576090380782
Silicone7,Silicone,4.773000000000001,20.83987072,0.6020812504028684
Ni02,Ni,23.103,20.425902434999998,0.650501958383732
Silicone8,Silicone,4.773000000000001,20.00722832,0.6207830753089018
Kapton8,Kapton,3.6128,19.8355505,0.6222934140337257
Kapton9,Kapton,3.6128,19.69277264,0.6258991270703533
Silicone9,Silicone,4.773000000000001,19.51875978,0.6331420518764739
Zr02,Zr,16.378,19.21357628,0.6562472453438274
Silicone10,Silicone,4.773000000000001,18.90539252,0.648322757835979
Kapton10,Kapton,3.6128,18.72572756,0.6503671528117378
Kapton11,Kapton,3.6128,18.576183,0.654532654732367
Silicone11,Silicone,4.773000000000001,18.39380778,0.6626420539110625
Ti02,Ti,11.74,18.10256448,0.6816665362494551
Silicone12,Silicone,4.773000000000001,17.80824204,0.6792905575500356
Kapton12,Kapton,3.6128,17.619737939999997,0.682036963898993
E3,Al,68.349,16.240684304,1.0931084985709496
Kapton13,Kapton,3.6128,14.798549239999998,0.7799132352354473
Silicone13,Silicone,4.773000000000001,14.57947646,0.7927765417227407
Ni03,Ni,23.064,14.036012229999999,0.8569203116337172
Silicone14,Silicone,4.773000000000001,13.47983172,0.840117354470101
Kapton14,Kapton,3.6128,13.24401666,0.8480722766618682
Kapton15,Kapton,3.6128,13.046535979999998,0.8582422227817968
Silicone15,Silicone,4.773000000000001,12.80400292,0.8751351012452155
Zr03,Zr,16.14,12.389318652,0.9090518869266501
Silicone16,Silicone,4.773000000000001,11.9650781,0.9196039382801653
Kapton16,Kapton,3.6128,11.70547664,0.9314599401017257
Kapton17,Kapton,3.6128,11.487302759999999,0.9455001453708943
Silicone17,Silicone,4.773000000000001,11.218372839999997,0.9680162285573184
Ti03,Ti,11.273,10.800580463999998,1.0044761670151983
Silicone18,Silicone,4.773000000000001,10.370967584999999,1.0264858509883454
Kapton18,Kapton,3.6128,10.07923406,1.0469564249460988
Kapton19,Kapton,3.6128,9.83289262,1.0679988383652557
Silicone19,Silicone,4.773000000000001,9.527428395,1.0990807223073853
Ni04,Ni,23.201,8.766714579999999,1.2190533839891604
Silicone20,Silicone,4.773000000000001,7.96185906,1.2578292293216582
Kapton20,Kapton,3.6128,7.597379115,1.305345814702685
Kapton21,Kapton,3.6128,7.284556236,1.3540307792932598
Silicone21,Silicone,4.773000000000001,6.8882007171428565,1.42858105209672
Zr04,Zr,16.195,6.211056401538461,1.566681643076937
Silicone22,Silicone,4.773000000000001,5.473999397999999,1.7052704443271272
Kapton22,Kapton,3.6128,4.965386737499999,1.822923005740809
Kapton23,Kapton,3.6128,4.520532714,1.9194228306383652
Silicone23,Silicone,4.773000000000001,3.9524653125,2.022992578899952
Ti04,Ti,11.099,3.1178770840000003,2.0766392765301482
Silicone24,Silicone,4.773000000000001,2.285366076666667,2.0039448608734745
Kapton24,Kapton,3.6128,1.7467664542857142,1.8770807481556033
Kapton25,Kapton,3.6128,1.3575900458823529,1.7247612324243875
Silicone25,Silicone,4.773000000000001,0.9595611694117646,1.5019014462667992
Ni05,Ni,22.746,0.4260797788235294,1.0053070230742438
Silicone26,Silicone,4.773000000000001,0.13663392352941175,0.5086783039578446
Kapton26,Kapton,3.6128,0.08131818823529412,0.3497340801284681
Kapton27,Kapton,3.6128,0.057468982352941185,0.2527756873482419
Silicone27,Silicone,4.773000000000001,0.04239492235294118,0.16712757992160596
Zr05,Zr,16.4,0.033602449411764705,0.08708578897035163
Silicone28,Silicone,4.773000000000001,0.030755576470588235,0.038668765607514005
Kapton28,Kapton,3.6128,0.030241023529411767,0.021582808559252167
Kapton29,Kapton,3.6128,0.030096332941176467,0.013398242728049766
Silicone29,Silicone,4.773000000000001,0.03003055647058823,0.007058280606892488
Ti05,Ti,11.317,0.03000378941176471,0.0024035678857762576
Silicone30,Silicone,4.773000000000001,0.030000263529411764,0.0004505681915738521
Kapton30,Kapton,3.6128,0.03,0.0
SS2,SS_316,100.865,0.03,0.0
