filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,90NB,132.716,8569.157538933341,1784.2900122321878,0.041299999999999996,0.0004,0.0008875939367511657,0.009530312394225665,246748683.6534702,2649901297.7801137,236123.14225212458,2535790.715579056,134.5382937038555,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,87NB,135.2,1.3547704704035296e-09,704.3386818539698,0.272,0.006,0.0009061125739786839,0.00924133389986713,5.80224090707148e-06,3016557.2704493944,5.552383643130603e-09,2886.6576750711906,134.5382937038555,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,90NB,141.178,150809.8539983047,25811.856131750163,0.668,0.006999999999999999,0.0009499547163517584,0.008562697987484514,250860018.28678298,2261610239.6714187,240057.43376725644,2164220.3250444196,3748.843145712935,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,87NB,201.2,3596.715607480763,42580.11768423443,0.9640000000000001,0.04820000000000001,0.0013061104264991232,0.0033764915349181255,3015298.1763754236,36538458.94609168,2885.452800359257,34965.03248429826,1.0629980140630448,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,90Ym,202.53,1215.1737065668535,42544.85963974045,0.973,0.004,0.001312000218401009,0.003298615743780154,1004784.0029977662,35269434.27335767,961.5157923423601,33750.65480704083,1.0629980140630448,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,89NB,229.2,2416.911313812829,1859.2787025939167,0.0014000000000000002,0.0006,0.0014081375204067553,0.002043709025041972,1294102583.6348672,2197046156.8712573,1238375.6781194902,2102436.5137523995,190.46418313850484,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,86Y,307.0,1790.5582904253251,189.15460529120435,0.0347,0.0008,0.0014993776285243642,0.0005142228641327583,36326960.203252815,13091305.790763568,34762.64134282566,12527.565350012985,2.9237133822826435,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,89NB,355.7,163.6970911096307,82.92395204507955,0.0024,0.0005,0.0014794278519324278,0.00023859552408352726,48665033.38980974,28046181.445876554,46569.40994240167,26838.451144379476,1.6117263333585918,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,90NB,371.307,3065.0014228667787,107.34898934987802,0.018000000000000002,0.0007000000000000001,0.001467216382983647,0.00019291063595325725,122502542.80503725,17476469.38685111,117227.31368903085,16723.894150096756,1.1025985323440703,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,87Ym,380.79,25857.428992672874,1529.4325611865079,0.7805,0.039025,0.0014589630330598923,0.0001717381813276248,23968962.791917,3380683.558558113,22936.806499442104,3235.103883787668,30.766559035453295,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,86Y,382.86,1776.3768822806737,1329.44373862738,0.0363,0.0012,0.0014570887446016408,0.00016766057532828111,35450599.18323707,26881774.617294967,33924.018357164656,25724.186236645903,30.766559035453295,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,87Y,388.5276,4311.558889958991,559.9294877571307,0.8220000000000001,0.041100000000000005,0.001451835518070942,0.00015737615213929368,3813521.364356303,675192.8454971652,3649.3027410108166,646.1175554996796,30.766559035453295,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,86Y,443.13,5754.502809163091,254.5006266539873,0.16899999999999998,0.005,0.0013947746428547624,0.00010137005559643151,25769034.941280082,2345863.0843372154,24659.36358017233,2244.845056782024,6.153645286270689,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,90Ym,479.51,2330.306214858056,214.24456379184772,0.9074,0.0005,0.0013535056432279488,8.453459469173019e-05,2002789.212456033,226437.90768803775,1916.5447009148643,216.68699300290695,1.0370464281301013,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,89NB,480.8,41.83000275068747,196.20899147343056,0.0014000000000000002,0.0004,0.0013520276933929672,8.402976237310889e-05,23326810.753614064,109689090.51285757,22322.306941257477,104965.63685440915,1.0370464281301013,02/13/2017 08:18:34,990.0,1045.0
../../../2017_Feb_Zr/50MeV/AM130217_Zr6_22cm_50MeV.Spe,87Y,484.805,5044.092459585137,98.20870014163177,0.898,0.009000000000000001,0.0013474364759941567,8.248545420347929e-05,4400271.747982207,292717.3099559841,4210.786361705461,280.1122583310853,1.0370464281301013,02/13/2017 08:18:34,990.0,1045.0
