1.0	9.33411e-10
3.0	0.00216579
5.0	0.0730123
7.0	0.114707
9.0	0.101934
11.0	0.0727825
13.0	0.0435826
15.0	0.0226942
17.0	0.0105176
19.0	0.00522695
21.0	0.00285694
23.0	0.0017671
25.0	0.00109443
27.0	0.000778249
29.0	0.000534698
32.0	0.000303953
35.0	0.000194549
38.0	0.000116928
41.0	7.36439e-05
44.0	4.75943e-05
48.0	2.84039e-05
52.0	1.68636e-05
56.0	1.0094e-05
