filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,90NB,132.716,6893.551158713207,830.1135001251253,0.041299999999999996,0.0004,0.0008810550461597609,0.0002884474497453393,204919531.7330601,71552699.49008745,315746.58202320506,110250.69258873259,29.858343942372287,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,87NB,135.2,2334.1618029573965,908.6993624908706,0.272,0.006,0.0008781118310373123,0.00029472360831357696,10570746.8320502,5442883.9531374425,16287.745503929431,8386.570035650913,29.858343942372287,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,90NB,141.178,106417.82481630245,1823.160886775143,0.668,0.006999999999999999,0.0008696518509934894,0.0003014497167564739,198146285.77999622,68801829.82585816,305310.14758088783,106012.06444662274,29.858343942372287,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,89NB,173.1,2446.641662577009,652.8694141060463,0.00074,0.00023,0.0007985331243216856,0.00021045136675255333,4478567843.492411,2183385991.056591,6900720.868247166,3364231.111027105,15.95778692561997,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,87NB,201.2,3356.2385130496586,19824.357799071688,0.9640000000000001,0.04820000000000001,0.0007230396298545139,0.00011763395948591444,5208433.547152094,30777654.319799088,8025.3213361357375,47423.196178426944,1.462267732319401,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,90Ym,202.53,1148.1353125707312,19900.59508855935,0.973,0.004,0.0007195389330379781,0.00011428593716829987,1773860.1723003164,30747601.70372889,2733.2206044689005,47376.890144420475,1.462267732319401,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,89NB,229.2,288.6011285355718,148.18177894437173,0.0014000000000000002,0.0006,0.0006529684373007426,6.746515433033415e-05,341484697.16651374,231969138.21501952,526170.5657419318,357425.4826117404,0.9553263275618071,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,89NB,355.7,289.1207900882096,106.45931641854618,0.0024,0.0005,0.0004510808666653821,2.9853570063615864e-05,288873112.330004,124860609.50167121,445104.9496610231,192389.2288161344,1.5772329837773544,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,90NB,371.307,1712.5251310305234,114.8745665729101,0.018000000000000002,0.0007000000000000001,0.0004356212806446113,2.8671658032459435e-05,236237483.28206584,24695426.558016878,364002.2854885452,38051.50471189041,1.4174717115524802,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,87Ym,380.79,4036.3721497432975,126.91854673864059,0.7805,0.039025,0.00042687061128524127,2.80214725432711e-05,13104349.99878386,1175423.1328594643,20191.602463457413,1811.1296346062622,1.4174717115524802,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,90Ym,479.51,2448.3436496687664,149.25489041166887,0.9074,0.0005,0.0003566205722615345,2.3438687768761317e-05,8183906.411186005,752063.1094272801,12610.025286881364,1158.802942106749,1.942945525997364,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,89NB,480.8,444.9883424116505,176.1307752365639,0.0014000000000000002,0.0004,0.00035589355173750955,2.3400141593272703e-05,966037366.0527674,478035726.3787616,1488501.3344418604,736572.7679179686,1.942945525997364,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,89NB,532.4,368.69068385987214,59.72263611286502,0.0053,0.0013000000000000002,0.00032961722323492586,2.220049300108901e-05,228281040.95895234,69859884.69927591,351742.74415863224,107642.34930550988,1.4833086034979766,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,89NB,588.0,2713.7798525912526,432.9780508950473,0.011000000000000001,0.003,0.00030620050171971565,2.1516768526899074e-05,871504185.4582224,282590668.75941086,1342841.5800588944,435424.75925949286,0.7789198910450928,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,89NBm,588.0,21205.936071459048,441.1183892875547,0.9557,0.047785,0.00030620050171971565,2.1516768526899074e-05,78383275.92179295,6974686.956459598,120775.46366994292,10746.821196393834,0.7789198910450928,02/12/2017 19:57:38,600.0,649.0
../../../2017_Feb_Zr/50MeV/AA120217_Zr10_50cm_50MeV.Spe,89NB,738.6,287.15625900167913,77.85373205186214,0.0022,0.0005,0.00025890541232153236,2.1378076243962547e-05,545315601.5930982,200702221.6809196,840239.7559215688,309248.415533004,1.3718890325609603,02/12/2017 19:57:38,600.0,649.0
