Foil,Energy,Energy_min_unc,Energy_plus_unc,xs,xs_unc
Fe01,48.2318781,0.8818780999999944,0.9181219000000027,19.01222487088503,8.243158055179931
Fe02,41.779047799999994,1.0290477999999936,1.070952200000015,20.689805331524628,8.867253815086363
Fe03,37.08828046666665,1.1382804666666502,1.161719533333347,23.0977844173876,9.787215714984074
Fe04,31.872687066666668,1.2226870666666692,1.277312933333338,32.2291964120726,13.379116480920311
Fe05,25.879117466666663,1.4291174666666606,1.470882533333338,45.98141080649136,18.698019285843287
