Foil,Energy,Energy_min_unc,Energy_plus_unc,xs,xs_unc
Zr06,47.63516853333334,0.8851685333333421,0.914831466666655,19.68854019719261,3.237943926879292
Zr07,41.110509566666664,1.060509566666667,1.0394904333333415,23.490911127104976,3.38345158392118
Zr08,36.351075,1.1010750000000016,1.1989249999999956,15.609972040289756,2.6204787456591108
Zr09,31.041554066666667,1.2915540666666665,1.308445933333335,4.99131170863645,1.2376633830364194
