Foil,Energy,Energy_min_unc,Energy_plus_unc,xs,xs_unc
Ni01,27.35133924,0.6213392400000011,0.6386607599999969,10.924107488899711,1.704649136074702
Ni02,20.450330565,0.7403305650000007,0.7596694349999993,8.893115634834892,0.7991343298463951
Ni03,14.083908879999997,0.973908879999998,1.0060911200000024,21.389055562638234,0.864120357889494
Ni04,8.848522071305181,1.318522071305182,1.4414779286948178,31.70640905809328,1.4544694641720184
