# I am using the decay chain including 87Zr,Ym,Y and all time points for the 50 MeV stack
# and the decay chain including 87Ym,Y and time points after 5-6 half lives of 87Zr for the 30 MeV stack.
Foil,Energy,Energy_min_unc,Energy_plus_unc,xs,xs_unc
Zr01,26.395312639999993,0.6253126399999935,0.634687360000008,21.694067175519578,0.9228529750398031
Zr02,19.241718260000003,0.7917182600000032,0.768281739999999,6.700992387276112,0.35225224719161846
Zr06,47.63516853333334,0.8851685333333421,0.914831466666655,32.42970112643563,8.382589879703449
Zr07,41.110509566666664,1.060509566666667,1.0394904333333417,21.098005602568765,6.512021196924814
Zr08,36.351075,1.1010750000000016,1.1989249999999956,18.68525586990866,6.04778295327679
Zr09,31.041554066666667,1.2915540666666665,1.308445933333335,24.996337941516124,6.219917311460919
Zr10,24.89610170000001,1.5461017000000048,1.5538982999999966,23.015611010993563,5.45595209607586
