Foil,Energy,Energy_min_unc,Energy_plus_unc,xs,xs_unc
Zr06,47.63516853333334,0.8851685333333421,0.914831466666655,39.070025417700364,4.6645847846849735
Zr07,41.110509566666664,1.060509566666667,1.0394904333333417,45.99303616622556,4.843500397486954
Zr08,36.351075,1.1010750000000016,1.1989249999999956,33.11340870006897,3.7471157853283397
Zr09,31.041554066666667,1.2915540666666665,1.308445933333335,13.029527704764643,1.8121516470666388
