Foil,Energy,Energy_min_unc,Energy_plus_unc,xs,xs_unc
Ni01,27.35133924,0.6213392400000011,0.6386607599999969,2.680228245436428,0.3557181381119129
Ni02,20.450330565,0.7403305650000007,0.7596694349999993,0.7644390135225487,0.078514994127357
