Foil,Energy,Energy_min_unc,Energy_plus_unc,xs,xs_unc
Ni01,27.337003000000003,0.6070030000000024,0.6529969999999956,354.6975773494728,78.59093138411616
Ni02,20.392268865,0.7422688649999998,0.7577311350000002,109.34849707788652,11.71511696239054
Ni03,13.9680305,0.9780305000000009,1.0619695,17.700567144012354,0.6154196525134703
