1.0	3.9583e-12
3.5	0.0040075
6.0	0.04091
8.5	0.063153
11.0	0.05174
13.5	0.023863
16.0	0.005535
18.5	0.00095024
21.0	0.00017502
23.5	4.555e-05
26.0	1.7675e-05
28.5	8.0012e-06
31.0	3.4528e-06
33.5	1.2418e-06
36.0	3.7604e-07
38.5	1.0681e-07
41.0	3.0564e-08
43.5	9.5951e-09
46.0	3.3759e-09
48.5	1.2838e-09
51.0	4.8845e-10
53.5	2.049e-10
