,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
3,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,846.77,23383.347835234374,283.6227704609048,0.999399,0.04996995,0.0014613009549438,1.9028310826127665e-05,16017254.227223257,856502.8977549216,368.6449452743045,19.712833385231452,3.564111181995008,03/20/2017 18:27:32,43433.0,43449.0
6,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,1037.843,2749.87065971497,60.75925999604524,0.1405,0.0004,0.0012361370899553,1.8777462016037343e-05,15839054.857392907,523099.2806160575,364.54359956254245,12.039385960921022,1.0775293793377403,03/20/2017 18:27:32,43433.0,43449.0
8,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,1175.101,240.8227408526185,544.9403832228629,0.02252,6e-05,0.001114069537549,1.9294212038350472e-05,9602333.089051662,21737885.71170884,221.00239566046773,500.3080787062726,1.2543181352216954,03/20/2017 18:27:32,43433.0,43449.0
9,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,1238.288,11288.22517907662,203.4872503094951,0.6646,0.0012,0.0010660689095144,1.986435959452555e-05,15938226.95711634,440541.9491035217,366.826093974921,10.139288570589004,3.8293194486346094,03/20/2017 18:27:32,43433.0,43449.0
11,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,1360.212,847.9587148802799,46.81555913156003,0.04283,0.00012,0.000984112112321,2.864267833294749e-05,20125283.828443363,1434746.7071788604,463.19325711623657,33.02139766574283,2.011243972369344,03/20/2017 18:27:32,43433.0,43449.0
13,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,1771.357,1925.5771912602463,63.59459984386788,0.1541,0.0006,0.0007834053750083,0.0002604831831853,15956282.061829869,5344335.78054602,367.2416410465112,123.00250363750648,1.9682642177329717,03/20/2017 18:27:32,43433.0,43449.0
14,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,2015.215,313.2051393086467,24.35459724568253,0.03016,0.00012,0.0007005376898163,0.0006225093431339,14829482.44001208,13254723.755288707,341.3077962671656,305.0639544129602,1.2929128379714787,03/20/2017 18:27:32,43433.0,43449.0
15,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,2034.791,847.9013097943097,35.10840513648212,0.0776999999999999,0.0003,0.0006946931069614,0.000660595699609,15714163.053077783,14966884.41429972,361.66915356113566,344.47016995327215,1.2929128379714787,03/20/2017 18:27:32,43433.0,43449.0
16,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,2598.5,1460.7051971366536,53.837343442209225,0.1697,0.0004,0.000563037449599,0.0023591403683458,15293377.451014308,64083355.51334212,351.98456698691126,1474.9097910962766,1.5369863644227344,03/20/2017 18:27:32,43433.0,43449.0
17,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,3202.029,201.4659102168026,12.812501769881244,0.03209,0.00012,0.0004721471843083,0.0051042211275109,13301922.296852412,143808066.067101,306.1502519471659,3309.8130237082787,1.520116512297048,03/20/2017 18:27:32,43433.0,43449.0
18,/Users/elisemma/Library/CloudStorage/OneDrive-Personal/Dokumenter/Master/PlanBCode/2017_Feb_Zr/30MeV/DE210317_Ni03_18cm_30MeV.Spe,56CO,3253.503,5.262281140731166e-18,1.3206570541711171,0.07923,0.00021,0.0004659123915248,0.005356596670611,1.4260675154399065e-13,35789.538293811296,3.2821641820062746e-18,0.8237137401047503,1.520116512297048,03/20/2017 18:27:32,43433.0,43449.0
