1.0	0.0
3.5	0.0024662
6.0	0.10893
8.5	0.12183
11.0	0.069433
13.5	0.016215
16.0	0.0016117
18.5	0.00026651
21.0	8.7986e-05
23.5	3.6792e-05
26.0	1.5698e-05
28.5	5.3903e-06
31.0	1.3373e-06
33.5	2.8607e-07
36.0	7.2344e-08
38.5	2.3804e-08
41.0	8.8801e-09
43.5	3.5117e-09
46.0	1.253e-09
48.5	3.9337e-10
51.0	1.188e-10
53.5	3.6332e-11
