# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 2.600000e+01 1.537380e+02 5.528843e+01 3.544239e+00 1.128901e+01 0.000000e+00 0.000000e+00 3.121242e+02 3.698579e+02 5.517458e+01 4.409131e+01 0.000000e+00 0.000000e+00 9.426245e-01 1.371255e+00 4.222119e-01 1.638135e-01 1.104052e-01 4.797383e+02 1.592197e+02 7.341857e+00 7.752927e-01 6.146344e-01 0.000000e+00 0.000000e+00
 2.850000e+01 1.443024e+02 5.347278e+01 2.915490e+00 9.532448e+00 0.000000e+00 0.000000e+00 2.562500e+02 3.644796e+02 4.604007e+01 4.533774e+01 0.000000e+00 0.000000e+00 1.020504e+00 1.621009e+00 7.538219e-01 3.080479e-01 2.914361e-01 4.781437e+02 2.122694e+02 2.218245e+01 1.393955e+00 1.460749e+00 2.125962e-02 0.000000e+00
 3.100000e+01 1.354827e+02 5.154978e+01 2.473099e+00 8.110839e+00 0.000000e+00 0.000000e+00 2.253715e+02 3.576701e+02 3.572876e+01 4.144790e+01 0.000000e+00 0.000000e+00 1.064347e+00 1.649836e+00 1.079208e+00 4.320023e-01 5.178561e-01 4.361006e+02 2.508010e+02 3.960769e+01 2.248909e+00 2.720008e+00 3.353716e+00 0.000000e+00
 3.350000e+01 1.273158e+02 4.951425e+01 2.073251e+00 6.959020e+00 0.000000e+00 0.000000e+00 2.064661e+02 3.492997e+02 2.707048e+01 3.565144e+01 0.000000e+00 0.000000e+00 1.089358e+00 1.564073e+00 1.258798e+00 4.808752e-01 7.150844e-01 3.681786e+02 2.700023e+02 5.449448e+01 3.460046e+00 4.301905e+00 2.304472e+01 0.000000e+00
 3.600000e+01 1.198063e+02 4.740981e+01 1.765021e+00 6.016536e+00 0.000000e+00 0.000000e+00 1.934015e+02 3.393492e+02 2.070268e+01 3.003976e+01 0.000000e+00 0.000000e+00 1.098714e+00 1.451693e+00 1.259926e+00 4.537374e-01 8.056549e-01 2.975973e+02 2.741139e+02 6.370501e+01 4.890952e+00 5.929163e+00 5.609705e+01 0.000000e+00
 3.850000e+01 1.129422e+02 4.531693e+01 1.519468e+00 5.244005e+00 0.000000e+00 0.000000e+00 1.829094e+02 3.286860e+02 1.629244e+01 2.534423e+01 0.000000e+00 0.000000e+00 1.094761e+00 1.350291e+00 1.166449e+00 3.830857e-01 7.796098e-01 2.393108e+02 2.706423e+02 6.526061e+01 6.237858e+00 7.252090e+00 8.761945e+01 2.423886e-08
 4.100000e+01 1.066495e+02 4.328887e+01 1.314929e+00 4.603642e+00 0.000000e+00 0.000000e+00 1.737376e+02 3.175665e+02 1.329093e+01 2.160739e+01 0.000000e+00 0.000000e+00 1.081198e+00 1.267835e+00 1.049892e+00 3.012674e-01 6.851326e-01 1.974078e+02 2.643716e+02 6.015244e+01 7.152136e+00 8.136740e+00 1.094326e+02 5.282357e-03
 4.350000e+01 1.008635e+02 4.134510e+01 1.143091e+00 4.070742e+00 0.000000e+00 0.000000e+00 1.653571e+02 3.062120e+02 1.122119e+01 1.866560e+01 0.000000e+00 0.000000e+00 1.061578e+00 1.201891e+00 9.415870e-01 2.273087e-01 5.704177e-01 1.684938e+02 2.580545e+02 5.148769e+01 7.504966e+00 8.668410e+00 1.186307e+02 2.201899e-01
 4.600000e+01 9.507146e+01 3.948956e+01 9.978902e-01 3.620476e+00 0.000000e+00 0.000000e+00 1.579959e+02 2.947799e+02 9.753478e+00 1.632445e+01 0.000000e+00 0.000000e+00 1.037732e+00 1.148010e+00 8.499558e-01 1.683871e-01 4.640342e-01 1.493840e+02 2.519149e+02 4.212155e+01 7.414315e+00 8.967891e+00 1.160455e+02 1.503135e+00
 4.850000e+01 9.005538e+01 3.772322e+01 8.745398e-01 3.239912e+00 0.000000e+00 0.000000e+00 1.507780e+02 2.834640e+02 8.676041e+00 1.443659e+01 0.000000e+00 0.000000e+00 1.010652e+00 1.102167e+00 7.739525e-01 1.245650e-01 3.766192e-01 1.366548e+02 2.459214e+02 3.376801e+01 7.077870e+00 9.116559e+00 1.058550e+02 4.542405e+00
 5.100000e+01 8.957054e+01 3.684832e+01 7.225876e-01 2.916314e+00 0.000000e+00 0.000000e+00 1.449973e+02 2.766344e+02 7.935952e+00 1.313580e+01 0.000000e+00 0.000000e+00 1.001880e+00 1.077749e+00 7.106255e-01 9.303177e-02 3.102416e-01 1.264316e+02 2.394455e+02 2.621875e+01 6.650692e+00 9.363726e+00 9.060145e+01 8.543335e+00
 5.350000e+01 7.925139e+01 3.664630e+01 6.969848e-01 2.865331e+00 0.000000e+00 0.000000e+00 1.383086e+02 2.643437e+02 7.181224e+00 1.148137e+01 0.000000e+00 0.000000e+00 9.126014e-01 1.063046e+00 6.663736e-01 7.167970e-02 2.598040e-01 1.205334e+02 2.335939e+02 2.155107e+01 6.230655e+00 9.416017e+00 7.951279e+01 1.328836e+01
