# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 2.850000e+01 5.520469e+01 2.346379e+02 4.789963e+00 8.909578e+00 0.000000e+00 0.000000e+00 6.149719e+00 4.532293e+02 2.851424e+01 9.291722e+00 0.000000e+00 0.000000e+00 1.834158e+02 1.042626e+02 3.977439e+01 9.734732e+00 4.237276e+00 1.813070e-02 6.615776e+01 1.003557e-01 7.178508e+01 4.064450e+02 0.000000e+00 0.000000e+00
 3.100000e+01 5.218952e+01 2.231629e+02 4.145257e+00 7.558330e+00 0.000000e+00 0.000000e+00 5.729862e+00 4.331732e+02 2.196732e+01 9.108576e+00 0.000000e+00 0.000000e+00 1.688152e+02 7.763616e+01 3.702855e+01 8.691829e+00 5.325794e+00 5.802466e-02 8.039935e+01 6.808946e-01 1.025584e+02 4.191670e+02 0.000000e+00 0.000000e+00
 3.350000e+01 5.411819e+01 2.119074e+02 3.524970e+00 6.626306e+00 0.000000e+00 0.000000e+00 5.518074e+00 4.167771e+02 1.815597e+01 8.032871e+00 0.000000e+00 0.000000e+00 1.600594e+02 5.934660e+01 3.215073e+01 6.492271e+00 5.463585e+00 8.374841e-02 8.495695e+01 1.984583e+00 1.192010e+02 4.080667e+02 0.000000e+00 0.000000e+00
 3.600000e+01 5.114104e+01 2.012238e+02 3.015191e+00 5.708160e+00 0.000000e+00 0.000000e+00 5.381984e+00 4.015918e+02 1.599656e+01 6.840528e+00 0.000000e+00 0.000000e+00 1.535121e+02 4.914127e+01 2.726884e+01 4.431170e+00 4.940574e+00 9.094495e-02 8.300487e+01 3.617396e+00 1.235523e+02 3.821182e+02 0.000000e+00 0.000000e+00
 3.850000e+01 4.830820e+01 1.911954e+02 2.592198e+00 4.961823e+00 0.000000e+00 0.000000e+00 5.185630e+00 3.885352e+02 1.459541e+01 5.836459e+00 0.000000e+00 0.000000e+00 1.463727e+02 4.252953e+01 2.323147e+01 2.926623e+00 4.045565e+00 9.178060e-02 7.774958e+01 4.641414e+00 1.174548e+02 3.541968e+02 0.000000e+00 0.000000e+00
 4.100000e+01 4.563131e+01 1.817636e+02 2.238550e+00 4.339919e+00 0.000000e+00 0.000000e+00 5.032353e+00 3.734656e+02 1.372145e+01 5.149946e+00 0.000000e+00 0.000000e+00 1.410936e+02 3.843922e+01 1.995772e+01 1.964759e+00 3.227062e+00 8.821451e-02 7.298687e+01 4.797551e+00 1.036145e+02 3.313122e+02 0.000000e+00 0.000000e+00
 4.350000e+01 4.311140e+01 1.725717e+02 1.941304e+00 3.823328e+00 0.000000e+00 0.000000e+00 5.106778e+00 3.586686e+02 1.300573e+01 4.518799e+00 0.000000e+00 0.000000e+00 1.359732e+02 3.555717e+01 1.744378e+01 1.385057e+00 2.603333e+00 8.573456e-02 6.949545e+01 4.335914e+00 8.874343e+01 3.145899e+02 4.118045e-09 0.000000e+00
 4.600000e+01 4.075293e+01 1.641039e+02 1.690255e+00 3.390556e+00 0.000000e+00 0.000000e+00 4.923410e+00 3.442051e+02 1.238709e+01 4.013008e+00 0.000000e+00 0.000000e+00 1.309177e+02 3.334004e+01 1.543593e+01 1.040329e+00 2.149133e+00 8.255892e-02 6.816021e+01 3.675396e+00 7.608463e+01 3.017301e+02 6.530877e-06 0.000000e+00
 4.850000e+01 3.854955e+01 1.561612e+02 1.477342e+00 3.021539e+00 0.000000e+00 0.000000e+00 4.738231e+00 3.301547e+02 1.181602e+01 3.597475e+00 0.000000e+00 0.000000e+00 1.259720e+02 3.146183e+01 1.378819e+01 8.316809e-01 1.818530e+00 8.195785e-02 6.642969e+01 3.084889e+00 6.673540e+01 2.921784e+02 7.956360e-05 0.000000e+00
 5.100000e+01 3.727341e+01 1.469354e+02 1.304454e+00 2.722742e+00 0.000000e+00 0.000000e+00 4.332258e+00 3.137201e+02 1.148433e+01 3.182909e+00 0.000000e+00 0.000000e+00 1.235919e+02 3.031523e+01 1.240856e+01 7.015659e-01 1.603108e+00 8.039268e-02 6.397711e+01 2.725781e+00 5.975766e+01 2.845960e+02 2.753777e-04 0.000000e+00
 5.350000e+01 3.682966e+01 1.432918e+02 1.164306e+00 2.481542e+00 0.000000e+00 0.000000e+00 4.214236e+00 2.986746e+02 1.107278e+01 2.872641e+00 0.000000e+00 0.000000e+00 1.192954e+02 2.764185e+01 1.129626e+01 6.190362e-01 1.413320e+00 7.935205e-02 6.246748e+01 2.445012e+00 5.517243e+01 2.765422e+02 5.347194e-04 0.000000e+00
