,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
0,../../2017_Feb_Zr/30MeV/CP030317_Ti05_18cm_30MeV.Spe,47SC,159.381,212.5275642162996,47.70076106689149,0.6829999999999999,0.004,0.0053096226713878,0.0002297126733696,58607.73385165456,13990.794397302976,0.8105850912362498,0.19350226681193,1.821532186928233,03/02/2017 14:50:40,72299.0,72303.0
1,../../2017_Feb_Zr/30MeV/CP030317_Ti05_18cm_30MeV.Spe,46SC,889.277,155.57078954847452,31.01080016064127,0.99984,1e-05,0.0014052913342337,1.857228707597064e-05,110727.42677845592,23835.295612456823,1.5314361337490274,0.3296584597106182,1.6000185213789622,03/02/2017 14:50:40,72299.0,72303.0
2,../../2017_Feb_Zr/30MeV/CP030317_Ti05_18cm_30MeV.Spe,48V,983.525,467.39125499391326,29.535634491950983,0.9998,0.0004,0.0012938551756704,1.8487060460568587e-05,361331.4880236324,28764.228096682986,4.997461903705688,0.3978289710894843,1.131813320922281,03/02/2017 14:50:40,72299.0,72303.0
3,../../2017_Feb_Zr/30MeV/CP030317_Ti05_18cm_30MeV.Spe,48V,1312.106,347.82573779568105,22.887328986766363,0.982,0.003,0.001014917427149,2.3193624252388158e-05,349014.5595253818,30698.15149299009,4.827110348469383,0.424576455928386,0.9281017843712666,03/02/2017 14:50:40,72299.0,72303.0
0,../../2017_Feb_Zr/30MeV/CQ030317_Ti04_18cm_30MeV.Spe,46SC,889.277,731.4293291071776,35.1772376991332,0.99984,1e-05,0.0014052913342337,1.857228707597064e-05,520619.4444836846,32323.98843853796,17.936313804302507,1.1136218713752482,1.0655612524932263,03/03/2017 10:57:39,29023.0,29026.0
1,../../2017_Feb_Zr/30MeV/CQ030317_Ti04_18cm_30MeV.Spe,48V,944.13,872.1695265539487,36.14927984206828,0.0787,7.000000000000001e-05,0.0013386895794177,1.839713284274336e-05,8279253.539144001,457545.1305806597,285.23577272596987,15.76328569491696,1.0782202819588729,03/03/2017 10:57:39,29023.0,29026.0
2,../../2017_Feb_Zr/30MeV/CQ030317_Ti04_18cm_30MeV.Spe,48V,983.525,10166.708164729527,158.60457617939335,0.9998,0.0004,0.0012938551756704,1.8487060460568587e-05,7860070.593314617,183671.77582653615,270.7941360612767,6.3278362787341065,2.563303412602558,03/03/2017 10:57:39,29023.0,29026.0
3,../../2017_Feb_Zr/30MeV/CQ030317_Ti04_18cm_30MeV.Spe,46SC,1120.545,589.7786645433465,33.07725113692575,0.99987,1e-05,0.0011590903767389,1.9156806029998213e-05,508947.64441067487,36396.49294235938,17.53419845692396,1.253927270115048,1.191105436201937,03/03/2017 10:57:39,29023.0,29026.0
4,../../2017_Feb_Zr/30MeV/CQ030317_Ti04_18cm_30MeV.Spe,48V,1312.106,8112.811025082727,181.0935733055584,0.982,0.003,0.001014917427149,2.3193624252388158e-05,8140930.579190168,276445.4392029745,280.4702879897391,9.52406253713824,2.542473330716537,03/03/2017 10:57:39,29023.0,29026.0
0,../../2017_Feb_Zr/30MeV/CS060317_Ti01_18cm_30MeV.Spe,47SC,159.381,3366.071463408119,105.90468031384844,0.6829999999999999,0.004,0.0053096226713878,0.0002297126733696,929099.3625088524,52500.20517641635,60.32721008433558,3.4088828762039056,0.7270012394534461,03/06/2017 10:23:02,15386.0,15401.0
1,../../2017_Feb_Zr/30MeV/CS060317_Ti01_18cm_30MeV.Spe,46SC,889.277,5475.384991323756,111.50515127815083,0.99984,1e-05,0.0014052913342337,1.857228707597064e-05,3900685.881812752,108381.72156302244,253.27484460832105,7.0373171588223125,1.5430183052959308,03/06/2017 10:23:02,15386.0,15401.0
3,../../2017_Feb_Zr/30MeV/CS060317_Ti01_18cm_30MeV.Spe,48V,944.13,7967.068034759434,118.45261582938971,0.0787,7.000000000000001e-05,0.0013386895794177,1.839713284274336e-05,75694984.33818796,1752823.458835561,4914.939571338742,113.81231470914622,1.3136071150031756,03/06/2017 10:23:02,15386.0,15401.0
