# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 1.000000e+00 4.252865e-03 2.090647e-04 2.154770e-05 4.793684e-14 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 3.500000e+00 2.596220e+02 2.800340e+01 6.025312e+00 1.152606e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.034330e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 5.126233e+02 1.192112e+02 2.359651e+01 1.566825e+00 0.000000e+00 0.000000e+00 2.938439e+02 2.427335e+01 3.851887e-13 0.000000e+00 0.000000e+00 0.000000e+00 3.784592e-07 5.282115e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 3.323611e+02 1.550490e+02 3.179494e+01 4.009676e+00 0.000000e+00 0.000000e+00 6.874777e+02 8.870958e+01 1.408816e-03 0.000000e+00 0.000000e+00 0.000000e+00 8.634778e-03 7.132951e-03 0.000000e+00 3.751546e-17 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 2.378113e+02 1.656160e+02 3.354201e+01 7.619750e+00 0.000000e+00 0.000000e+00 8.268492e+02 1.834948e+02 1.406270e+00 1.276023e-02 0.000000e+00 0.000000e+00 1.982447e-01 4.116216e-01 0.000000e+00 6.115031e-10 0.000000e+00 0.000000e+00 6.445839e-16 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 2.012673e+02 1.728678e+02 2.723457e+01 1.093576e+01 0.000000e+00 0.000000e+00 8.395412e+02 2.708058e+02 1.537437e+01 1.443491e+00 0.000000e+00 0.000000e+00 6.629475e-01 8.404011e-01 7.344658e-13 5.948961e-06 2.998898e-17 0.000000e+00 1.118363e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 1.851469e+02 1.765817e+02 1.987440e+01 1.121784e+01 0.000000e+00 0.000000e+00 7.748264e+02 3.369004e+02 3.826064e+01 6.887408e+00 0.000000e+00 0.000000e+00 1.425828e+00 1.037869e+00 9.960367e-05 1.205459e-03 1.644676e-08 7.115243e-03 3.803323e+01 1.836348e-09 3.300924e-14 2.339814e-11 0.000000e+00 0.000000e+00
 1.850000e+01 1.740730e+02 1.763427e+02 1.489137e+01 1.002109e+01 0.000000e+00 0.000000e+00 6.275542e+02 3.669800e+02 5.837759e+01 1.527763e+01 0.000000e+00 0.000000e+00 2.644679e+00 1.669954e+00 2.195560e-02 2.482054e-02 1.250508e-04 2.001186e+01 1.499006e+02 1.513884e-03 4.876009e-07 2.180763e-04 0.000000e+00 0.000000e+00
 2.100000e+01 1.632635e+02 1.749320e+02 1.162436e+01 8.592269e+00 0.000000e+00 0.000000e+00 4.645182e+02 3.629347e+02 7.210067e+01 2.391051e+01 0.000000e+00 0.000000e+00 4.044773e+00 2.689816e+00 1.957388e-01 1.312490e-01 7.761663e-03 1.072688e+02 2.363683e+02 5.631739e-01 1.382145e-03 5.122009e-02 0.000000e+00 0.000000e+00
 2.350000e+01 1.549462e+02 1.691188e+02 9.272063e+00 7.402462e+00 0.000000e+00 0.000000e+00 3.439837e+02 3.491437e+02 7.504525e+01 3.118552e+01 0.000000e+00 0.000000e+00 5.128802e+00 3.795520e+00 5.737128e-01 3.422435e-01 6.174764e-02 1.916069e+02 2.921397e+02 7.038085e+00 7.652956e-02 6.665582e-01 0.000000e+00 0.000000e+00
 2.600000e+01 1.469805e+02 1.626603e+02 7.485878e+00 6.388709e+00 0.000000e+00 0.000000e+00 2.691086e+02 3.352014e+02 6.736039e+01 3.628706e+01 0.000000e+00 0.000000e+00 5.684488e+00 4.620402e+00 1.066439e+00 6.239969e-01 2.060271e-01 2.373604e+02 3.355662e+02 2.359177e+01 6.556360e-01 2.556931e+00 0.000000e+00 0.000000e+00
 2.850000e+01 1.391945e+02 1.560457e+02 6.084032e+00 5.532208e+00 0.000000e+00 0.000000e+00 2.252218e+02 3.229435e+02 5.492636e+01 3.704922e+01 0.000000e+00 0.000000e+00 5.865981e+00 4.905889e+00 1.559161e+00 9.020655e-01 4.275377e-01 2.492710e+02 3.694811e+02 4.493594e+01 2.309726e+00 5.529225e+00 2.125951e-02 0.000000e+00
 3.100000e+01 1.317394e+02 1.493975e+02 4.985192e+00 4.825444e+00 0.000000e+00 0.000000e+00 1.998602e+02 3.121605e+02 4.268104e+01 3.417260e+01 0.000000e+00 0.000000e+00 5.913629e+00 4.780524e+00 1.869690e+00 1.077783e+00 6.510394e-01 2.297682e+02 3.901379e+02 6.397550e+01 5.100143e+00 8.942081e+00 1.403579e+00 0.000000e+00
 3.350000e+01 1.247090e+02 1.427459e+02 4.153454e+00 4.231469e+00 0.000000e+00 0.000000e+00 1.842754e+02 3.018635e+02 3.277690e+01 2.992447e+01 0.000000e+00 0.000000e+00 5.895519e+00 4.468778e+00 1.925730e+00 1.104026e+00 7.821790e-01 1.922820e+02 3.923174e+02 7.672000e+01 8.498168e+00 1.215129e+01 8.174024e+00 0.000000e+00
 3.600000e+01 1.181289e+02 1.362206e+02 3.515749e+00 3.732160e+00 0.000000e+00 0.000000e+00 1.734860e+02 2.916736e+02 2.553828e+01 2.576384e+01 0.000000e+00 0.000000e+00 5.828358e+00 4.126579e+00 1.826980e+00 1.009074e+00 7.915875e-01 1.533743e+02 3.812199e+02 8.139652e+01 1.161079e+01 1.446094e+01 1.962402e+01 0.000000e+00
 3.850000e+01 1.119981e+02 1.299519e+02 3.010120e+00 3.312373e+00 0.000000e+00 0.000000e+00 1.649623e+02 2.815252e+02 2.051466e+01 2.223852e+01 0.000000e+00 0.000000e+00 5.721248e+00 3.823237e+00 1.678468e+00 8.498715e-01 7.155833e-01 1.218912e+02 3.655246e+02 7.826070e+01 1.362091e+01 1.569429e+01 3.144915e+01 0.000000e+00
 4.100000e+01 1.062940e+02 1.240012e+02 2.593711e+00 2.957323e+00 0.000000e+00 0.000000e+00 1.575236e+02 2.714038e+02 1.708774e+01 1.940925e+01 0.000000e+00 0.000000e+00 5.587083e+00 3.573253e+00 1.533597e+00 6.763304e-01 6.046350e-01 9.962547e+01 3.504364e+02 6.977186e+01 1.430124e+01 1.617494e+01 3.986003e+01 1.240979e-09
 4.350000e+01 1.009833e+02 1.183728e+02 2.246999e+00 2.653527e+00 0.000000e+00 0.000000e+00 1.506672e+02 2.613185e+02 1.472594e+01 1.715808e+01 0.000000e+00 0.000000e+00 5.437023e+00 3.370569e+00 1.408898e+00 5.197713e-01 4.939772e-01 8.499715e+01 3.374845e+02 5.907233e+01 1.395777e+01 1.625940e+01 4.326739e+01 3.078565e-05
 4.600000e+01 9.603618e+01 1.130511e+02 1.956052e+00 2.391740e+00 0.000000e+00 0.000000e+00 1.442132e+02 2.513306e+02 1.305415e+01 1.534346e+01 0.000000e+00 0.000000e+00 5.276273e+00 3.203470e+00 1.304899e+00 3.932526e-01 3.998707e-01 7.568529e+01 3.263522e+02 4.858293e+01 1.305860e+01 1.615614e+01 4.231408e+01 3.744613e-03
 4.850000e+01 9.142656e+01 1.080293e+02 1.710213e+00 2.165143e+00 0.000000e+00 0.000000e+00 1.380885e+02 2.415801e+02 1.181032e+01 1.385526e+01 0.000000e+00 0.000000e+00 5.109264e+00 3.061203e+00 1.218550e+00 2.977306e-01 3.261548e-01 6.969285e+01 3.164492e+02 3.958081e+01 1.198449e+01 1.596597e+01 3.875307e+01 4.899289e-02
