1.0	2.36513e-16
3.0	5.87666e-05
5.0	0.0752591
7.0	4.19012
9.0	22.1429
11.0	49.86
13.0	80.2927
15.0	96.2308
17.0	105.343
19.0	104.979
21.0	97.3252
23.0	89.5082
25.0	81.7228
27.0	76.3942
29.0	70.4398
32.0	71.9175
35.0	80.201
38.0	88.4976
41.0	100.419
44.0	108.427
48.0	120.237
52.0	122.807
56.0	119.224
