1.0	4.2466e-09
3.0	0.0073606
5.0	0.087767
7.0	0.11235
9.0	0.087314
11.0	0.053717
13.0	0.027876
15.0	0.014862
17.0	0.0084043
19.0	0.0050264
21.0	0.0031048
23.0	0.0019791
25.0	0.0012902
27.0	0.00088033
29.0	0.00064105
32.0	0.00037629
35.0	0.00022645
38.0	0.00015694
41.0	9.4098e-05
44.0	6.7667e-05
48.0	3.8032e-05
52.0	2.5608e-05
56.0	1.4892e-05
