#             0.000000e+00 1.441300e-02 1.364740e-01 3.667590e-01 7.064160e-01 1.007130e+00 1.139900e+00 1.197810e+00 1.265520e+00 1.356830e+00 1.627256e+00 1.725380e+00 1.976630e+00 1.989660e+00 1.991000e+00 2.113110e+00 2.118600e+00 2.206880e+00 2.217660e+00 2.220200e+00 2.330410e+00 2.355960e+00 2.358000e+00 2.455550e+00 2.456000e+00 2.505290e+00 2.564220e+00 2.574500e+00 2.593600e+00 2.599400e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.600400e+00
 1.000000e+00 7.096585e-17 5.491662e-17 3.420588e-18 5.256438e-21 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 3.500000e+00 2.184577e-02 2.637140e-02 1.934113e-02 1.232909e-02 4.291973e-03 9.655447e-04 8.938998e-04 2.431702e-04 3.464629e-04 1.838213e-04 5.904050e-05 2.902096e-05 2.311274e-06 9.674452e-07 2.001498e-06 6.613045e-07 6.198946e-07 2.052733e-07 1.759954e-07 1.125475e-07 3.881683e-08 3.627737e-09 2.501870e-08 1.348014e-09 2.567380e-09 1.402687e-09 4.366379e-10 2.431635e-10 2.150667e-10 1.850452e-10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.416110e-08
 6.000000e+00 1.092248e-01 1.801676e-01 2.128065e-01 1.571096e-01 1.629413e-01 1.339978e-01 1.028973e-01 1.025885e-01 5.420472e-02 1.018921e-01 6.743147e-02 6.077238e-02 2.641291e-02 4.383715e-02 2.591425e-02 4.362038e-02 4.325868e-02 3.764990e-02 3.664018e-02 3.542299e-02 2.606276e-02 1.762313e-02 2.468908e-02 1.953716e-02 2.348056e-02 2.160522e-02 1.647808e-02 9.619689e-03 1.547107e-02 1.533600e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.548802e-01
 8.500000e+00 4.266310e-02 7.836971e-02 1.073314e-01 7.356278e-02 9.609601e-02 1.067314e-01 6.278220e-02 1.118941e-01 3.200686e-02 9.773003e-02 5.465458e-02 5.307364e-02 2.599924e-02 8.858717e-02 2.587389e-02 6.502507e-02 6.489525e-02 6.280029e-02 6.197094e-02 7.410577e-02 4.330218e-02 7.610858e-02 4.254867e-02 7.319620e-02 6.806883e-02 5.510761e-02 3.901233e-02 2.067387e-02 3.850531e-02 3.864028e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.591803e+00
 1.100000e+01 1.229854e-02 2.358101e-02 3.430779e-02 2.249992e-02 3.177261e-02 3.897479e-02 2.025943e-02 4.587393e-02 1.004870e-02 3.696804e-02 1.847512e-02 1.815265e-02 8.831322e-03 4.042978e-02 8.806485e-03 2.515816e-02 2.513139e-02 2.469995e-02 2.441345e-02 3.182064e-02 1.629229e-02 4.232048e-02 1.604627e-02 3.666947e-02 3.068548e-02 2.300893e-02 1.535019e-02 7.791825e-03 1.525068e-02 1.537163e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.404941e+00
 1.350000e+01 3.407958e-03 6.685470e-03 1.005670e-02 6.420705e-03 9.431544e-03 1.212925e-02 5.902239e-03 1.512995e-02 2.880359e-03 1.163856e-02 5.462941e-03 5.387879e-03 2.597916e-03 1.377358e-02 2.592213e-03 7.856086e-03 7.849857e-03 7.749613e-03 7.651570e-03 1.040596e-02 4.977931e-03 1.567428e-02 4.903156e-03 1.280521e-02 1.017751e-02 7.328110e-03 4.745068e-03 2.361174e-03 4.722551e-03 4.768471e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.122094e+01
 1.600000e+01 9.668511e-04 1.924074e-03 2.959634e-03 1.854055e-03 2.792219e-03 3.696008e-03 1.722511e-03 4.781734e-03 8.314550e-04 3.564486e-03 1.604851e-03 1.585599e-03 7.592711e-04 4.411808e-03 7.578240e-04 2.379990e-03 2.378389e-03 2.352650e-03 2.320946e-03 3.239464e-03 1.485489e-03 5.262620e-03 1.462250e-03 4.139688e-03 3.189507e-03 2.238294e-03 1.422372e-03 6.995393e-04 1.416705e-03 1.432588e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.073671e+01
 1.850000e+01 2.848755e-04 5.729018e-04 8.962459e-04 5.532904e-04 8.486811e-04 1.146925e-03 5.177924e-04 1.523912e-03 2.478989e-04 1.109235e-03 4.842515e-04 4.789590e-04 2.282001e-04 1.415440e-03 2.278062e-04 7.332182e-04 7.327734e-04 7.256280e-04 7.153315e-04 1.016961e-03 4.526015e-04 1.742881e-03 4.451590e-04 1.333673e-03 1.005212e-03 6.924840e-04 4.342701e-04 2.119676e-04 4.327242e-04 4.381440e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 9.468165e+00
 2.100000e+01 8.818674e-05 1.787810e-04 2.835085e-04 1.729450e-04 2.691338e-04 3.697306e-04 1.626529e-04 5.018497e-04 7.738645e-05 3.581962e-04 1.525234e-04 1.509662e-04 7.162935e-05 4.678679e-04 7.151453e-05 2.345686e-04 2.344364e-04 2.323141e-04 2.288673e-04 3.301543e-04 1.434830e-04 5.902291e-04 1.410512e-04 4.417353e-04 3.271914e-04 2.221044e-04 1.378678e-04 6.690688e-05 1.374163e-04 1.392595e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.281476e+00
 2.350000e+01 2.817122e-05 5.750965e-05 9.226274e-05 5.570522e-05 8.775405e-05 1.222439e-04 5.260939e-05 1.689361e-04 2.489259e-05 1.185785e-04 4.943186e-05 4.895481e-05 2.314559e-05 1.578941e-04 2.311080e-05 7.699761e-05 7.695666e-05 7.629919e-05 7.511765e-05 1.097116e-04 4.673448e-05 2.032057e-04 4.592536e-05 1.492465e-04 1.089198e-04 7.302637e-05 4.495396e-05 2.171516e-05 4.481622e-05 4.544391e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.184506e+00
