1.0	2.70648e-15
3.0	0.00212961
5.0	4.73367
7.0	14.1059
9.0	37.1393
11.0	54.6807
13.0	64.9865
15.0	70.4106
17.0	72.5047
19.0	66.1916
21.0	67.3708
23.0	62.9622
25.0	57.7938
27.0	57.1545
29.0	51.6474
32.0	49.4604
35.0	43.4061
38.0	36.9994
41.0	35.2967
44.0	29.6925
48.0	27.9999
52.0	22.7557
56.0	21.5671
