# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 1.000000e+00 3.338412e-05 1.560267e-09 5.677292e-11 1.985607e-18 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 3.500000e+00 1.028724e+02 1.229847e+00 1.126322e-01 4.807076e-03 0.000000e+00 0.000000e+00 0.000000e+00 2.514909e-03 3.362234e-15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 5.776674e+02 2.485851e+01 2.142516e+00 9.022128e-02 0.000000e+00 0.000000e+00 1.673450e+02 2.744276e+01 3.429520e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 3.772787e+02 6.412834e+01 5.733277e+00 3.961432e-01 0.000000e+00 0.000000e+00 7.703768e+02 3.153854e+01 1.282850e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.221330e-17 0.000000e+00 6.289845e-21 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 2.586782e+02 9.798891e+01 7.270464e+00 3.162745e+00 0.000000e+00 0.000000e+00 1.043357e+03 7.064136e+01 3.850896e+00 4.242668e-09 0.000000e+00 0.000000e+00 1.161743e-14 2.762433e-09 0.000000e+00 1.229683e-12 7.396474e-27 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 2.224826e+02 1.233151e+02 5.955134e+00 8.946773e+00 0.000000e+00 0.000000e+00 1.110348e+03 1.323360e+02 1.410772e+01 1.304429e-01 0.000000e+00 0.000000e+00 1.476259e-06 1.638442e-05 0.000000e+00 5.357019e-08 4.313460e-13 3.567211e-01 3.246632e-06 5.250220e-13 4.905775e-22 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 2.087614e+02 1.339542e+02 4.841988e+00 1.281039e+01 0.000000e+00 0.000000e+00 1.002388e+03 1.981023e+02 2.452784e+01 3.481666e+00 0.000000e+00 0.000000e+00 1.036749e-03 1.892019e-03 2.142093e-10 3.852234e-05 8.102722e-08 1.088649e+02 5.262785e-01 3.993560e-04 9.086735e-12 1.799742e-30 0.000000e+00 0.000000e+00
 1.850000e+01 2.030857e+02 1.379111e+02 4.064123e+00 1.294162e+01 0.000000e+00 0.000000e+00 7.127719e+02 2.549011e+02 3.118333e+01 1.071503e+01 0.000000e+00 0.000000e+00 1.539995e-02 2.075349e-02 2.599532e-05 2.277454e-03 5.067394e-05 3.680957e+02 1.279239e+01 1.515553e-01 4.756070e-07 3.113233e-09 0.000000e+00 0.000000e+00
 2.100000e+01 1.935768e+02 1.358882e+02 3.517667e+00 1.145757e+01 0.000000e+00 0.000000e+00 4.705752e+02 2.887542e+02 3.365954e+01 1.884347e+01 0.000000e+00 0.000000e+00 5.473333e-02 7.357639e-02 1.992459e-03 2.195083e-02 1.938411e-03 5.710230e+02 4.984814e+01 3.506444e+00 2.520284e-04 1.104312e-04 0.000000e+00 0.000000e+00
 2.350000e+01 1.828897e+02 1.424615e+02 2.894042e+00 1.021292e+01 0.000000e+00 0.000000e+00 3.299031e+02 3.068051e+02 2.969122e+01 2.556001e+01 0.000000e+00 0.000000e+00 1.134995e-01 1.369734e-01 1.610246e-02 7.315560e-02 1.673906e-02 6.497440e+02 1.006549e+02 1.896703e+01 9.074134e-03 9.834438e-03 0.000000e+00 0.000000e+00
 2.600000e+01 1.721261e+02 1.392601e+02 2.440094e+00 8.772746e+00 0.000000e+00 0.000000e+00 2.628570e+02 3.161861e+02 2.296417e+01 2.810652e+01 0.000000e+00 0.000000e+00 1.731745e-01 1.870318e-01 5.318181e-02 1.275723e-01 6.587931e-02 6.514539e+02 1.499024e+02 4.190111e+01 7.623222e-02 8.115705e-02 1.742917e-01 0.000000e+00
 2.850000e+01 1.620197e+02 1.340221e+02 2.057579e+00 7.525281e+00 0.000000e+00 0.000000e+00 2.314922e+02 3.202816e+02 1.735653e+01 2.668504e+01 0.000000e+00 0.000000e+00 2.189075e-01 2.103731e-01 1.091264e-01 1.544853e-01 1.426770e-01 5.851220e+02 1.899056e+02 6.039723e+01 3.116232e-01 2.882843e-01 1.333159e+01 0.000000e+00
 3.100000e+01 1.524281e+02 1.278719e+02 1.794652e+00 6.482178e+00 0.000000e+00 0.000000e+00 2.146367e+02 3.206581e+02 1.351417e+01 2.366508e+01 0.000000e+00 0.000000e+00 2.494855e-01 2.159369e-01 1.696431e-01 1.455397e-01 2.162859e-01 4.750452e+02 2.143179e+02 6.799478e+01 7.895191e-01 6.644112e-01 6.459775e+01 0.000000e+00
 3.350000e+01 1.433063e+02 1.222612e+02 1.538102e+00 5.561662e+00 0.000000e+00 0.000000e+00 2.032110e+02 3.173617e+02 1.106156e+01 2.058028e+01 0.000000e+00 0.000000e+00 2.681848e-01 2.145223e-01 2.011283e-01 1.182888e-01 2.610898e-01 3.635556e+02 2.259644e+02 6.437374e+01 1.430901e+00 1.180119e+00 1.370916e+02 4.922725e-10
 3.600000e+01 1.345789e+02 1.168751e+02 1.323578e+00 4.819922e+00 0.000000e+00 0.000000e+00 1.938724e+02 3.106671e+02 9.347743e+00 1.777642e+01 0.000000e+00 0.000000e+00 2.860446e-01 2.113751e-01 2.026435e-01 8.942234e-02 2.554300e-01 2.789136e+02 2.311949e+02 5.392851e+01 2.102808e+00 1.718239e+00 1.946212e+02 8.383987e-03
 3.850000e+01 1.304733e+02 1.113365e+02 1.143653e+00 4.202506e+00 0.000000e+00 0.000000e+00 1.846400e+02 3.020079e+02 8.181763e+00 1.538271e+01 0.000000e+00 0.000000e+00 2.912430e-01 2.078167e-01 1.885421e-01 6.689966e-02 2.256899e-01 2.239740e+02 2.322784e+02 4.182801e+01 2.524597e+00 2.161948e+00 2.234349e+02 4.623686e-01
 4.100000e+01 1.227355e+02 1.058437e+02 9.922868e-01 3.674102e+00 0.000000e+00 0.000000e+00 1.758011e+02 2.922352e+02 7.257678e+00 1.343058e+01 0.000000e+00 0.000000e+00 2.925394e-01 2.029696e-01 1.708590e-01 5.131149e-02 1.894180e-01 1.917083e+02 2.314319e+02 3.187209e+01 2.716696e+00 2.478020e+00 2.254979e+02 3.572025e+00
 4.350000e+01 1.160733e+02 1.064734e+02 8.371837e-01 3.314266e+00 0.000000e+00 0.000000e+00 1.679383e+02 2.826503e+02 6.560244e+00 1.188355e+01 0.000000e+00 0.000000e+00 2.831060e-01 2.050489e-01 1.570889e-01 4.120339e-02 1.584623e-01 1.724729e+02 2.303444e+02 2.450435e+01 2.702961e+00 2.694653e+00 2.024929e+02 1.173192e+01
 4.600000e+01 1.099626e+02 1.014644e+02 7.241406e-01 2.947767e+00 0.000000e+00 0.000000e+00 1.603207e+02 2.724987e+02 5.961655e+00 1.056413e+01 0.000000e+00 0.000000e+00 2.770850e-01 1.999844e-01 1.431352e-01 3.375419e-02 1.344202e-01 1.609901e+02 2.289113e+02 1.922618e+01 2.635661e+00 2.856661e+00 1.724429e+02 2.489784e+01
 4.850000e+01 1.043338e+02 9.669382e+01 6.339302e-01 2.643420e+00 0.000000e+00 0.000000e+00 1.523547e+02 2.627755e+02 5.476955e+00 9.445497e+00 0.000000e+00 0.000000e+00 2.715852e-01 1.945739e-01 1.314800e-01 2.784092e-02 1.156319e-01 1.534700e+02 2.256097e+02 1.602738e+01 2.558333e+00 2.944561e+00 1.429952e+02 3.874156e+01
 5.100000e+01 1.005462e+02 8.982242e+01 5.927274e-01 2.376833e+00 0.000000e+00 0.000000e+00 1.468730e+02 2.548147e+02 4.934191e+00 8.551519e+00 0.000000e+00 0.000000e+00 2.715365e-01 1.901157e-01 1.236753e-01 2.433915e-02 1.000528e-01 1.463704e+02 2.195083e+02 1.399441e+01 2.538418e+00 2.912269e+00 1.184427e+02 4.914473e+01
 5.350000e+01 9.667181e+01 8.752348e+01 5.171509e-01 2.136433e+00 0.000000e+00 0.000000e+00 1.398525e+02 2.463941e+02 4.689029e+00 7.729043e+00 0.000000e+00 0.000000e+00 2.468960e-01 1.859811e-01 1.130497e-01 2.164183e-02 9.110259e-02 1.404729e+02 2.126159e+02 1.268168e+01 2.478765e+00 2.899423e+00 1.011151e+02 5.436051e+01
