name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,28.92343365,0.8479601462614134
Kapton1,Kapton,0.0036128,27.82972892,0.4766818705548109
Silicone1,Silicone,0.0047952,27.82959504,0.47668207602908497
Ni01,Ni,23.253,27.569675979999996,0.5249510714447962
Silicone2,Silicone,0.0047952,27.309136180000003,0.48344033325220975
Kapton2,Kapton,0.0036128,27.308998719999998,0.4834404863459013
Kapton3,Kapton,0.0036128,27.30888514,0.4834411226687076
Silicone3,Silicone,0.0047952,27.30874878,0.4834449797531375
Zr01,Zr,16.142,27.15032782,0.5024356214820438
Silicone4,Silicone,0.0047952,26.991685559999997,0.4875182528762246
Kapton4,Kapton,0.0036128,26.991551540000003,0.48751871299841243
Kapton5,Kapton,0.0036128,26.99143934,0.4875188134835049
Silicone5,Silicone,0.0047952,26.9913024,0.4875202171748778
Ti01,Ti,11.535,26.85499488,0.5019353750970195
Silicone6,Silicone,0.0047952,26.71851342,0.49134362037163326
Kapton6,Kapton,0.0036128,26.71837442,0.49134449573559247
E1,Al,68.312,25.784075802857142,0.8059384334885182
E2,Al,68.245,23.8443933225,0.8467097873046059
Kapton7,Kapton,0.0036128,22.835146740000003,0.5550895937300324
Silicone7,Silicone,0.0047952,22.834993420000004,0.5550963143065386
Ni02,Ni,23.103,22.535228280000002,0.6118153416581196
Silicone8,Silicone,0.0047952,22.234488759999998,0.5660887420128248
Kapton8,Kapton,0.0036128,22.23432848,0.5660888731117134
Kapton9,Kapton,0.0036128,22.23419722,0.5660898774437426
Silicone9,Silicone,0.0047952,22.23404178,0.566092087574479
Zr02,Zr,16.378,22.04722676,0.5896663662952996
Silicone10,Silicone,0.0047952,21.86002478,0.5730705549807559
Kapton10,Kapton,0.0036128,21.859860199999996,0.5730759827945681
Kapton11,Kapton,0.0036128,21.85972238,0.5730759849506308
Silicone11,Silicone,0.0047952,21.859557879999997,0.5730790742383686
Ti02,Ti,11.74,21.696471040000002,0.5915111319673692
Silicone12,Silicone,0.0047952,21.53308112,0.579577868710966
Kapton12,Kapton,0.0036128,21.532913500000003,0.5795822412028772
E3,Al,68.349,20.417775878181818,0.9358065866456651
Kapton13,Kapton,0.0036128,19.273599599999997,0.6313638587057704
Silicone13,Silicone,0.0047952,19.273419679999996,0.631372914360996
Ni03,Ni,23.064,18.933727124999997,0.6882635973515048
Silicone14,Silicone,0.0047952,18.592030239999996,0.6482121200082133
Kapton14,Kapton,0.0036128,18.59184376,0.648217627459376
Kapton15,Kapton,0.0036128,18.59168888,0.6482215489200783
Silicone15,Silicone,0.0047952,18.591501559999998,0.6482309660279786
Zr03,Zr,16.14,18.38191826,0.6755645800947326
Silicone16,Silicone,0.0047952,18.17176926,0.6587901035375777
Kapton16,Kapton,0.0036128,18.171581479999997,0.6587985996653374
Kapton17,Kapton,0.0036128,18.171426939999996,0.6588035029067744
Silicone17,Silicone,0.0047952,18.171240579999996,0.6588097052725191
Ti03,Ti,11.273,17.990971,0.6799420877979241
Silicone18,Silicone,0.0047952,17.81024782,0.6687956565239098
Kapton18,Kapton,0.0036128,17.81005542,0.6688005063758725
Kapton19,Kapton,0.0036128,17.809900940000002,0.6688019827924527
Silicone19,Silicone,0.0047952,17.80970584,0.6688064974788256
Ni04,Ni,23.201,17.447275824,0.7261071602354029
Silicone20,Silicone,0.0047952,17.082105159999998,0.6894590710849879
Kapton20,Kapton,0.0036128,17.08189954,0.6894644267457085
Kapton21,Kapton,0.0036128,17.08173054,0.689464585045025
Silicone21,Silicone,0.0047952,17.08153086,0.6894715945328426
Zr04,Zr,16.195,16.857974079999998,0.7195612460716277
Silicone22,Silicone,0.0047952,16.63374262,0.7025254708517946
Kapton22,Kapton,0.0036128,16.6335421,0.7025299574591749
Kapton23,Kapton,0.0036128,16.63337418,0.7025348447652455
Silicone23,Silicone,0.0047952,16.633172639999998,0.7025414128401475
Ti04,Ti,11.099,16.44334546,0.7254445769990899
Silicone24,Silicone,0.0047952,16.25295872,0.7148149094527628
Kapton24,Kapton,0.0036128,16.252754439999997,0.7148206993787228
Kapton25,Kapton,0.0036128,16.25258214,0.7148275155259628
Silicone25,Silicone,0.0047952,16.25237644,0.7148374968710905
Ni05,Ni,22.746,15.871953863999998,0.77589903859682
Silicone26,Silicone,0.0047952,15.48819272,0.7401822549473889
Kapton26,Kapton,0.0036128,15.48798016,0.7401889122692762
Kapton27,Kapton,0.0036128,15.487806059999999,0.7401943824613074
Silicone27,Silicone,0.0047952,15.48759656,0.7402021698672372
Zr05,Zr,16.4,15.244836419999999,0.7701761555914228
Silicone28,Silicone,0.0047952,15.0008798,0.7569440319812026
Kapton28,Kapton,0.0036128,15.00065542,0.7569489362068115
Kapton29,Kapton,0.0036128,15.0004731,0.7569564104863569
Silicone29,Silicone,0.0047952,15.00025032,0.7569702660870489
Ti05,Ti,11.317,14.790832839999998,0.7839503856606835
Silicone30,Silicone,0.0047952,14.58068844,0.7731182784350441
Kapton30,Kapton,0.0036128,14.58046278,0.7731202034836959
SS2,SS_316,100.865,12.6312765096,1.4909591180804525
