name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,28.9126698225,0.8541372153804203
Kapton1,Kapton,0.0036128,27.807506359999998,0.476819976258913
Silicone1,Silicone,0.0047952,27.807372159999996,0.47682143246390923
Ni01,Ni,23.253,27.54464104,0.5260276874345288
Silicone2,Silicone,0.0047952,27.281305699999997,0.4836515273908581
Kapton2,Kapton,0.0036128,27.281164539999995,0.48365819815918387
Kapton3,Kapton,0.0036128,27.28105314,0.4836580301164661
Silicone3,Silicone,0.0047952,27.28091506,0.48366007925525173
Zr01,Zr,16.142,27.12076014,0.5030285214450374
Silicone4,Silicone,0.0047952,26.9604083,0.4878300848565103
Kapton4,Kapton,0.0036128,26.96026826,0.48783163574800315
Kapton5,Kapton,0.0036128,26.960152939999997,0.48783561146082444
Silicone5,Silicone,0.0047952,26.960011059999996,0.4878410903948912
Ti01,Ti,11.535,26.822177999999997,0.50250522973995
Silicone6,Silicone,0.0047952,26.684190979999997,0.49166105528772525
Kapton6,Kapton,0.0036128,26.684053620000004,0.4916605806497971
E1,Al,68.312,25.739133402857142,0.8118904839469899
E2,Al,68.245,23.7763480875,0.8536027169211051
Kapton7,Kapton,0.0036128,22.75450782,0.5563900588246052
Silicone7,Silicone,0.0047952,22.754347739999996,0.5563920552604004
Ni02,Ni,23.103,22.450715819999996,0.6143856026973025
Silicone8,Silicone,0.0047952,22.146054879999998,0.5676221461748877
Kapton8,Kapton,0.0036128,22.145894719999998,0.5676238785288384
Kapton9,Kapton,0.0036128,22.14576108,0.5676273139633378
Silicone9,Silicone,0.0047952,22.145599540000003,0.5676300932401209
Zr02,Zr,16.378,21.956346999999997,0.591735750813655
Silicone10,Silicone,0.0047952,21.76668694,0.5747371949277655
Kapton10,Kapton,0.0036128,21.766521979999997,0.5747385511490243
Kapton11,Kapton,0.0036128,21.76638868,0.5747403496952842
Silicone11,Silicone,0.0047952,21.766227179999998,0.57474181806203
Ti02,Ti,11.74,21.600956099999998,0.5936201413975017
Silicone12,Silicone,0.0047952,21.43535188,0.581406969841664
Kapton12,Kapton,0.0036128,21.435182339999997,0.5814073248180869
E3,Al,68.349,20.304189316363633,0.9452631831069568
Kapton13,Kapton,0.0036128,19.14314228,0.6344244576593825
Silicone13,Silicone,0.0047952,19.142955460000003,0.6344293975346575
Ni03,Ni,23.064,18.798024149999996,0.6927887206189037
Silicone14,Silicone,0.0047952,18.451009080000002,0.6517347332753974
Kapton14,Kapton,0.0036128,18.45082412,0.6517407932807532
Kapton15,Kapton,0.0036128,18.45067062,0.651751376729513
Silicone15,Silicone,0.0047952,18.4504833,0.6517615972279358
Zr03,Zr,16.14,18.23762618,0.6798257878152368
Silicone16,Silicone,0.0047952,18.02417852,0.6626450856760423
Kapton16,Kapton,0.0036128,18.02398484,0.6626505307099468
Kapton17,Kapton,0.0036128,18.0238304,0.662655416363467
Silicone17,Silicone,0.0047952,18.02363998,0.6626597595641367
Ti03,Ti,11.273,17.840383779999996,0.6843847315018882
Silicone18,Silicone,0.0047952,17.65664752,0.672965583130259
Kapton18,Kapton,0.0036128,17.65645388,0.6729732020169493
Kapton19,Kapton,0.0036128,17.656296159999997,0.6729787782458332
Silicone19,Silicone,0.0047952,17.656102379999997,0.6729879503812349
Ni04,Ni,23.201,17.287577292,0.7318530631799984
Silicone20,Silicone,0.0047952,16.91615156,0.6942941594955027
Kapton20,Kapton,0.0036128,16.915948819999997,0.69430075438574
Kapton21,Kapton,0.0036128,16.915784459999998,0.6943043923399221
Silicone21,Silicone,0.0047952,16.915585720000003,0.694309396546008
Zr04,Zr,16.195,16.68819584,0.7252863496624589
Silicone22,Silicone,0.0047952,16.46006008,0.7078451347508109
Kapton22,Kapton,0.0036128,16.45985602,0.7078485810325253
Kapton23,Kapton,0.0036128,16.45968592,0.707851887723522
Silicone23,Silicone,0.0047952,16.45947982,0.7078566248985508
Ti04,Ti,11.099,16.26618598,0.7314350929860008
Silicone24,Silicone,0.0047952,16.072309259999997,0.7205212733280346
Kapton24,Kapton,0.0036128,16.072097659999997,0.7205297874637275
Kapton25,Kapton,0.0036128,16.071923899999998,0.7205338597240175
Silicone25,Silicone,0.0047952,16.071712759999997,0.7205341885387413
Ni05,Ni,22.746,15.684196068000002,0.7835012673208253
Silicone26,Silicone,0.0047952,15.293170299999998,0.7469369092486392
Kapton26,Kapton,0.0036128,15.292949039999998,0.7469430210953699
Kapton27,Kapton,0.0036128,15.292770379999999,0.7469470052116519
Silicone27,Silicone,0.0047952,15.292553739999997,0.7469567106680363
Zr05,Zr,16.4,15.045076125000001,0.7779004483576187
Silicone28,Silicone,0.0047952,14.79632034,0.7644008933159905
Kapton28,Kapton,0.0036128,14.796094199999997,0.7644131259511181
Kapton29,Kapton,0.0036128,14.79591112,0.7644211647124546
Silicone29,Silicone,0.0047952,14.795690180000001,0.7644271700113541
Ti05,Ti,11.317,14.58193432,0.7923628259870207
Silicone30,Silicone,0.0047952,14.367372999999999,0.7813270273521837
Kapton30,Kapton,0.0036128,14.367144759999999,0.7813365566799894
SS2,SS_316,100.865,12.371170435384615,1.5228179711173406
