name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,28.857104767499997,0.8858638078896613
Kapton1,Kapton,0.0036128,27.694439120000002,0.4783771673205417
Silicone1,Silicone,0.0047952,27.69429452,0.4783787556925678
Ni01,Ni,23.253,27.417517119999996,0.5324444633075881
Silicone2,Silicone,0.0047952,27.14002884,0.4856497412418279
Kapton2,Kapton,0.0036128,27.139885439999997,0.4856501955893835
Kapton3,Kapton,0.0036128,27.139769259999994,0.4856533771724978
Silicone3,Silicone,0.0047952,27.139623999999998,0.48565837892905755
Zr01,Zr,16.142,26.97080316,0.5069820901511358
Silicone4,Silicone,0.0047952,26.80173112,0.4900843699033317
Kapton4,Kapton,0.0036128,26.801582919999998,0.49008518929291633
Kapton5,Kapton,0.0036128,26.80146086,0.4900846737942949
Silicone5,Silicone,0.0047952,26.801312499999998,0.4900862403126108
Ti01,Ti,11.535,26.65592764,0.506229340797262
Silicone6,Silicone,0.0047952,26.51034242,0.4941289936327796
Kapton6,Kapton,0.0036128,26.510194900000002,0.49413062242082306
E1,Al,68.312,25.51186878,0.833180396589665
E2,Al,68.245,23.432120713333337,0.8818719438642766
Kapton7,Kapton,0.0036128,22.34587692,0.5642446230238385
Silicone7,Silicone,0.0047952,22.34570926,0.5642492948602172
Ni02,Ni,23.103,22.022375859999997,0.6287353440751207
Silicone8,Silicone,0.0047952,21.69786346,0.5766530367533222
Kapton8,Kapton,0.0036128,21.697688979999995,0.5766574851561016
Kapton9,Kapton,0.0036128,21.697543539999998,0.576659711965617
Silicone9,Silicone,0.0047952,21.697368239999996,0.5766588726789023
Zr02,Zr,16.378,21.495619879999996,0.6034888116185632
Silicone10,Silicone,0.0047952,21.29339808,0.5844693376493874
Kapton10,Kapton,0.0036128,21.293219799999996,0.5844765542671151
Kapton11,Kapton,0.0036128,21.29307618,0.5844805905388198
Silicone11,Silicone,0.0047952,21.29289906,0.584483516150042
Ti02,Ti,11.74,21.116379699999996,0.6055992851943519
Silicone12,Silicone,0.0047952,20.93949086,0.5918956218595137
Kapton12,Kapton,0.0036128,20.939312119999997,0.591896787304261
E3,Al,68.349,19.72667305,0.9906947663148813
Kapton13,Kapton,0.0036128,18.478061359999995,0.6518463604830131
Silicone13,Silicone,0.0047952,18.47786354,0.6518538329554168
Ni03,Ni,23.064,18.105742649999996,0.7178262010897745
Silicone14,Silicone,0.0047952,17.73111254,0.6717442973741931
Kapton14,Kapton,0.0036128,17.73090732,0.671751773775416
Kapton15,Kapton,0.0036128,17.7307386,0.6717618786966405
Silicone15,Silicone,0.0047952,17.73053958,0.6717668974081884
Zr03,Zr,16.14,17.500428219999996,0.7036684018965407
Silicone16,Silicone,0.0047952,17.26959028,0.6844073665073467
Kapton16,Kapton,0.0036128,17.269374799999998,0.6844106722757617
Kapton17,Kapton,0.0036128,17.26920202,0.6844152654842816
Silicone17,Silicone,0.0047952,17.26899726,0.684422506725555
Ti03,Ti,11.273,17.07017552,0.7093012570077186
Silicone18,Silicone,0.0047952,16.87078166,0.6965003062509337
Kapton18,Kapton,0.0036128,16.8705704,0.6965085477177148
Kapton19,Kapton,0.0036128,16.87039934,0.6965125303449784
Silicone19,Silicone,0.0047952,16.87018538,0.6965226799137668
Ni04,Ni,23.201,16.46953626,0.7638838484908634
Silicone20,Silicone,0.0047952,16.0653457,0.7216727243643826
Kapton20,Kapton,0.0036128,16.06512562,0.7216826349716443
Kapton21,Kapton,0.0036128,16.06494512,0.7216883882869293
Silicone21,Silicone,0.0047952,16.064726099999998,0.7216958062638232
Zr04,Zr,16.195,15.816948194999998,0.7527830767799193
Silicone22,Silicone,0.0047952,15.567960440000002,0.7377922061088787
Kapton22,Kapton,0.0036128,15.567734299999998,0.737800385337057
Kapton23,Kapton,0.0036128,15.567547659999999,0.7378016427391066
Silicone23,Silicone,0.0047952,15.567320479999998,0.7378045991809549
Ti04,Ti,11.099,15.3554892,0.7653055718360869
Silicone24,Silicone,0.0047952,15.142954399999999,0.7531797991984649
Kapton24,Kapton,0.0036128,15.142721859999998,0.75318654122212
Kapton25,Kapton,0.0036128,15.14252958,0.7531936316944159
Silicone25,Silicone,0.0047952,15.142296159999999,0.753206145785637
Ni05,Ni,22.746,14.71665891,0.8227873294585982
Silicone26,Silicone,0.0047952,14.286254879999998,0.7854846990719714
Kapton26,Kapton,0.0036128,14.28601408,0.78549826660646
Kapton27,Kapton,0.0036128,14.28581412,0.7855097096844987
Silicone27,Silicone,0.0047952,14.285567639999998,0.785522149264316
Zr05,Zr,16.4,14.012576475,0.8220151132896367
Silicone28,Silicone,0.0047952,13.7379078,0.807258644239354
Kapton28,Kapton,0.0036128,13.737654880000001,0.807271043709723
Kapton29,Kapton,0.0036128,13.737447539999998,0.8072825503799449
Silicone29,Silicone,0.0047952,13.737199939999998,0.8072952206374049
Ti05,Ti,11.317,13.499790045000001,0.8369325731018586
Silicone30,Silicone,0.0047952,13.26098632,0.8286758294851235
Kapton30,Kapton,0.0036128,13.26072896,0.8286902957180796
SS2,SS_316,100.865,10.998306341250002,1.7116363629273126
