name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,29.07955269428571,0.7715243180153342
Kapton1,Kapton,0.0036128,28.145639059999997,0.47259029973362376
Silicone1,Silicone,0.0047952,28.145526920000002,0.47258949412287354
Ni01,Ni,23.253,27.924463899999996,0.5085569545260293
Silicone2,Silicone,0.0047952,27.702926399999996,0.47819987555732374
Kapton2,Kapton,0.0036128,27.702810220000003,0.4782011085971586
Kapton3,Kapton,0.0036128,27.702713959999997,0.4782037540851371
Silicone3,Silicone,0.0047952,27.70260028,0.4782099172371078
Zr01,Zr,16.142,27.568108799999994,0.4923431747902675
Silicone4,Silicone,0.0047952,27.433412899999997,0.4816564199858546
Kapton4,Kapton,0.0036128,27.433297879999998,0.48166081259274723
Kapton5,Kapton,0.0036128,27.43320412,0.48166288627527193
Silicone5,Silicone,0.0047952,27.433090699999994,0.48166379475056037
Ti01,Ti,11.535,27.31758136,0.4923354285246496
Silicone6,Silicone,0.0047952,27.20194792,0.48478022485212163
Kapton6,Kapton,0.0036128,27.2018301,0.48478267825283317
E1,Al,68.312,26.413284509999997,0.734824155151462
E2,Al,68.245,24.78811991142857,0.7615951735730871
Kapton7,Kapton,0.0036128,23.94918024,0.5351666282509985
Silicone7,Silicone,0.0047952,23.949051199999996,0.5351712097810943
Ni02,Ni,23.103,23.70099558,0.5761966497824016
Silicone8,Silicone,0.0047952,23.452301619999997,0.543542606743368
Kapton8,Kapton,0.0036128,23.45216764,0.5435445318801675
Kapton9,Kapton,0.0036128,23.452060179999997,0.5435483706703274
Silicone9,Silicone,0.0047952,23.451927660000003,0.5435524855309968
Zr02,Zr,16.378,23.297749039999996,0.5604686363919736
Silicone10,Silicone,0.0047952,23.14333998,0.5487550722622977
Kapton10,Kapton,0.0036128,23.143206219999996,0.5487604221819496
Kapton11,Kapton,0.0036128,23.14309666,0.5487635420623753
Silicone11,Silicone,0.0047952,23.142959100000002,0.5487673260382674
Ti02,Ti,11.74,23.009011479999998,0.5619327643305821
Silicone12,Silicone,0.0047952,22.87484646,0.5536227916419882
Kapton12,Kapton,0.0036128,22.87471548,0.5536237829504523
E3,Al,68.349,21.96690138,0.8285651369410226
Kapton13,Kapton,0.0036128,21.042160019999997,0.5905965945665447
Silicone13,Silicone,0.0047952,21.04201552,0.5905959709303219
Ni03,Ni,23.064,20.7691203,0.6367033916415947
Silicone14,Silicone,0.0047952,20.495365099999997,0.6020909247796299
Kapton14,Kapton,0.0036128,20.49521938,0.6020960143302857
Kapton15,Kapton,0.0036128,20.49509572,0.6021007856145693
Silicone15,Silicone,0.0047952,20.49494864,0.6021049441435856
Zr03,Zr,16.14,20.32740106,0.6209362114669077
Silicone16,Silicone,0.0047952,20.159508680000002,0.6092378203991095
Kapton16,Kapton,0.0036128,20.1593625,0.6092424791441827
Kapton17,Kapton,0.0036128,20.159244240000003,0.6092480342412459
Silicone17,Silicone,0.0047952,20.1590964,0.6092495977077375
Ti03,Ti,11.273,20.01619074,0.6235690504974187
Silicone18,Silicone,0.0047952,19.873046239999997,0.6158408661512017
Kapton18,Kapton,0.0036128,19.872896499999996,0.6158472683123226
Kapton19,Kapton,0.0036128,19.872772999999995,0.6158520965873218
Silicone19,Silicone,0.0047952,19.872624159999997,0.6158611046204284
Ni04,Ni,23.201,19.586078019999995,0.6651745197110902
Silicone20,Silicone,0.0047952,19.298504419999997,0.6292466372102942
Kapton20,Kapton,0.0036128,19.298350880000005,0.6292465415107386
Kapton21,Kapton,0.0036128,19.29822222,0.6292466577569337
Silicone21,Silicone,0.0047952,19.29806878,0.6292477839367506
Zr04,Zr,16.195,19.1224669,0.6494327025984986
Silicone22,Silicone,0.0047952,18.946482380000003,0.6375373874131113
Kapton22,Kapton,0.0036128,18.94632616,0.6375412743498685
Kapton23,Kapton,0.0036128,18.94619688,0.6375495502925758
Silicone23,Silicone,0.0047952,18.946039999999996,0.6375541677379264
Ti04,Ti,11.099,18.79857508,0.6525391280245144
Silicone24,Silicone,0.0047952,18.650785059999997,0.6451032953572601
Kapton24,Kapton,0.0036128,18.650626299999995,0.6451055096248287
Kapton25,Kapton,0.0036128,18.650494539999997,0.645108046012595
Silicone25,Silicone,0.0047952,18.650335499999997,0.6451109751350925
Ni05,Ni,22.746,18.356024129999998,0.6887792114006803
Silicone26,Silicone,0.0047952,18.06018482,0.6604685605246987
Kapton26,Kapton,0.0036128,18.060025399999997,0.6604728428594472
Kapton27,Kapton,0.0036128,18.059893940000002,0.6604788286926965
Silicone27,Silicone,0.0047952,18.05973196,0.6604829089042035
Zr05,Zr,16.4,17.873181380000002,0.6826326221484698
Silicone28,Silicone,0.0047952,17.686164039999994,0.6703434419839418
Kapton28,Kapton,0.0036128,17.685999419999998,0.6703485700437225
Kapton29,Kapton,0.0036128,17.685865279999998,0.6703506187738782
Silicone29,Silicone,0.0047952,17.685698199999997,0.6703539436124472
Ti05,Ti,11.317,17.5272266,0.6871914128191942
Silicone30,Silicone,0.0047952,17.36840486,0.6794562984684007
Kapton30,Kapton,0.0036128,17.36823456,0.6794631086538889
SS2,SS_316,100.865,15.93628029,1.1549272603750922
