name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,29.02349351142857,0.8020024361599345
Kapton1,Kapton,0.0036128,28.03280182,0.4737495082896525
Silicone1,Silicone,0.0047952,28.032681819999997,0.4737520974533913
Ni01,Ni,23.253,27.797828340000002,0.5139435664475666
Silicone2,Silicone,0.0047952,27.56246046,0.4797745976357943
Kapton2,Kapton,0.0036128,27.56233738,0.47977474866309455
Kapton3,Kapton,0.0036128,27.56223486,0.4797755965040118
Silicone3,Silicone,0.0047952,27.56210882,0.4797787974454556
Zr01,Zr,16.142,27.41910952,0.4955371330640818
Silicone4,Silicone,0.0047952,27.27591132,0.4833802208364111
Kapton4,Kapton,0.0036128,27.27578678,0.4833801700289655
Kapton5,Kapton,0.0036128,27.275685380000002,0.483383605073916
Silicone5,Silicone,0.0047952,27.27556152,0.4833857348901492
Ti01,Ti,11.535,27.152670920000002,0.4953289854090447
Silicone6,Silicone,0.0047952,27.02964092,0.486735074410663
Kapton6,Kapton,0.0036128,27.029517620000004,0.4867364483059961
E1,Al,68.312,26.189716174285714,0.7529351768437161
E2,Al,68.245,24.453888385714283,0.7938112068816002
Kapton7,Kapton,0.0036128,23.55561758,0.5416620946632168
Silicone7,Silicone,0.0047952,23.55548026,0.5416632444151369
Ni02,Ni,23.103,23.28944252,0.5879532236632856
Silicone8,Silicone,0.0047952,23.022665300000003,0.5508956432718543
Kapton8,Kapton,0.0036128,23.022525580000003,0.5508996654978687
Kapton9,Kapton,0.0036128,23.022409500000002,0.5509016521210932
Silicone9,Silicone,0.0047952,23.022262100000003,0.5509025479189491
Zr02,Zr,16.378,22.856740820000002,0.5700407776165909
Silicone10,Silicone,0.0047952,22.690948419999998,0.5566929359166538
Kapton10,Kapton,0.0036128,22.69080616,0.556695312452022
Kapton11,Kapton,0.0036128,22.69068536,0.5566971484403979
Silicone11,Silicone,0.0047952,22.69054516,0.5567032642266205
Ti02,Ti,11.74,22.546533580000002,0.5716126152670038
Silicone12,Silicone,0.0047952,22.40227768,0.5620890592902673
Kapton12,Kapton,0.0036128,22.402131559999997,0.5620915331616074
E3,Al,68.349,21.423169693333335,0.8641577908253635
Kapton13,Kapton,0.0036128,20.42356762,0.603720299549001
Silicone13,Silicone,0.0047952,20.4234117,0.6037225954882838
Ni03,Ni,23.064,20.127791939999998,0.6564260616939552
Silicone14,Silicone,0.0047952,19.831103239999997,0.6169037205768031
Kapton14,Kapton,0.0036128,19.830944539999997,0.6169090171526012
Kapton15,Kapton,0.0036128,19.830811999999998,0.6169157503711508
Silicone15,Silicone,0.0047952,19.830650379999998,0.6169224066330024
Zr03,Zr,16.14,19.648914739999995,0.6385273195492361
Silicone16,Silicone,0.0047952,19.46678284,0.6251451635272678
Kapton16,Kapton,0.0036128,19.466619999999995,0.6251488785881327
Kapton17,Kapton,0.0036128,19.466486899999996,0.6251523610516
Silicone17,Silicone,0.0047952,19.46632664,0.6251568078700818
Ti03,Ti,11.273,19.310890719999996,0.6416367989898036
Silicone18,Silicone,0.0047952,19.155154919999998,0.6327524662929365
Kapton18,Kapton,0.0036128,19.15498906,0.6327567109721686
Kapton19,Kapton,0.0036128,19.15485226,0.632761994412506
Silicone19,Silicone,0.0047952,19.15468648,0.6327670832978037
Ni04,Ni,23.201,18.842863245,0.6815422032626226
Silicone20,Silicone,0.0047952,18.5293511,0.6482941617265962
Kapton20,Kapton,0.0036128,18.529183240000002,0.6482946182894798
Kapton21,Kapton,0.0036128,18.529043280000003,0.6482979579536261
Silicone21,Silicone,0.0047952,18.528870920000003,0.6483041326247686
Zr04,Zr,16.195,18.337334079999998,0.6716284973633515
Silicone22,Silicone,0.0047952,18.14532096,0.6579941952515069
Kapton22,Kapton,0.0036128,18.14515168,0.6580001551619706
Kapton23,Kapton,0.0036128,18.145010519999996,0.6580068014005094
Silicone23,Silicone,0.0047952,18.14484084,0.6580112849093807
Ti04,Ti,11.099,17.983429279999996,0.6754658037522563
Silicone24,Silicone,0.0047952,17.821638559999997,0.6669493653352752
Kapton24,Kapton,0.0036128,17.821462519999997,0.6669550265462054
Kapton25,Kapton,0.0036128,17.821317339999997,0.6669557609132141
Silicone25,Silicone,0.0047952,17.821144439999998,0.6669596640405523
Ni05,Ni,22.746,17.498562494999998,0.7176950219831366
Silicone26,Silicone,0.0047952,17.17405294,0.6851330677155762
Kapton26,Kapton,0.0036128,17.173872279999998,0.6851381751498026
Kapton27,Kapton,0.0036128,17.173724919999998,0.6851469735545751
Silicone27,Silicone,0.0047952,17.17354424,0.6851552069150627
Zr05,Zr,16.4,16.968670799999998,0.711060317291972
Silicone28,Silicone,0.0047952,16.76320882,0.6969987055039685
Kapton28,Kapton,0.0036128,16.76302492,0.6970051697505505
Kapton29,Kapton,0.0036128,16.76287398,0.6970112999363495
Silicone29,Silicone,0.0047952,16.76268914,0.6970172449273121
Ti05,Ti,11.317,16.58786086,0.7169086366337488
Silicone30,Silicone,0.0047952,16.41256516,0.7080774878176643
Kapton30,Kapton,0.0036128,16.41237812,0.7080791982153307
SS2,SS_316,100.865,14.819572045263158,1.2546438741403478
