name,compound,areal_density,mu_E,sig_E
SS1,SS_316,100.199,28.734924913333334,0.9468619875648857
Kapton1,Kapton,0.0036128,27.444756299999995,0.4813268677419846
Silicone1,Silicone,0.0047952,27.44459642,0.4813307762061175
Ni01,Ni,23.253,27.136507999999996,0.5468820446275412
Silicone2,Silicone,0.0047952,26.827545939999997,0.4895745299640459
Kapton2,Kapton,0.0036128,26.827385359999997,0.4895778757845073
Kapton3,Kapton,0.0036128,26.827252339999998,0.48957888145274864
Silicone3,Silicone,0.0047952,26.82709232,0.48957857367027174
Zr01,Zr,16.142,26.63891152,0.5155291580611999
Silicone4,Silicone,0.0047952,26.45039908,0.49460326074051875
Kapton4,Kapton,0.0036128,26.45023578,0.4946043509794385
Kapton5,Kapton,0.0036128,26.45010302,0.49460816348588466
Silicone5,Silicone,0.0047952,26.449942899999996,0.4946081919454933
Ti01,Ti,11.535,26.28764064,0.5143334931932688
Silicone6,Silicone,0.0047952,26.125070299999997,0.4993047238489837
Kapton6,Kapton,0.0036128,26.124902579999997,0.4993041909591221
E1,Al,68.312,25.00624524,0.8940899638052886
E2,Al,68.245,22.660478297999997,0.9575164402719272
Kapton7,Kapton,0.0036128,21.42626198,0.5822775060110769
Silicone7,Silicone,0.0047952,21.42606996,0.5822794816800593
Ni02,Ni,23.103,21.057245039999998,0.6510661230592468
Silicone8,Silicone,0.0047952,20.68630516,0.5975062411032828
Kapton8,Kapton,0.0036128,20.68610436,0.5975038001460663
Kapton9,Kapton,0.0036128,20.68593862,0.5975065723425103
Silicone9,Silicone,0.0047952,20.68573946,0.5975129804438631
Zr02,Zr,16.378,20.45484448,0.6312377560107835
Silicone10,Silicone,0.0047952,20.223333959999998,0.6072731707483201
Kapton10,Kapton,0.0036128,20.223134379999998,0.6072744846130254
Kapton11,Kapton,0.0036128,20.222968079999998,0.6072749803022627
Silicone11,Silicone,0.0047952,20.222761560000002,0.6072814103744377
Ti02,Ti,11.74,20.019755099999998,0.6340277924696913
Silicone12,Silicone,0.0047952,19.81625486,0.6166282895929932
Kapton12,Kapton,0.0036128,19.81605156,0.6166377505647593
E3,Al,68.349,18.407864764285712,1.1039896328174663
Kapton13,Kapton,0.0036128,16.946601519999998,0.6955308015707785
Silicone13,Silicone,0.0047952,16.94637222,0.695536547143478
Ni03,Ni,23.064,16.50740667,0.7704635981274593
Silicone14,Silicone,0.0047952,16.06391862,0.7230345809277006
Kapton14,Kapton,0.0036128,16.0636746,0.7230447430932888
Kapton15,Kapton,0.0036128,16.063478600000003,0.7230546752093094
Silicone15,Silicone,0.0047952,16.06323418,0.7230612953821602
Zr03,Zr,16.14,15.790174425,0.7598263921949008
Silicone16,Silicone,0.0047952,15.51562804,0.740912019315221
Kapton16,Kapton,0.0036128,15.515380919999997,0.7409208471219807
Kapton17,Kapton,0.0036128,15.515172919999998,0.74093043458794
Silicone17,Silicone,0.0047952,15.514915499999999,0.7409399586064649
Ti03,Ti,11.273,15.276521325,0.7704871726513325
Silicone18,Silicone,0.0047952,15.03686416,0.7584234095197051
Kapton18,Kapton,0.0036128,15.036603580000001,0.7584331429540665
Kapton19,Kapton,0.0036128,15.03639044,0.7584409138994325
Silicone19,Silicone,0.0047952,15.036137639999998,0.7584527353601082
Ni04,Ni,23.201,14.553169517142855,0.8417334058042341
Silicone20,Silicone,0.0047952,14.06367786,0.7959086981217257
Kapton20,Kapton,0.0036128,14.06340144,0.7959205506870182
Kapton21,Kapton,0.0036128,14.06317812,0.7959288583493286
Silicone21,Silicone,0.0047952,14.062909079999999,0.7959425560010933
Zr04,Zr,16.195,13.761551676000002,0.8360265419599971
Silicone22,Silicone,0.0047952,13.457864819999998,0.8207350531117624
Kapton22,Kapton,0.0036128,13.457586879999997,0.8207495988740204
Kapton23,Kapton,0.0036128,13.45735592,0.8207599819928805
Silicone23,Silicone,0.0047952,13.457074899999999,0.8207713765659654
Ti04,Ti,11.099,13.195529549999998,0.8556054732625297
Silicone24,Silicone,0.0047952,12.932262159999999,0.8453507420190357
Kapton24,Kapton,0.0036128,12.93196776,0.8453609794168301
Kapton25,Kapton,0.0036128,12.931727719999996,0.8453727365982425
Silicone25,Silicone,0.0047952,12.931441999999999,0.8453880759958706
Ni05,Ni,22.746,12.401440339999999,0.9375390154125237
Silicone26,Silicone,0.0047952,11.86178084,0.8993258896578561
Kapton26,Kapton,0.0036128,11.8614638,0.8993414193116872
Kapton27,Kapton,0.0036128,11.8612099,0.899357704665941
Silicone27,Silicone,0.0047952,11.8609001,0.8993769795919785
Zr05,Zr,16.4,11.516153079999999,0.9482533602400329
Silicone28,Silicone,0.0047952,11.16754244,0.9376241991324916
Kapton28,Kapton,0.0036128,11.16721976,0.9376486189749027
Kapton29,Kapton,0.0036128,11.16694878,0.9376748208502304
Silicone29,Silicone,0.0047952,11.166621059999997,0.9377001315796412
Ti05,Ti,11.317,10.85925446,0.9805786035653177
Silicone30,Silicone,0.0047952,10.548417699999998,0.9780875596421365
Kapton30,Kapton,0.0036128,10.548083120000001,0.978113844074945
SS2,SS_316,100.865,7.315512783529412,2.5309229014950008
