name,energy,flux
SS3,44.45,2.5e-07
SS3,44.55,2.5e-07
SS3,44.650000000000006,0.0
SS3,44.75,5e-07
SS3,44.85000000000001,7.5e-07
SS3,44.95,1.75e-06
SS3,45.05,2.25e-06
SS3,45.150000000000006,6.25e-06
SS3,45.25,5.75e-06
SS3,45.35000000000001,1.5e-05
SS3,45.45,1.825e-05
SS3,45.55,3.15e-05
SS3,45.650000000000006,4.825e-05
SS3,45.75,7.675e-05
SS3,45.85000000000001,0.00011525
SS3,45.95,0.00017175
SS3,46.05,0.000254
SS3,46.150000000000006,0.00034525
SS3,46.25,0.000503
SS3,46.35000000000001,0.00072575
SS3,46.45,0.0010045
SS3,46.55,0.00131275
SS3,46.650000000000006,0.0017845
SS3,46.75,0.00236675
SS3,46.85000000000001,0.0030735
SS3,46.95,0.00395325
SS3,47.05,0.00501225
SS3,47.150000000000006,0.006058
SS3,47.25,0.0074765
SS3,47.35000000000001,0.0089655
SS3,47.45,0.0106435
SS3,47.55,0.01261975
SS3,47.650000000000006,0.01475
SS3,47.75,0.0166415
SS3,47.85000000000001,0.018828
SS3,47.95,0.02109225
SS3,48.05,0.023119
SS3,48.150000000000006,0.0256425
SS3,48.25,0.02778575
SS3,48.35000000000001,0.0294675
SS3,48.45,0.0313515
SS3,48.55,0.03288175
SS3,48.650000000000006,0.0342415
SS3,48.75,0.03574075
SS3,48.85000000000001,0.03659275
SS3,48.95,0.0372225
SS3,49.05,0.03766725
SS3,49.150000000000006,0.0375875
SS3,49.25,0.03748325
SS3,49.35000000000001,0.037276
SS3,49.45,0.036492
SS3,49.55,0.0355675
SS3,49.650000000000006,0.034224
SS3,49.75,0.03267575
SS3,49.85000000000001,0.0310045
SS3,49.95,0.0291895
SS3,50.05,0.0270355
SS3,50.150000000000006,0.02487075
SS3,50.25,0.02255875
SS3,50.35000000000001,0.0201645
SS3,50.45,0.017919
SS3,50.55,0.01558175
SS3,50.650000000000006,0.01358525
SS3,50.75,0.0114985
SS3,50.85000000000001,0.009674
SS3,50.95,0.0079955
SS3,51.05,0.0064805
SS3,51.150000000000006,0.00527575
SS3,51.25,0.0041105
SS3,51.35000000000001,0.0032365
SS3,51.45,0.00243125
SS3,51.55,0.0018525
SS3,51.650000000000006,0.001355
SS3,51.75,0.001001
SS3,51.85000000000001,0.00072325
SS3,51.95,0.000495
SS3,52.05,0.0003615
SS3,52.150000000000006,0.000225
SS3,52.25,0.00014725
SS3,52.35000000000001,0.00011375
SS3,52.45,7e-05
SS3,52.55,4.55e-05
SS3,52.650000000000006,2.85e-05
SS3,52.75,2.075e-05
SS3,52.85000000000001,8.25e-06
SS3,52.95,6.75e-06
SS3,53.05,2.75e-06
SS3,53.150000000000006,3.75e-06
SS3,53.25,1.75e-06
SS3,53.35000000000001,1e-06
SS3,53.45,2.5e-07
SS3,53.55,2.5e-07
SS3,53.650000000000006,0.0
SS3,53.75,2.5e-07
SS3,53.85000000000001,2.5e-07
Kapton1,44.35000000000001,6.666666666666667e-07
Kapton1,44.45,1e-06
Kapton1,44.55,3.3333333333333335e-07
Kapton1,44.650000000000006,3.3333333333333335e-07
Kapton1,44.75,2.666666666666667e-06
Kapton1,44.85000000000001,5.333333333333334e-06
Kapton1,44.95,5.333333333333334e-06
Kapton1,45.05,1.633333333333333e-05
Kapton1,45.150000000000006,2.4e-05
Kapton1,45.25,3.766666666666667e-05
Kapton1,45.35000000000001,6.766666666666667e-05
Kapton1,45.45,9.033333333333334e-05
Kapton1,45.55,0.00014333333333333334
Kapton1,45.650000000000006,0.000235
Kapton1,45.75,0.00034166666666666666
Kapton1,45.85000000000001,0.0005273333333333333
Kapton1,45.95,0.0007586666666666667
Kapton1,46.05,0.0010953333333333334
Kapton1,46.150000000000006,0.001501
Kapton1,46.25,0.002142
Kapton1,46.35000000000001,0.0030386666666666665
Kapton1,46.45,0.004018
Kapton1,46.55,0.005255
Kapton1,46.650000000000006,0.007017333333333334
Kapton1,46.75,0.009039666666666666
Kapton1,46.85000000000001,0.011505666666666668
Kapton1,46.95,0.014343
Kapton1,47.05,0.017389333333333333
Kapton1,47.150000000000006,0.020712666666666667
Kapton1,47.25,0.024401666666666665
Kapton1,47.35000000000001,0.028253666666666667
Kapton1,47.45,0.032225666666666666
Kapton1,47.55,0.036465333333333336
Kapton1,47.650000000000006,0.04043766666666666
Kapton1,47.75,0.043659666666666666
Kapton1,47.85000000000001,0.046608333333333335
Kapton1,47.95,0.048924
Kapton1,48.05,0.05053766666666667
Kapton1,48.150000000000006,0.052032666666666665
Kapton1,48.25,0.051436
Kapton1,48.35000000000001,0.05056733333333333
Kapton1,48.45,0.048942
Kapton1,48.55,0.046321666666666664
Kapton1,48.650000000000006,0.043269
Kapton1,48.75,0.039689666666666665
Kapton1,48.85000000000001,0.036139
Kapton1,48.95,0.03219433333333333
Kapton1,49.05,0.028091333333333333
Kapton1,49.150000000000006,0.024014
Kapton1,49.25,0.020407333333333333
Kapton1,49.35000000000001,0.016998333333333334
Kapton1,49.45,0.013827
Kapton1,49.55,0.011114666666666667
Kapton1,49.650000000000006,0.008728
Kapton1,49.75,0.006778333333333333
Kapton1,49.85000000000001,0.005205666666666667
Kapton1,49.95,0.003890666666666667
Kapton1,50.05,0.0028606666666666667
Kapton1,50.150000000000006,0.002071
Kapton1,50.25,0.001482
Kapton1,50.35000000000001,0.0010396666666666666
Kapton1,50.45,0.0006463333333333333
Kapton1,50.55,0.00047633333333333333
Kapton1,50.650000000000006,0.000351
Kapton1,50.75,0.00021833333333333335
Kapton1,50.85000000000001,0.000143
Kapton1,50.95,9e-05
Kapton1,51.05,6.0666666666666666e-05
Kapton1,51.150000000000006,2.9333333333333333e-05
Kapton1,51.25,2e-05
Kapton1,51.35000000000001,1.1e-05
Kapton1,51.45,1.0666666666666667e-05
Kapton1,51.55,7e-06
Kapton1,51.650000000000006,2.666666666666667e-06
Kapton1,51.75,1.6666666666666667e-06
Kapton1,51.85000000000001,6.666666666666667e-07
Kapton1,51.95,0.0
Kapton1,52.05,6.666666666666667e-07
Kapton1,52.150000000000006,1.3333333333333334e-06
Silicone1,44.25,6.666666666666667e-07
Silicone1,44.35000000000001,1e-06
Silicone1,44.45,3.3333333333333335e-07
Silicone1,44.55,1.3333333333333334e-06
Silicone1,44.650000000000006,1.6666666666666667e-06
Silicone1,44.75,6e-06
Silicone1,44.85000000000001,8e-06
Silicone1,44.95,1.4666666666666666e-05
Silicone1,45.05,2.3666666666666668e-05
Silicone1,45.150000000000006,4.433333333333333e-05
Silicone1,45.25,7.1e-05
Silicone1,45.35000000000001,9.6e-05
Silicone1,45.45,0.00015266666666666667
Silicone1,45.55,0.00024166666666666667
Silicone1,45.650000000000006,0.00036366666666666665
Silicone1,45.75,0.000542
Silicone1,45.85000000000001,0.0007916666666666666
Silicone1,45.95,0.001113
Silicone1,46.05,0.0015666666666666667
Silicone1,46.150000000000006,0.002224
Silicone1,46.25,0.003082
Silicone1,46.35000000000001,0.004124666666666666
Silicone1,46.45,0.005408
Silicone1,46.55,0.007114333333333334
Silicone1,46.650000000000006,0.009194
Silicone1,46.75,0.011660333333333333
Silicone1,46.85000000000001,0.014555333333333333
Silicone1,46.95,0.017524666666666668
Silicone1,47.05,0.020941333333333333
Silicone1,47.150000000000006,0.02454133333333333
Silicone1,47.25,0.028473666666666668
Silicone1,47.35000000000001,0.03246333333333333
Silicone1,47.45,0.036517666666666664
Silicone1,47.55,0.040461
Silicone1,47.650000000000006,0.043744333333333336
Silicone1,47.75,0.04665766666666667
Silicone1,47.85000000000001,0.048789
Silicone1,47.95,0.05059466666666667
Silicone1,48.05,0.05168866666666667
Silicone1,48.150000000000006,0.05139766666666667
Silicone1,48.25,0.050401666666666664
Silicone1,48.35000000000001,0.04865033333333333
Silicone1,48.45,0.046196666666666664
Silicone1,48.55,0.043091
Silicone1,48.650000000000006,0.039468
