name,compound,areal_density,mu_E,sig_E
SS3,SS_316,100.476,49.32689323333334,0.9365464007018262
Kapton1,Kapton,3.6128,48.61917086666667,0.7666651928131659
Silicone1,Silicone,4.773000000000001,48.5399606,0.7681548870167005
Fe01,Fe,20.061,48.357157300000004,0.7774746617886507
Silicone2,Silicone,4.773000000000001,48.17397683333333,0.772659166858177
Kapton2,Kapton,3.6128,48.09422456666667,0.7732243126694515
Kapton3,Kapton,3.6128,48.028217100000006,0.7740854874845908
Silicone3,Silicone,4.773000000000001,47.94823733333334,0.7755948037944097
Zr06,Zr,16.177,47.804017466666664,0.7804690811481573
Silicone4,Silicone,4.773000000000001,47.6595268,0.7791785675195129
Kapton4,Kapton,3.6128,47.57905623333333,0.7797527462628643
Kapton5,Kapton,3.6128,47.51248436666666,0.7806429234434048
Silicone5,Silicone,4.773000000000001,47.43178626666667,0.7822030980408661
Ti06,Ti,10.99,47.30629223333333,0.7854639697654368
Silicone6,Silicone,4.773000000000001,47.180584433333344,0.7854720507043386
Kapton6,Kapton,3.6128,47.09945760000001,0.7860783924873991
C1,Al,261.48,44.92051422222222,1.620715326987149
Kapton7,Kapton,3.6128,42.6906814,0.8492282792987447
Silicone7,Silicone,4.773000000000001,42.60269066666667,0.8511729203357499
Fe02,Fe,20.161,42.399585766666675,0.8622090978473526
Silicone8,Silicone,4.773000000000001,42.195965400000006,0.8575418018982165
Kapton8,Kapton,3.6128,42.1071644,0.8584384027830069
Kapton9,Kapton,3.6128,42.0336757,0.8596383816637726
Silicone9,Silicone,4.773000000000001,41.9445841,0.8616665120725012
Zr07,Zr,16.009,41.78589343333334,0.8674871092857108
Silicone10,Silicone,4.773000000000001,41.626799366666674,0.8666839758217904
Kapton10,Kapton,3.6128,41.53700623333333,0.8676335893458399
Kapton11,Kapton,3.6128,41.46269276666667,0.8689007943033613
Silicone11,Silicone,4.773000000000001,41.37259636666668,0.8709550510101725
Ti08,Ti,11.16,41.23149846666667,0.8751510231179048
Silicone12,Silicone,4.773000000000001,41.09008383333334,0.8756338064350715
Kapton12,Kapton,3.6128,40.99932136666668,0.8766822910591948
E4,Al,68.29,40.34677893333333,1.0201602380980135
E5,Al,68.237,39.099832525000004,1.0240491892248755
Kapton13,Kapton,3.6128,38.42730243333334,0.9224991980849703
Silicone13,Silicone,4.773000000000001,38.33148473333334,0.9249458136742912
Fe03,Fe,20.187,38.11077383333334,0.9375901936251111
Silicone14,Silicone,4.773000000000001,37.88939046666667,0.9332537549540229
Kapton14,Kapton,3.6128,37.79249576666667,0.9345979669437621
Kapton15,Kapton,3.6128,37.712261833333336,0.9361811046889592
Silicone15,Silicone,4.773000000000001,37.614987,0.93874126529323
Zr08,Zr,16.246,37.4407587,0.9457595545597081
Silicone16,Silicone,4.773000000000001,37.2660173,0.9454173801910866
Kapton16,Kapton,3.6128,37.16781543333334,0.9468440668884254
Kapton17,Kapton,3.6128,37.08651233333334,0.9485176871560643
Silicone17,Silicone,4.773000000000001,36.987899166666665,0.951164922520085
Ti09,Ti,11.234,36.83313456666667,0.9564078386468536
Silicone18,Silicone,4.773000000000001,36.67789303333333,0.9574690292770828
Kapton18,Kapton,3.6128,36.57841523333334,0.958954818807754
E6,Al,68.215,35.86418354999999,1.0959639327593758
E7,Al,68.185,34.492996475,1.1299778496225377
Kapton19,Kapton,3.6128,33.75056503333333,1.0215307716383284
Silicone19,Silicone,4.773000000000001,33.6441405,1.0247849544789467
Fe04,Fe,20.1,33.4006178,1.0398561591184108
Silicone20,Silicone,4.773000000000001,33.15613476666667,1.036389763218748
Kapton20,Kapton,3.6128,33.0481672,1.0384804479835719
Kapton21,Kapton,3.6128,32.9587416,1.040761297206412
Silicone21,Silicone,4.773000000000001,32.85024893333334,1.0441595143298408
Zr09,Zr,16.225,32.657165133333336,1.0528584556012184
Silicone22,Silicone,4.773000000000001,32.463366066666666,1.0535942458691243
Kapton22,Kapton,3.6128,32.35353846666667,1.0558220016904596
Kapton23,Kapton,3.6128,32.2625473,1.0582257518740397
Silicone23,Silicone,4.773000000000001,32.152152633333344,1.06182694894369
Ti10,Ti,11.239,31.979258300000005,1.068618682481163
Silicone24,Silicone,4.773000000000001,31.805745800000004,1.0708704928463697
Kapton24,Kapton,3.6128,31.694083566666666,1.07325427360743
E8,Al,68.155,30.892834680000004,1.2190941022699182
E9,Al,68.177,29.344793000000003,1.2611146473725798
Kapton25,Kapton,3.6128,28.4998603,1.1665172211118773
Silicone25,Silicone,4.773000000000001,28.3777653,1.1713092552563746
Fe05,Fe,20.108,28.0997038,1.1907991205904098
Silicone26,Silicone,4.773000000000001,27.82010173333333,1.1893275524361075
Kapton26,Kapton,3.6128,27.695643733333334,1.1928427234722643
Kapton27,Kapton,3.6128,27.592455800000003,1.196459225539965
Silicone27,Silicone,4.773000000000001,27.4671433,1.2016422140547673
Zr10,Zr,16.237,27.245647533333337,1.2135635085842227
Silicone28,Silicone,4.773000000000001,27.02301556666667,1.2165602206046682
Kapton28,Kapton,3.6128,26.895607000000002,1.2204258880479661
Kapton29,Kapton,3.6128,26.789921766666673,1.2243111543011491
Silicone29,Silicone,4.773000000000001,26.661553333333334,1.229842529414053
Ti11,Ti,11.001,26.463826600000004,1.2395264546588374
Silicone30,Silicone,4.773000000000001,26.26506886666667,1.2443818100797608
Kapton30,Kapton,3.6128,26.134691233333335,1.2485586162971334
SS6,SS_316,100.992,24.954970222222226,1.4869523519235786
