name,compound,areal_density,mu_E,sig_E
SS3,SS_316,100.476,49.135332375000004,0.9977223202258529
Kapton1,Kapton,3.6128,48.22363790000001,0.7718409009311807
Silicone1,Silicone,4.773000000000001,48.121368200000006,0.7739452435597496
Fe01,Fe,20.061,47.885152833333336,0.7885810854367729
Silicone2,Silicone,4.773000000000001,47.6483496,0.7798765860783187
Kapton2,Kapton,3.6128,47.54509823333333,0.7804518067655077
Kapton3,Kapton,3.6128,47.459653933333335,0.7815746892681011
Silicone3,Silicone,4.773000000000001,47.35605466666667,0.7837563445856258
Zr06,Zr,16.177,47.16923296666667,0.7912552409472763
Silicone4,Silicone,4.773000000000001,46.98192963333334,0.7885449903769172
Kapton4,Kapton,3.6128,46.87749510000001,0.7891577849048883
Kapton5,Kapton,3.6128,46.79107420000001,0.7903377611888645
Silicone5,Silicone,4.773000000000001,46.68626373333334,0.7925582302338394
Ti06,Ti,10.99,46.523270233333335,0.7974943445404146
Silicone6,Silicone,4.773000000000001,46.35983663333333,0.7969327934721548
Kapton6,Kapton,3.6128,46.25423266666667,0.7975899726882785
C1,Al,261.48,43.395069058333334,1.9813575116943467
Kapton7,Kapton,3.6128,40.440802966666666,0.8864106899426091
Silicone7,Silicone,4.773000000000001,40.322859300000005,0.8894169395753097
Fe02,Fe,20.161,40.050830266666665,0.9075644755740107
Silicone8,Silicone,4.773000000000001,39.777673966666676,0.898837757830781
Kapton8,Kapton,3.6128,39.658145133333335,0.9000943229108358
Kapton9,Kapton,3.6128,39.559172733333334,0.9019081333279991
Silicone9,Silicone,4.773000000000001,39.43912420000001,0.9050612227768685
Zr07,Zr,16.009,39.2256045,0.9144489285428049
Silicone10,Silicone,4.773000000000001,39.01136886666667,0.912625316803515
Kapton10,Kapton,3.6128,38.88995763333334,0.9139762383153439
Kapton11,Kapton,3.6128,38.7894069,0.9158864337709802
Silicone11,Silicone,4.773000000000001,38.66739123333333,0.9191434935143767
Ti08,Ti,11.16,38.476422533333334,0.9259674920853952
Silicone12,Silicone,4.773000000000001,38.2848041,0.9263388785733461
Kapton12,Kapton,3.6128,38.161536633333334,0.9277992218639404
E4,Al,68.29,37.2729358,1.11620374532536
E5,Al,68.237,35.55973378,1.1579899721184599
Kapton13,Kapton,3.6128,34.628036300000005,1.001434597239868
Silicone13,Silicone,4.773000000000001,34.49426396666667,1.0056088493651987
Fe03,Fe,20.187,34.186650166666674,1.0277190676201216
Silicone14,Silicone,4.773000000000001,33.8775336,1.0197033298322802
Kapton14,Kapton,3.6128,33.7414036,1.0219463987445916
Kapton15,Kapton,3.6128,33.62857976666667,1.024725103106818
Silicone15,Silicone,4.773000000000001,33.4916085,1.0291799920621676
Zr08,Zr,16.246,33.2471863,1.0414612457627233
Silicone16,Silicone,4.773000000000001,33.0016435,1.0407514203246373
Kapton16,Kapton,3.6128,32.86261286666666,1.0432305380856377
Kapton17,Kapton,3.6128,32.74734393333333,1.0461658880454199
Silicone17,Silicone,4.773000000000001,32.60738679999999,1.0508998089823278
Ti09,Ti,11.234,32.387990200000004,1.0602699175385923
Silicone18,Silicone,4.773000000000001,32.167570866666665,1.0621443520748874
Kapton18,Kapton,3.6128,32.02563513333334,1.0648245770731357
E6,Al,68.215,31.001912716666666,1.2775704056978436
E7,Al,68.185,29.009194542857145,1.3371452599085614
Kapton19,Kapton,3.6128,27.91278846666667,1.1861049202271199
Silicone19,Silicone,4.773000000000001,27.75341986666667,1.1928659848638974
Fe04,Fe,20.1,27.3901168,1.2225949052559315
Silicone20,Silicone,4.773000000000001,27.0241809,1.2175090598192102
Kapton20,Kapton,3.6128,26.860675366666673,1.2222306028514145
Kapton21,Kapton,3.6128,26.7249301,1.2272349259401492
Silicone21,Silicone,4.773000000000001,26.559859266666667,1.2346739683795593
Zr09,Zr,16.225,26.268216066666664,1.2526033350247778
Silicone22,Silicone,4.773000000000001,25.974564533333336,1.2557023520864523
Kapton22,Kapton,3.6128,25.805708533333334,1.2609696054943258
Kapton23,Kapton,3.6128,25.665483466666664,1.2665372407710647
Silicone23,Silicone,4.773000000000001,25.494810233333336,1.2747044283500701
Ti10,Ti,11.239,25.228340966666668,1.2897742061856146
Silicone24,Silicone,4.773000000000001,24.959945133333335,1.29606625126045
Kapton24,Kapton,3.6128,24.7854926,1.3020484714525442
E8,Al,68.155,23.5221744,1.559556765874407
E9,Al,68.177,21.004185258333333,1.6982919307192204
Kapton25,Kapton,3.6128,19.579120066666672,1.566886392941108
Silicone25,Silicone,4.773000000000001,19.366288566666665,1.582599793355629
Fe05,Fe,20.108,18.88466665,1.6323246087643777
Silicone26,Silicone,4.773000000000001,18.395647366666665,1.646643406423018
Kapton26,Kapton,3.6128,18.17183106666667,1.661418136571344
Kapton27,Kapton,3.6128,17.985127433333332,1.6755261959836416
Silicone27,Silicone,4.773000000000001,17.75686303333333,1.695022061441522
Zr10,Zr,16.237,17.359378200000002,1.7343307343270564
Silicone28,Silicone,4.773000000000001,16.956028300000003,1.7556741486579386
Kapton28,Kapton,3.6128,16.71670333333333,1.7744520371057906
Kapton29,Kapton,3.6128,16.516651066666668,1.7922453074227485
Silicone29,Silicone,4.773000000000001,16.271581133333335,1.8165970956756985
Ti11,Ti,11.001,15.895255933333335,1.8568444254966892
Silicone30,Silicone,4.773000000000001,15.5126324,1.8875981393833736
Kapton30,Kapton,3.6128,15.254749466666667,1.912272449879039
SS6,SS_316,100.992,12.82494955,2.661372981716757
