name,compound,areal_density,mu_E,sig_E
SS3,SS_316,100.476,49.187810275000004,0.9724335764485019
Kapton1,Kapton,3.6128,48.3310788,0.7703057584647108
Silicone1,Silicone,4.773000000000001,48.23504923333334,0.7722173687350466
Fe01,Fe,20.061,48.01334476666666,0.7853076067393032
Silicone2,Silicone,4.773000000000001,47.79103846666667,0.7777553927298194
Kapton2,Kapton,3.6128,47.69414670000001,0.7783186229810449
Kapton3,Kapton,3.6128,47.61399756666667,0.7794009418312324
Silicone3,Silicone,4.773000000000001,47.516796500000005,0.7813781527453593
Zr06,Zr,16.177,47.3415092,0.7880945922383683
Silicone4,Silicone,4.773000000000001,47.16582846666667,0.7858119323198876
Kapton4,Kapton,3.6128,47.067894033333346,0.7864215241020973
Kapton5,Kapton,3.6128,46.986853333333336,0.7875043355365663
Silicone5,Silicone,4.773000000000001,46.88861923333334,0.7895688178683851
Ti06,Ti,10.99,46.7357964,0.7939739276242263
Silicone6,Silicone,4.773000000000001,46.5826539,0.7936455376813106
Kapton6,Kapton,3.6128,46.483738666666675,0.7942824407632897
C1,Al,261.48,43.81093353636365,1.882576711840557
Kapton7,Kapton,3.6128,41.056865099999996,0.8757322043497792
Silicone7,Silicone,4.773000000000001,40.94729846666667,0.8783945820174718
Fe02,Fe,20.161,40.694444733333334,0.8943844842565913
Silicone8,Silicone,4.773000000000001,40.4407304,0.8868852506661576
Kapton8,Kapton,3.6128,40.329821233333334,0.8880617174737795
Kapton9,Kapton,3.6128,40.23797506666667,0.8896825431832388
Silicone9,Silicone,4.773000000000001,40.12656213333334,0.8924805206498622
Zr07,Zr,16.009,39.92840476666667,0.900819469093158
Silicone10,Silicone,4.773000000000001,39.72962963333334,0.8992884028470506
Kapton10,Kapton,3.6128,39.6171074,0.900526781129749
Kapton11,Kapton,3.6128,39.52394463333334,0.9022333259941868
Silicone11,Silicone,4.773000000000001,39.4109192,0.9051517576653616
Ti08,Ti,11.16,39.23394133333334,0.9112010165480626
Silicone12,Silicone,4.773000000000001,39.0564487,0.9115856830828597
Kapton12,Kapton,3.6128,38.9423771,0.9129035042447023
E4,Al,68.29,38.120434700000004,1.0938903249576308
E5,Al,68.237,36.54038836,1.114674384910908
Kapton13,Kapton,3.6128,35.68301733333334,0.9778317522455259
Silicone13,Silicone,4.773000000000001,35.5602504,0.981443696449185
Fe03,Fe,20.187,35.27778033333334,1.0006241151134403
Silicone14,Silicone,4.773000000000001,34.994021700000005,0.9936694285638678
Kapton14,Kapton,3.6128,34.86929666666667,0.9956225315460786
Kapton15,Kapton,3.6128,34.765973300000006,0.9980054761141226
Silicone15,Silicone,4.773000000000001,34.6405652,1.0018536442759292
Zr08,Zr,16.246,34.41657656666667,1.0124694748176588
Silicone16,Silicone,4.773000000000001,34.19164323333334,1.011824881645804
Kapton16,Kapton,3.6128,34.06455853333334,1.0139629952684905
Kapton17,Kapton,3.6128,33.95925696666667,1.016491117472979
Silicone17,Silicone,4.773000000000001,33.83140983333333,1.020511833527653
Ti09,Ti,11.234,33.63098683333334,1.028537428986733
Silicone18,Silicone,4.773000000000001,33.42976083333334,1.030120245149066
Kapton18,Kapton,3.6128,33.300322633333344,1.0324068880893806
E6,Al,68.215,32.36856426666667,1.2154137147503024
E7,Al,68.185,30.56253988333333,1.2713551482542764
Kapton19,Kapton,3.6128,29.57419983333333,1.1331490449480328
Silicone19,Silicone,4.773000000000001,29.431174300000002,1.1386549768708885
Fe04,Fe,20.1,29.10485213333334,1.1633833089179089
Silicone20,Silicone,4.773000000000001,28.776522133333334,1.1585264303315579
Kapton20,Kapton,3.6128,28.63036996666667,1.1622111534160502
Kapton21,Kapton,3.6128,28.509136566666665,1.1662034598714806
Silicone21,Silicone,4.773000000000001,28.361824033333335,1.1721728579447652
Zr09,Zr,16.225,28.10101463333333,1.1868282172184252
Silicone22,Silicone,4.773000000000001,27.838677366666666,1.1887784071506902
Kapton22,Kapton,3.6128,27.68853126666667,1.1929207104787234
Kapton23,Kapton,3.6128,27.563949800000003,1.1972641214090118
Silicone23,Silicone,4.773000000000001,27.412529400000004,1.203724002475501
Ti10,Ti,11.239,27.175852566666663,1.215710994218368
Silicone24,Silicone,4.773000000000001,26.93774556666667,1.2202958434454922
Kapton24,Kapton,3.6128,26.7835865,1.2247915919389782
E8,Al,68.155,25.670882775000003,1.4432581576794568
E9,Al,68.177,23.479310588888893,1.5432142867840948
Kapton25,Kapton,3.6128,22.25683973333333,1.416130252265399
Silicone25,Silicone,4.773000000000001,22.076611900000003,1.426817695705513
Fe05,Fe,20.108,21.667985,1.465912725838411
Silicone26,Silicone,4.773000000000001,21.255113133333335,1.4689699755954337
Kapton26,Kapton,3.6128,21.06817176666667,1.478160662297194
Kapton27,Kapton,3.6128,20.912597133333335,1.4870748441930495
Silicone27,Silicone,4.773000000000001,20.722955833333337,1.4994756249155812
Zr10,Zr,16.237,20.391219233333334,1.525773108341062
Silicone28,Silicone,4.773000000000001,20.056063400000003,1.5370484708840861
Kapton28,Kapton,3.6128,19.8600091,1.5478755444965606
Kapton29,Kapton,3.6128,19.696766466666666,1.5582899658264877
Silicone29,Silicone,4.773000000000001,19.497588066666665,1.5727443750477264
Ti11,Ti,11.001,19.191705066666668,1.5969766020246916
Silicone30,Silicone,4.773000000000001,18.88244796666667,1.6129273364887005
Kapton30,Kapton,3.6128,18.6764358,1.6259034294236834
SS6,SS_316,100.992,16.78611190526316,2.097879986227538
