name,energy,flux
SS3,44.85000000000001,2.5e-07
SS3,44.95,7.5e-07
SS3,45.05,2.5e-07
SS3,45.150000000000006,1.25e-06
SS3,45.25,3e-06
SS3,45.35000000000001,5.75e-06
SS3,45.45,7e-06
SS3,45.55,1.45e-05
SS3,45.650000000000006,2.5e-05
SS3,45.75,3.375e-05
SS3,45.85000000000001,5.5e-05
SS3,45.95,8.625e-05
SS3,46.05,0.00011875
SS3,46.150000000000006,0.00019025
SS3,46.25,0.00026875
SS3,46.35000000000001,0.000401
SS3,46.45,0.00057125
SS3,46.55,0.00079275
SS3,46.650000000000006,0.00108225
SS3,46.75,0.0014615
SS3,46.85000000000001,0.00199225
SS3,46.95,0.0025585
SS3,47.05,0.00338725
SS3,47.150000000000006,0.004261
SS3,47.25,0.005426
SS3,47.35000000000001,0.0067455
SS3,47.45,0.00812975
SS3,47.55,0.00988475
SS3,47.650000000000006,0.01182225
SS3,47.75,0.013769
SS3,47.85000000000001,0.016064
SS3,47.95,0.01832
SS3,48.05,0.020758
SS3,48.150000000000006,0.02327725
SS3,48.25,0.02572
SS3,48.35000000000001,0.02801625
SS3,48.45,0.03020875
SS3,48.55,0.03252175
SS3,48.650000000000006,0.034333
SS3,48.75,0.03612325
SS3,48.85000000000001,0.0375365
SS3,48.95,0.03845425
SS3,49.05,0.039306
SS3,49.150000000000006,0.03987175
SS3,49.25,0.04003325
SS3,49.35000000000001,0.0397565
SS3,49.45,0.03908075
SS3,49.55,0.0381135
SS3,49.650000000000006,0.03689625
SS3,49.75,0.0353925
SS3,49.85000000000001,0.033554
SS3,49.95,0.031328
SS3,50.05,0.0291465
SS3,50.150000000000006,0.026648
SS3,50.25,0.024305
SS3,50.35000000000001,0.02164
SS3,50.45,0.01914
SS3,50.55,0.016737
SS3,50.650000000000006,0.01434325
SS3,50.75,0.01223175
SS3,50.85000000000001,0.01019675
SS3,50.95,0.00847375
SS3,51.05,0.0068805
SS3,51.150000000000006,0.0054935
SS3,51.25,0.004303
SS3,51.35000000000001,0.003358
SS3,51.45,0.0025445
SS3,51.55,0.00197525
SS3,51.650000000000006,0.00142725
SS3,51.75,0.00101225
SS3,51.85000000000001,0.0007555
SS3,51.95,0.00052025
SS3,52.05,0.000395
SS3,52.150000000000006,0.00023475
SS3,52.25,0.00016025
SS3,52.35000000000001,0.000121
SS3,52.45,6.9e-05
SS3,52.55,5.05e-05
SS3,52.650000000000006,2.8e-05
SS3,52.75,1.925e-05
SS3,52.85000000000001,1.375e-05
SS3,52.95,7.5e-06
SS3,53.05,3.75e-06
SS3,53.150000000000006,2e-06
SS3,53.25,1e-06
SS3,53.35000000000001,7.5e-07
SS3,53.45,2.5e-07
SS3,53.55,2.5e-07
Kapton1,44.75,3.3333333333333335e-07
Kapton1,44.85000000000001,2e-06
Kapton1,44.95,2e-06
Kapton1,45.05,3.3333333333333333e-06
Kapton1,45.150000000000006,6.333333333333333e-06
Kapton1,45.25,1.633333333333333e-05
Kapton1,45.35000000000001,2.7333333333333335e-05
Kapton1,45.45,3.433333333333333e-05
Kapton1,45.55,7.533333333333334e-05
Kapton1,45.650000000000006,0.000106
Kapton1,45.75,0.00015233333333333334
Kapton1,45.85000000000001,0.000245
Kapton1,45.95,0.00036833333333333336
Kapton1,46.05,0.0005303333333333333
Kapton1,46.150000000000006,0.000769
Kapton1,46.25,0.0011803333333333334
Kapton1,46.35000000000001,0.001627
Kapton1,46.45,0.002291
Kapton1,46.55,0.0031023333333333332
Kapton1,46.650000000000006,0.004216666666666666
Kapton1,46.75,0.005605333333333334
Kapton1,46.85000000000001,0.007260333333333333
Kapton1,46.95,0.009245666666666666
Kapton1,47.05,0.011819
