name,compound,areal_density,mu_E,sig_E
SS3,SS_316,100.476,49.23148222500001,0.9514282287745353
Kapton1,Kapton,3.6128,48.4217438,0.768893963535649
Silicone1,Silicone,4.773000000000001,48.33105643333334,0.7706804685570271
Fe01,Fe,20.061,48.12168103333333,0.7824869196735914
Silicone2,Silicone,4.773000000000001,47.911799800000004,0.7758581386997412
Kapton2,Kapton,3.6128,47.820337099999996,0.7764446078312713
Kapton3,Kapton,3.6128,47.744634033333334,0.777443260353062
Silicone3,Silicone,4.773000000000001,47.65287926666667,0.7792733173648354
Zr06,Zr,16.177,47.4874719,0.7853748447145414
Silicone4,Silicone,4.773000000000001,47.32172683333333,0.783458778779483
Kapton4,Kapton,3.6128,47.22933056666667,0.7840368047434672
Kapton5,Kapton,3.6128,47.1528968,0.7850735349102189
Silicone5,Silicone,4.773000000000001,47.060222200000005,0.7869878990771247
Ti06,Ti,10.99,46.91608863333334,0.7910063016252139
Silicone6,Silicone,4.773000000000001,46.77165706666666,0.7907587230818653
Kapton6,Kapton,3.6128,46.67837696666667,0.7913960056525424
C1,Al,261.48,44.16368636363637,1.789577128261274
Kapton7,Kapton,3.6128,41.57775706666667,0.8667894545870961
Silicone7,Silicone,4.773000000000001,41.475151000000004,0.8692182506131587
Fe02,Fe,20.161,41.23839266666667,0.8835308916385185
Silicone8,Silicone,4.773000000000001,41.000867233333345,0.876984299311954
Kapton8,Kapton,3.6128,40.89712553333333,0.8780659983403196
Kapton9,Kapton,3.6128,40.81126266666667,0.8795410198921304
Silicone9,Silicone,4.773000000000001,40.7070733,0.8820788410116429
Zr07,Zr,16.009,40.5217063,0.8895459384092033
Silicone10,Silicone,4.773000000000001,40.3357647,0.8882513680825809
Kapton10,Kapton,3.6128,40.23064636666667,0.8893919422149039
Kapton11,Kapton,3.6128,40.14360460000001,0.8909763290115176
Silicone11,Silicone,4.773000000000001,40.03803813333334,0.8936062110418188
Ti08,Ti,11.16,39.8727292,0.8990180143545661
Silicone12,Silicone,4.773000000000001,39.70697903333333,0.899426013129336
Kapton12,Kapton,3.6128,39.60048936666667,0.9006562055081094
E4,Al,68.29,38.833958375,1.061770450129104
E5,Al,68.237,37.3627549,1.094287934012795
Kapton13,Kapton,3.6128,36.56659466666666,0.958867521456895
Silicone13,Silicone,4.773000000000001,36.452708066666666,0.9620661479553242
Fe03,Fe,20.187,36.190642133333334,0.9789688028727553
Silicone14,Silicone,4.773000000000001,35.9275372,0.9729095997485208
Kapton14,Kapton,3.6128,35.81206983333334,0.9746305654571406
Kapton15,Kapton,3.6128,35.71642206666667,0.9767356017502359
Silicone15,Silicone,4.773000000000001,35.60036383333333,0.9801053587711743
Zr08,Zr,16.246,35.392872100000005,0.9894863548199759
Silicone16,Silicone,4.773000000000001,35.184647733333335,0.9889271196140773
Kapton16,Kapton,3.6128,35.067186766666666,0.9907819328110898
Kapton17,Kapton,3.6128,34.969898900000004,0.9930043087077333
Silicone17,Silicone,4.773000000000001,34.851848966666665,0.9965221746933678
Ti09,Ti,11.234,34.66670876666667,1.0035471823070796
Silicone18,Silicone,4.773000000000001,34.480849733333336,1.0049246143964874
Kapton18,Kapton,3.6128,34.361453133333335,1.006905152304252
E6,Al,68.215,33.50270578,1.1766629724583806
E7,Al,68.185,31.844494883333336,1.2146128033343877
Kapton19,Kapton,3.6128,30.940140633333332,1.093339756383592
Silicone19,Silicone,4.773000000000001,30.809763866666668,1.0979238529641824
Fe04,Fe,20.1,30.511942800000003,1.1191097516306552
Silicone20,Silicone,4.773000000000001,30.2125631,1.1146138143702762
Kapton20,Kapton,3.6128,30.0797101,1.1176645948694344
Kapton21,Kapton,3.6128,29.969545466666666,1.120975034541856
Silicone21,Silicone,4.773000000000001,29.835748533333334,1.1259893645284498
Zr09,Zr,16.225,29.598443266666667,1.138378230897503
Silicone22,Silicone,4.773000000000001,29.359934833333334,1.1397494676842972
Kapton22,Kapton,3.6128,29.223931333333333,1.1430840380092602
Kapton23,Kapton,3.6128,29.111172433333337,1.1466744539755296
Silicone23,Silicone,4.773000000000001,28.97416056666667,1.1519831004337748
Ti10,Ti,11.239,28.759885966666666,1.1619819466453565
Silicone24,Silicone,4.773000000000001,28.54452356666667,1.1655576141964321
Kapton24,Kapton,3.6128,28.40536956666667,1.169200180074886
E8,Al,68.155,27.40364205714286,1.3592648458391225
E9,Al,68.177,25.445464587500002,1.435192802825967
Kapton25,Kapton,3.6128,24.362720666666664,1.318716352356673
Silicone25,Silicone,4.773000000000001,24.204378833333333,1.3268057578831847
Fe05,Fe,20.108,23.844822566666668,1.3575906688630703
Silicone26,Silicone,4.773000000000001,23.482340400000005,1.357985708759303
Kapton26,Kapton,3.6128,23.31929296666667,1.3645390826590003
Kapton27,Kapton,3.6128,23.183854500000002,1.3709688555287278
Silicone27,Silicone,4.773000000000001,23.018978833333335,1.3800522347186617
Zr10,Zr,16.237,22.729478566666664,1.3998836025805665
Silicone28,Silicone,4.773000000000001,22.437718733333337,1.4069260856523567
Kapton28,Kapton,3.6128,22.268545399999997,1.4144142986193402
Kapton29,Kapton,3.6128,22.127908333333334,1.421724313968976
Silicone29,Silicone,4.773000000000001,21.95668606666667,1.4319117185936645
Ti11,Ti,11.001,21.693452933333333,1.4492017834833752
Silicone30,Silicone,4.773000000000001,21.428043033333335,1.4594558215129816
Kapton30,Kapton,3.6128,21.252377533333334,1.4679917576977681
SS6,SS_316,100.992,19.653245342857144,1.8334630178298499
