natTi(d,x)46Sc					
 					
					
	fit	fit			
Energy	Pade	Uncert.	Phys. yield	Phys. yield	1 h irrad.
MeV	mb	mb	(MBq/uAh)	(uCi/uAh)	(MBq/uA)
17.1	27.05	1.12	2.09E-01	5.66E+00	2.09E-01
17.2	26.87	1.11	2.12E-01	5.72E+00	2.12E-01
17.3	26.70	1.10	2.14E-01	5.78E+00	2.14E-01
17.4	26.53	1.10	2.16E-01	5.84E+00	2.16E-01
17.5	26.37	1.09	2.18E-01	5.90E+00	2.18E-01
17.6	26.21	1.08	2.21E-01	5.96E+00	2.21E-01
17.7	26.05	1.08	2.23E-01	6.02E+00	2.23E-01
17.8	25.90	1.07	2.25E-01	6.08E+00	2.25E-01
17.9	25.76	1.06	2.27E-01	6.14E+00	2.27E-01
18.0	25.62	1.05	2.30E-01	6.20E+00	2.30E-01
18.1	25.49	1.05	2.32E-01	6.26E+00	2.32E-01
18.2	25.36	1.04	2.34E-01	6.32E+00	2.34E-01
18.3	25.23	1.04	2.36E-01	6.39E+00	2.36E-01
18.4	25.11	1.03	2.39E-01	6.45E+00	2.38E-01
18.5	25.00	1.03	2.41E-01	6.51E+00	2.41E-01
18.6	24.89	1.02	2.43E-01	6.57E+00	2.43E-01
18.7	24.79	1.02	2.45E-01	6.63E+00	2.45E-01
18.8	24.69	1.01	2.48E-01	6.69E+00	2.47E-01
18.9	24.59	1.01	2.50E-01	6.75E+00	2.50E-01
19.0	24.50	1.01	2.52E-01	6.81E+00	2.52E-01
19.1	24.42	1.00	2.54E-01	6.87E+00	2.54E-01
19.2	24.34	1.00	2.57E-01	6.93E+00	2.56E-01
19.3	24.26	1.00	2.59E-01	6.99E+00	2.59E-01
19.4	24.19	0.99	2.61E-01	7.06E+00	2.61E-01
19.5	24.12	0.99	2.63E-01	7.12E+00	2.63E-01
19.6	24.05	0.99	2.66E-01	7.18E+00	2.66E-01
19.7	23.99	0.99	2.68E-01	7.24E+00	2.68E-01
19.8	23.94	0.98	2.70E-01	7.30E+00	2.70E-01
19.9	23.88	0.98	2.72E-01	7.36E+00	2.72E-01
20.0	23.84	0.98	2.75E-01	7.43E+00	2.75E-01
20.1	23.79	0.98	2.77E-01	7.49E+00	2.77E-01
20.2	23.75	0.98	2.79E-01	7.55E+00	2.79E-01
20.3	23.71	0.97	2.82E-01	7.61E+00	2.82E-01
20.4	23.68	0.97	2.84E-01	7.68E+00	2.84E-01
20.5	23.64	0.97	2.86E-01	7.74E+00	2.86E-01
20.6	23.62	0.97	2.89E-01	7.80E+00	2.89E-01
20.7	23.59	0.97	2.91E-01	7.86E+00	2.91E-01
20.8	23.57	0.97	2.93E-01	7.93E+00	2.93E-01
20.9	23.55	0.97	2.96E-01	7.99E+00	2.96E-01
21.0	23.53	0.97	2.98E-01	8.05E+00	2.98E-01
21.1	23.52	0.97	3.00E-01	8.12E+00	3.00E-01
21.2	23.51	0.97	3.03E-01	8.18E+00	3.03E-01
21.3	23.50	0.97	3.05E-01	8.24E+00	3.05E-01
21.4	23.49	0.97	3.07E-01	8.31E+00	3.07E-01
21.5	23.49	0.97	3.10E-01	8.37E+00	3.10E-01
21.6	23.48	0.97	3.12E-01	8.44E+00	3.12E-01
21.7	23.48	0.97	3.15E-01	8.50E+00	3.14E-01
21.8	23.48	0.97	3.17E-01	8.57E+00	3.17E-01
21.9	23.49	0.97	3.19E-01	8.63E+00	3.19E-01
22.0	23.49	0.97	3.22E-01	8.70E+00	3.22E-01
22.1	23.50	0.97	3.24E-01	8.76E+00	3.24E-01
22.2	23.51	0.97	3.27E-01	8.83E+00	3.26E-01
22.3	23.52	0.97	3.29E-01	8.89E+00	3.29E-01
22.4	23.53	0.97	3.31E-01	8.96E+00	3.31E-01
22.5	23.54	0.97	3.34E-01	9.02E+00	3.34E-01
22.6	23.55	0.97	3.36E-01	9.09E+00	3.36E-01
22.7	23.57	0.97	3.39E-01	9.16E+00	3.39E-01
22.8	23.59	0.97	3.41E-01	9.22E+00	3.41E-01
22.9	23.60	0.97	3.44E-01	9.29E+00	3.44E-01
23.0	23.62	0.97	3.46E-01	9.36E+00	3.46E-01
23.1	23.64	0.97	3.49E-01	9.42E+00	3.49E-01
23.2	23.66	0.97	3.51E-01	9.49E+00	3.51E-01
23.3	23.68	0.98	3.54E-01	9.56E+00	3.54E-01
23.4	23.70	0.98	3.56E-01	9.63E+00	3.56E-01
23.5	23.72	0.98	3.59E-01	9.69E+00	3.59E-01
23.6	23.74	0.98	3.61E-01	9.76E+00	3.61E-01
23.7	23.76	0.98	3.64E-01	9.83E+00	3.64E-01
23.8	23.79	0.98	3.66E-01	9.90E+00	3.66E-01
23.9	23.81	0.98	3.69E-01	9.97E+00	3.69E-01
24.0	23.83	0.98	3.71E-01	1.00E+01	3.71E-01
24.1	23.86	0.98	3.74E-01	1.01E+01	3.74E-01
24.2	23.88	0.98	3.77E-01	1.02E+01	3.76E-01
24.3	23.91	0.98	3.79E-01	1.02E+01	3.79E-01
24.4	23.93	0.99	3.82E-01	1.03E+01	3.82E-01
24.5	23.95	0.99	3.84E-01	1.04E+01	3.84E-01
24.6	23.98	0.99	3.87E-01	1.05E+01	3.87E-01
24.7	24.00	0.99	3.90E-01	1.05E+01	3.90E-01
24.8	24.03	0.99	3.92E-01	1.06E+01	3.92E-01
24.9	24.05	0.99	3.95E-01	1.07E+01	3.95E-01
25.0	24.07	0.99	3.98E-01	1.07E+01	3.98E-01
25.1	24.10	0.99	4.00E-01	1.08E+01	4.00E-01
25.2	24.12	0.99	4.03E-01	1.09E+01	4.03E-01
25.3	24.14	0.99	4.06E-01	1.10E+01	4.06E-01
25.4	24.17	1.00	4.09E-01	1.10E+01	4.08E-01
25.5	24.19	1.00	4.11E-01	1.11E+01	4.11E-01
25.6	24.21	1.00	4.14E-01	1.12E+01	4.14E-01
25.7	24.23	1.00	4.17E-01	1.13E+01	4.17E-01
25.8	24.26	1.00	4.20E-01	1.13E+01	4.20E-01
25.9	24.28	1.00	4.22E-01	1.14E+01	4.22E-01
26.0	24.30	1.01	4.25E-01	1.15E+01	4.25E-01
26.1	24.32	1.01	4.28E-01	1.16E+01	4.28E-01
26.2	24.34	1.01	4.31E-01	1.16E+01	4.31E-01
26.3	24.36	1.01	4.34E-01	1.17E+01	4.34E-01
26.4	24.38	1.01	4.37E-01	1.18E+01	4.37E-01
26.5	24.40	1.01	4.39E-01	1.19E+01	4.39E-01
26.6	24.42	1.01	4.42E-01	1.20E+01	4.42E-01
26.7	24.44	1.01	4.45E-01	1.20E+01	4.45E-01
26.8	24.46	1.01	4.48E-01	1.21E+01	4.48E-01
26.9	24.47	1.01	4.51E-01	1.22E+01	4.51E-01
27.0	24.49	1.01	4.54E-01	1.23E+01	4.54E-01
27.1	24.51	1.01	4.57E-01	1.24E+01	4.57E-01
27.2	24.53	1.02	4.60E-01	1.24E+01	4.60E-01
27.3	24.54	1.02	4.63E-01	1.25E+01	4.63E-01
27.4	24.56	1.02	4.66E-01	1.26E+01	4.66E-01
27.5	24.58	1.02	4.69E-01	1.27E+01	4.69E-01
27.6	24.59	1.02	4.72E-01	1.28E+01	4.72E-01
27.7	24.61	1.02	4.75E-01	1.28E+01	4.75E-01
27.8	24.62	1.02	4.78E-01	1.29E+01	4.78E-01
27.9	24.64	1.02	4.81E-01	1.30E+01	4.81E-01
28.0	24.65	1.02	4.84E-01	1.31E+01	4.84E-01
28.1	24.67	1.02	4.87E-01	1.32E+01	4.87E-01
28.2	24.68	1.02	4.90E-01	1.33E+01	4.90E-01
28.3	24.70	1.03	4.93E-01	1.33E+01	4.93E-01
28.4	24.72	1.03	4.96E-01	1.34E+01	4.96E-01
28.5	24.73	1.03	5.00E-01	1.35E+01	4.99E-01
28.6	24.75	1.03	5.03E-01	1.36E+01	5.03E-01
28.7	24.76	1.03	5.06E-01	1.37E+01	5.06E-01
28.8	24.78	1.03	5.09E-01	1.38E+01	5.09E-01
28.9	24.80	1.03	5.12E-01	1.38E+01	5.12E-01
29.0	24.81	1.03	5.15E-01	1.39E+01	5.15E-01
29.1	24.83	1.03	5.18E-01	1.40E+01	5.18E-01
29.2	24.85	1.03	5.22E-01	1.41E+01	5.22E-01
29.3	24.86	1.03	5.25E-01	1.42E+01	5.25E-01
29.4	24.88	1.03	5.28E-01	1.43E+01	5.28E-01
29.5	24.90	1.03	5.31E-01	1.44E+01	5.31E-01
29.6	24.92	1.03	5.34E-01	1.44E+01	5.34E-01
29.7	24.94	1.04	5.38E-01	1.45E+01	5.38E-01
29.8	24.96	1.04	5.41E-01	1.46E+01	5.41E-01
29.9	24.99	1.04	5.44E-01	1.47E+01	5.44E-01
30.0	25.01	1.04	5.47E-01	1.48E+01	5.47E-01
30.1	25.03	1.04	5.51E-01	1.49E+01	5.50E-01
30.2	25.06	1.04	5.54E-01	1.50E+01	5.54E-01
30.3	25.09	1.04	5.57E-01	1.51E+01	5.57E-01
30.4	25.11	1.04	5.60E-01	1.51E+01	5.60E-01
30.5	25.14	1.05	5.64E-01	1.52E+01	5.63E-01
30.6	25.17	1.05	5.67E-01	1.53E+01	5.67E-01
30.7	25.21	1.05	5.70E-01	1.54E+01	5.70E-01
30.8	25.24	1.05	5.73E-01	1.55E+01	5.73E-01
30.9	25.28	1.05	5.77E-01	1.56E+01	5.77E-01
31.0	25.31	1.06	5.80E-01	1.57E+01	5.80E-01
31.1	25.35	1.06	5.83E-01	1.58E+01	5.83E-01
31.2	25.40	1.06	5.87E-01	1.59E+01	5.87E-01
