# PartEmit       0000000-1    0000000-2    0100000-1    0100000-2    0010000-1    0010000-2    0001000-1    0001000-2    0000100-1    0000100-2    0000010-1    0000010-2    0000001-1    0000001-2    0200000-1    0200000-2    0110000-1    0110000-2    0101000-1    0101000-2    0100100-1    0100100-2    0100010-1    0100010-2    0100001-1    0100001-2
# Excitation  4.089200e-02 0.000000e+00 3.077000e-026.923205e-3106.923205e-3104.649147e-310 6.816700e-01 0.000000e+006.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-310 9.089700e-016.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-310
# HalfLife    3.758000e+026.923205e-310 5.087000e+086.923205e-3101.135046e-313 0.000000e+00 1.148000e+046.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-310 1.566000e+016.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-3106.923205e-310
 3.500000e+00 9.108348e-01 0.000000e+00 3.962185e-01 0.000000e+00 0.000000e+00 0.000000e+00 9.058427e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.095165e-03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 8.745468e-01 0.000000e+00 3.582557e-01 0.000000e+00 0.000000e+00 0.000000e+00 1.411466e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.645351e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.158056e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 7.951844e-01 0.000000e+00 2.811153e-01 0.000000e+00 0.000000e+00 0.000000e+00 2.305423e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.152504e-01 0.000000e+00 0.000000e+00 0.000000e+00 1.918575e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 7.036195e-01 0.000000e+00 2.400051e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.162488e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.123946e-01 0.000000e+00 0.000000e+00 0.000000e+00 5.059085e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 5.669230e-01 0.000000e+00 2.225961e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.436668e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.344939e-01 0.000000e+00 0.000000e+00 0.000000e+00 6.390238e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 4.900903e-01 0.000000e+00 2.115412e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.498276e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.630596e-01 0.000000e+00 0.000000e+00 0.000000e+00 6.884947e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.850000e+01 4.630129e-01 0.000000e+00 2.047821e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.532006e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.204640e-01 0.000000e+00 0.000000e+00 0.000000e+00 7.201182e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.100000e+01 4.370254e-01 0.000000e+00 2.007646e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.616533e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.332298e-01 0.000000e+00 0.000000e+00 0.000000e+00 7.458741e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.350000e+01 4.016587e-01 0.000000e+00 1.950404e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.705420e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.593655e-01 0.000000e+00 0.000000e+00 0.000000e+00 7.619441e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.600000e+01 3.750749e-01 0.000000e+00 1.936723e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.773025e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.659337e-01 0.000000e+00 0.000000e+00 0.000000e+00 7.588199e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
