# PartEmit       0000000-1    0000000-2    0100000-1    0100000-2    0010000-1    0010000-2    0001000-1    0001000-2    0000100-1    0000100-2    0000010-1    0000010-2    0000001-1    0000001-2    0200000-1    0200000-2    0110000-1    0110000-2    0101000-1    0101000-2    0100100-1    0100100-2    0100010-1    0100010-2    0100001-1    0100001-2
# Excitation 1.135873e-313 0.000000e+00 2.356900e-01 0.000000e+001.135873e-313 0.000000e+006.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-310 5.555800e-016.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-310
# HalfLife   6.925763e-3106.925763e-310 3.119000e+056.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3101.135874e-313 0.000000e+006.925763e-3106.925763e-310 2.983000e+036.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-3106.925763e-310
 1.000000e+00 0.000000e+00 0.000000e+00 1.358121e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 3.500000e+00 0.000000e+00 0.000000e+00 1.350945e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.333847e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 6.000000e+00 0.000000e+00 0.000000e+00 1.111102e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.696870e-01 0.000000e+00 0.000000e+00 0.000000e+00 1.071196e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 8.500000e+00 0.000000e+00 0.000000e+00 7.723291e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.868986e-01 0.000000e+00 0.000000e+00 0.000000e+00 3.385025e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.100000e+01 0.000000e+00 0.000000e+00 6.323548e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.174423e-01 0.000000e+00 0.000000e+00 0.000000e+00 5.593999e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.350000e+01 0.000000e+00 0.000000e+00 5.889645e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.524662e-01 0.000000e+00 0.000000e+00 0.000000e+00 6.417243e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.600000e+01 0.000000e+00 0.000000e+00 5.454238e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.971756e-01 0.000000e+00 0.000000e+00 0.000000e+00 6.834603e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.850000e+01 0.000000e+00 0.000000e+00 5.348375e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.941325e-01 0.000000e+00 0.000000e+00 0.000000e+00 7.087972e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.100000e+01 0.000000e+00 0.000000e+00 5.020161e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.071507e-01 0.000000e+00 0.000000e+00 0.000000e+00 7.177091e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 2.350000e+01 0.000000e+00 0.000000e+00 5.170661e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.174483e-01 0.000000e+00 0.000000e+00 0.000000e+00 7.102036e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
