1.0	4.5902e-16
3.5	0.00048193
6.0	0.0288
8.5	0.036592
11.0	0.011886
13.5	0.0016798
16.0	0.00022242
18.5	5.3845e-05
21.0	2.0052e-05
23.5	8.3491e-06
26.0	2.9467e-06
28.5	8.0068e-07
31.0	1.8157e-07
33.5	3.9739e-08
36.0	1.0492e-08
38.5	3.4963e-09
41.0	1.2739e-09
43.5	4.3881e-10
46.0	1.2729e-10
48.5	3.8001e-11
51.0	1.1406e-11
53.5	3.842e-12
