,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
36,../../2017_Feb_Zr/30MeV/BB130217_Ni01_18cm_30MeV.Spe,55CO,2144.2,28.525190416595247,5.019614973501988,0.0009,8.999999999999999e-05,0.0006932103358733,0.0011337021573304,48318864.0659069,80137653.24995874,44781.15298045125,74270.29958290893,1.017626766712331,02/13/2017 20:50:11,1021.0,1079.0
37,../../2017_Feb_Zr/30MeV/BB130217_Ni01_18cm_30MeV.Spe,55CO,2177.6,64.3768638785935,6.841342235911083,0.0029,0.0004,0.0006845169546044,0.0012092885068971,34272304.78525002,60989634.918522485,31763.025750926805,56524.22142587812,1.050084125308067,02/13/2017 20:50:11,1021.0,1079.0
39,../../2017_Feb_Zr/30MeV/BB130217_Ni01_18cm_30MeV.Spe,57NI,2804.2,9.721681808726274,4.204718125111962,0.00098,4e-05,0.0005577061916961,0.002866496019432,18797736.750080545,97148288.39801556,17421.442771158985,90035.4850769375,1.2813580635265365,02/13/2017 20:50:11,1021.0,1079.0
40,../../2017_Feb_Zr/30MeV/BB130217_Ni01_18cm_30MeV.Spe,55CO,2872.4,0.0911849773261346,1.883802515079553,0.00118,8e-05,0.0005470422757033,0.0030570729725654,149284.9749578151,3232979.436005784,138.35493508601957,2996.273805380708,1.4536916622137102,02/13/2017 20:50:11,1021.0,1079.0
0,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,55CO,91.9,331.7244253654196,103.65455113198594,0.0116,0.0009,0.0058240403383222,0.0042997857658308,5109117.960805492,4124591.784566651,7105.866426711393,5736.567155169195,1.6491738211897622,02/13/2017 21:11:00,691.0,719.0
1,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,57NI,127.164,1226.1589609443247,111.13182712131191,0.167,0.005,0.0058345507120669,0.0023546285044325,1309404.1990046606,544297.0240566569,1821.1463129411136,757.0195049466715,1.2251166288323758,02/13/2017 21:11:00,691.0,719.0
2,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,282.956,26062.19392300157,161.55110769000146,0.122,0.0061,0.0035381767892975,0.0002638743444098,62823547.32069447,5667661.866162684,87376.28278260706,7882.700787430715,0.8410436278252417,02/13/2017 21:11:00,691.0,719.0
3,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,65NI,366.27,323.44725559683167,58.481304959881,0.0481,0.0006,0.0028286331744406,0.0001665564198017,2473617.8528933167,491032.40945111576,3440.358627111706,682.9379825467535,0.8969270515810023,02/13/2017 21:11:00,691.0,719.0
4,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,373.05,3606.748623992655,79.99142038414834,0.021,0.004,0.0027853497495093,0.0001620321175637,64160492.18527634,12901590.020139992,89235.73322013399,17943.796968205832,0.8969270515810023,02/13/2017 21:11:00,691.0,719.0
5,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,55CO,477.2,3535.482710253126,75.57174925190608,0.2019999999999999,0.017,0.0022793038435983,0.000113858862442,7989985.0818251325,811592.2794216402,11112.635718811032,1128.7792481524898,1.2203576575757271,02/13/2017 21:11:00,691.0,719.0
6,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,529.169,430.54270187574406,49.245182207518354,0.0038,0.0007,0.0021017222000067,9.831322432240082e-05,56092935.2733504,12732840.291896608,78015.20900326899,17709.096372596116,1.8326411201606028,02/13/2017 21:11:00,691.0,719.0
7,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,588.605,1393.5225364526116,62.57601475984513,0.0117,0.0021,0.001935663815138,8.494117402677027e-05,64024920.27856878,12294677.290919436,89047.17702165338,17099.690251626474,2.001249913837884,02/13/2017 21:11:00,691.0,719.0
8,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,656.008,10710.84731726578,115.47260154599029,0.108,0.02,0.0017810527612956,7.469479226915805e-05,57939418.342560425,11033160.344050111,80583.33566420087,15345.146514673315,1.307285781412631,02/13/2017 21:11:00,691.0,719.0
9,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,55CO,803.7,131.8135994751376,19.21759816160448,0.0187,0.0015,0.0015248213545577,6.677476077256277e-05,4810059.965391423,927659.485376912,6689.930410836471,1290.207907339238,1.0113377245099249,02/13/2017 21:11:00,691.0,719.0
10,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,58CO,810.7593,3063.1086855756976,56.62413533549562,0.9945,0.049725,0.0015146549374591,6.675485173817049e-05,2115898.143025822,151262.15544465237,2942.8346912737443,210.37851939450957,1.0113377245099249,02/13/2017 21:11:00,691.0,719.0
11,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,816.692,266.798518510107,23.855269328386683,0.0031,0.0006,0.0015062290451503,6.675439930769306e-05,59454063.80286437,13448711.938373333,82689.93574807284,18704.745394121463,1.0113377245099249,02/13/2017 21:11:00,691.0,719.0
12,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,841.211,168.6625405858004,25.306534254149312,0.0021,0.0004,0.0014724998589555,6.68879830923524e-05,56753797.24085955,14666911.147383666,78934.34943095905,20399.04192960176,1.5527022560353567,02/13/2017 21:11:00,691.0,719.0
14,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,908.631,842.6373781142119,43.00280079358508,0.011,0.002,0.0013878343011699,6.789939543588954e-05,57432968.05283058,11377332.543585876,79878.95417639859,15823.828294277992,1.82367538280686,02/13/2017 21:11:00,691.0,719.0
15,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,55CO,931.1,7263.286658187921,93.38547819701768,0.75,0.0375,0.0013616828698326,6.820287485253279e-05,7400256.793682895,539341.8230267742,10292.429476610425,750.1277093557361,1.2819058713334943,02/13/2017 21:11:00,691.0,719.0
