filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,132.716,19568.607896430618,242.98665932496746,0.041299999999999996,0.0004,0.005808631395323033,0.002410327516029583,85213778.08671924,35390681.001728676,43365.79037492073,18010.524682813575,1.5320873968680175,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,141.178,331186.15784005815,6543.986555384243,0.668,0.006999999999999999,0.0057414007394762665,0.0023603067022246326,90209362.27415915,37140508.18044412,45908.07240415224,18901.021974780724,137.26562299916597,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,95NBm,235.69,1654.8050147983363,181.21921702785443,0.24800000000000003,0.008,0.004159660683460002,0.00044321263635304503,1675756.8423516534,264909.9033321605,852.8024643010958,134.81420016903843,1.2727869463858033,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,371.307,4931.310636800897,121.26189513013584,0.018000000000000002,0.0007000000000000001,0.002796318610119216,0.00016317001895354362,102347434.72735573,7743808.234790369,52085.20851264923,3940.8693306821215,1.0638322851366018,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,87Ym,380.79,12528.949629495428,186.33445403284267,0.7805,0.039025,0.0027379101476486833,0.0001571733802490075,6124862.219645995,478229.2985322525,3116.9782288274782,243.37368882048472,1.7108430879993002,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,87Y,388.5276,19133.653011806316,210.40401117853403,0.8220000000000001,0.041100000000000005,0.002692455140129634,0.00015260528878218102,9031322.676616425,692866.7520987256,4596.092965199198,352.60394508841,1.7108430879993002,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,460.04,1094.981544794943,103.02885706405317,0.2662,0.0019,0.002346638431592506,0.00011991717606584518,1831160.149836318,204146.5392172608,931.8881169650474,103.89136855840245,1.5162466342049095,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,87Y,484.805,17947.723768962525,171.48944661046713,0.898,0.009000000000000001,0.0022509822160749326,0.0001113317908380706,9275444.590301443,481401.2183321184,4720.328035776815,244.98789737003483,1.3700777949162288,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,568.871,1339.9634410620424,70.08632553756486,0.58,0.003,0.0019872133407506597,8.89086928277548e-05,1214490.7767696131,90155.16058102944,618.0614640048922,45.8804888453076,0.8506439170078484,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,95NB,765.803,1432.7498346312866,76.16190116722211,0.9980800000000001,7.000000000000001e-05,0.0015821788330543185,6.73100164293175e-05,947814.1827013947,69220.2535569981,482.34818458086244,35.226592140965955,1.2281349259660788,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,778.224,1977.7075083548848,79.280066503407,0.9645,0.0022,0.0015628417466461311,6.704696589393356e-05,1370624.8008881365,86232.47936238414,697.5189826402731,43.88421341597157,1.2280717438926883,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,827.74,1446.8294451660804,68.39327713397752,0.01107,0.00017,0.001490817355419314,6.678958991378297e-05,91583879.65021043,6584274.29264732,46607.57234107401,3350.7757214490175,1.099876704754678,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,96NB,849.929,419.3515267483314,47.68032782031708,0.2045,0.0019,0.0014609125744119177,6.697912446886715e-05,1466339.2112449901,193982.1430739434,746.2286062315471,98.71864787478036,0.6969302262890561,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,90NB,890.64,2139.8996075287414,60.745495460027136,0.018000000000000002,0.0004,0.0014093935271891353,6.759472953859469e-05,88117543.28546426,5619620.765405828,44843.533478607766,2859.8578958808284,0.6182642003754787,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,89Ym,908.96,128845.27683188341,1642.9170037913639,0.9916,0.049580000000000006,0.0013874452830127235,6.790454397124139e-05,97834015.53983265,6963201.371287938,49788.303073706185,3543.61392940862,22.444819743588212,02/15/2017 10:39:20,1881.0,1965.0
../../2017_Feb_Zr/30MeV/BP150217_Zr01_18cm_30MeV.Spe,92NBm,934.44,4586.181205658451,80.61467101415582,0.9915,0.049574999999999994,0.001357866657014527,6.823856569609986e-05,3558566.833203152,265167.2550449676,1810.9754876351917,134.94516796181557,0.9246595725348264,02/15/2017 10:39:20,1881.0,1965.0
