1.0	0.0
3.0	0.0
5.0	0.0
7.0	0.0
9.0	0.0
11.0	0.0
13.0	0.0
15.0	0.0
17.0	0.0
19.0	3.39594e-12
21.0	3.87676e-09
23.0	7.20815e-08
25.0	7.39189e-07
27.0	4.26074e-06
29.0	1.95467e-05
32.0	0.000183842
35.0	0.00120994
38.0	0.00371341
41.0	0.0127994
44.0	0.0304969
48.0	0.0473639
52.0	0.0886791
56.0	0.14571
